,Return,Volatility,VGSH,AAPL,VTI
257,0.15084731707892682,0.1402339567023226,0.4985286016088956,0.3571342982788289,0.14433710011227546
2351,0.13147912365925735,0.14036759991942466,0.4067662449114399,0.21660799975253275,0.3766257553360272
419,0.14015017632093818,0.14050749086505576,0.4389475389433387,0.2746889965908496,0.28636346446581173
1908,0.12949271963683087,0.1405153830999853,0.3993403483866749,0.2032734098118438,0.39738624180148124
2329,0.12893709833434125,0.14051570056997803,0.39760866094837904,0.19973109573879402,0.40266024331282696
2287,0.11013350613079659,0.140593675369215,0.3527944441818268,0.08733728087545885,0.5598682749427143
1530,0.14859107049043294,0.14061217409707555,0.48092745819434957,0.33701177290660567,0.18206076889904468
949,0.11851564036648654,0.1406533216958051,0.36912256981131614,0.13545844676457347,0.49541898342411034
1867,0.11320331642427711,0.14076087499315384,0.3574456348189292,0.10423946323871804,0.5383149019423528
1367,0.1511807352468447,0.140800198699761,0.4952614058643599,0.35692204919843135,0.14781654493720875
447,0.11354669693871258,0.140854807443078,0.357567030256778,0.10591354520453358,0.5365194245386884
718,0.09825264489568894,0.1408683518838016,0.3344454324940215,0.021733157599862902,0.6438214099061156
1695,0.15853454015796298,0.14096662330943738,0.5511750243692883,0.42171822682363475,0.027106748807076853
962,0.14469116785716163,0.14096916540266072,0.45659714553665365,0.30553812610638864,0.23786472835695774
1764,0.10554174769163041,0.1409789182178643,0.3433010659348705,0.060678426095072735,0.5960205079700568
529,0.14298249809938238,0.14099729355781093,0.44802089993413535,0.2928797398685365,0.25909936019732827
812,0.15849869533773372,0.1410047782220656,0.550354946257659,0.4211051302206695,0.028539923521671555
562,0.13826006611612698,0.14107732388897923,0.4267215482588434,0.25919940382137385,0.31407904791978264
557,0.12848885232342244,0.14108934408724821,0.39248714773120036,0.19485131528281727,0.4126615369859823
2268,0.11633042773947153,0.1411588248620422,0.3613966884506437,0.12102990122364361,0.5175734103257127
1784,0.12843207586524683,0.1411915248973759,0.39165148632137503,0.19413172798230083,0.41421678569632414
760,0.15378004078471785,0.14122645859574082,0.5088855610401432,0.37649212884823635,0.11462231011162041
1676,0.1427720987246614,0.14142796191548973,0.44362105256158135,0.2895056759086612,0.26687327152975737
348,0.09538592563982737,0.14150451111879755,0.3281347298260306,0.004881171791756046,0.6669840983822134
693,0.15606657582043112,0.14152074045396382,0.5231334178318364,0.39493599923712863,0.08193058293103495
794,0.15897600994140548,0.14154170112663045,0.5481853749410339,0.42216270336037326,0.029651921698592838
2715,0.12513144685972621,0.14163773761420576,0.3794325497921441,0.1720399912546556,0.44852745895320034
2629,0.11016788816165432,0.1416977848366885,0.34668010613095096,0.08417881662905302,0.5691410772399961
2670,0.1593722737469912,0.14171992938261344,0.5497363021790289,0.4248605530721497,0.02540314474882145
956,0.16016800309308618,0.14173162752123483,0.5574518720099296,0.43277604379216683,0.009772084197903617
2321,0.15690361399527256,0.14182409702755386,0.5265521812631632,0.40071220843635064,0.07273561030048609
1709,0.13383796387067773,0.14187143414313264,0.40451901656589945,0.2264352829504497,0.3690457004836508
1845,0.13964487143548968,0.14192674544129996,0.42609903492379925,0.2653469880060368,0.30855397707016385
1864,0.16030463163343348,0.14197105043851393,0.5556971779719839,0.43246329772223574,0.011839524305780282
1004,0.15723452229138146,0.14200863010615622,0.5272084866000561,0.40261828224048557,0.07017323115945824
615,0.15547076405389829,0.1421603286607001,0.5116294413892225,0.3859000609730171,0.10247049763776028
1511,0.13572440205727765,0.1421833522716421,0.4090435614411613,0.23772654613263688,0.35322989242620195
1086,0.12483903162147353,0.14233187338414813,0.37431760426520727,0.16789358872081384,0.4577888070139789
1181,0.14202402736016032,0.1424825325007783,0.43204570807282267,0.2797179045767834,0.2882363873503939
2384,0.12524491377814148,0.14264070868284018,0.3734617696574841,0.1693298482773619,0.457208382065154
352,0.1394245640887533,0.14265242453701873,0.4198354513600591,0.2609146948472435,0.31924985379269727
545,0.13035055112118293,0.14271148461693708,0.38752950563843,0.20087881433657914,0.4115916800249909
2750,0.15590471101613881,0.14274145732431132,0.5087678824509922,0.3863788460100792,0.1048532715389285
1956,0.13127665551137813,0.14274449506116968,0.3901828685529283,0.20665661543102334,0.40316051601604835
820,0.14557665272163314,0.14280478544814115,0.44600244218229435,0.30393328629194044,0.25006427152576516
448,0.12275247719406945,0.14285459241866594,0.36581476961451526,0.1535052858071872,0.48067994457829766
1878,0.13796415513776789,0.1429105090477793,0.4122326630671033,0.249947496612877,0.33781984032001966
1141,0.14199224659328208,0.14294494581228503,0.42837553884463436,0.2775765205632141,0.29404794059215156
1177,0.14996873609779532,0.1430714618805389,0.46697209087999797,0.3358874829153653,0.19714042620463676
1030,0.15244445184446792,0.14311094116429907,0.4814343148812791,0.3553337359681013,0.16323194915061973
206,0.15194320945568704,0.1431132659923687,0.47829404075142623,0.3512813732976824,0.17042458595089133
2137,0.12577697551522365,0.1431199257558959,0.3718788596968213,0.17096232196280986,0.4571588183403689
1043,0.15547840486819994,0.14336911746452582,0.4991869665402529,0.37918079821431716,0.12163223524542978
2937,0.12990666735625095,0.14339740590976657,0.3817163510192133,0.19564397020156202,0.4226396787792247
1037,0.13971414844240154,0.14342031914401254,0.41536772457356497,0.25984538504440713,0.32478689038202796
913,0.1035234989984606,0.1434272466942322,0.3273204344608211,0.04255031118019446,0.6301292543589844
2344,0.15484954874875947,0.14343282410139868,0.494148468640601,0.37350022399003646,0.1323513073693626
736,0.12812220835918395,0.14343695957282543,0.37629450608561793,0.1843431665227808,0.4393623273916012
1759,0.12840416068900112,0.14345015199531466,0.377008617509264,0.186051344746457,0.4369400377442789
773,0.15304633456652852,0.14355406539727786,0.48106892491124814,0.3579542011069911,0.16097687398176072
130,0.14707722361117642,0.143607165254873,0.4469079905757123,0.31145263097459486,0.24163937844969297
1713,0.13102161080690067,0.143657607061941,0.383378699317947,0.20176814939195004,0.4148531512901031
204,0.14143817879385825,0.14390980098857017,0.4187619281059313,0.2697623682893281,0.3114757036047406
2317,0.13318049001272486,0.14395181992228037,0.3882105101599247,0.21450216855321014,0.39728732128686517
2420,0.1582795585999117,0.14410721786870165,0.5123775393087346,0.3994608136685978,0.08816164702266746
392,0.13056117584129132,0.1441655768690191,0.3786769848849866,0.1970591933189642,0.4242638217960493
2720,0.13861592146739152,0.14418174625501756,0.4056120715087724,0.24940562190924342,0.34498230658198403
391,0.14891663173959085,0.1442004854772846,0.45145058687379436,0.3225334354098414,0.2260159777163642
2616,0.15516725132513415,0.14430656555550744,0.4876922796222852,0.3714830614717745,0.14082465890594043
1696,0.14457872864693733,0.14432509383256312,0.42922070091955344,0.2901487991721197,0.2806304999083267
123,0.143882274437193,0.14432680769132727,0.42608504352321896,0.28518469482480163,0.2887302616519794
2198,0.12089170846235603,0.14432818351192087,0.3525953763914587,0.13761378938689006,0.5097908342216513
182,0.14444397556550614,0.14433508715833981,0.4285334022557285,0.28914456538984296,0.28232203235442843
2206,0.1305802867164937,0.14443973258538206,0.3769552279341727,0.19621395080662743,0.4268308212591999
1659,0.14905782689628688,0.14444431481173078,0.4501370864959678,0.3224816014955178,0.22738131200851444
929,0.13350235449839792,0.1444647303986908,0.3858182038499781,0.21471078880209538,0.3994710073479266
1463,0.11523474777234059,0.14463033464700722,0.33921124093521027,0.10385390339428831,0.5569348556705014
750,0.15727350405433493,0.14464932272196357,0.49900554570231276,0.38748940823342604,0.11350504606426118
2574,0.13485436833794412,0.14465590148783064,0.38896418159673,0.222750720787255,0.38828509761601504
520,0.13980205312308433,0.144717517577203,0.40629797364464,0.2553330866019175,0.3383689397534425
899,0.13213275084135892,0.14472577428788302,0.3797755565690034,0.2050158689090548,0.4152085745219417
2217,0.15770497399382666,0.144736195797595,0.5012785651166888,0.3907441665634985,0.10797726831981286
1669,0.13631636149273585,0.14484908233660798,0.392617384751638,0.2315810998036398,0.3758015154447223
2627,0.15534133231313602,0.14492381579280117,0.48284468448763995,0.3696665759294452,0.14748873958291486
1982,0.1215808154588422,0.14500531443419762,0.3501151973876798,0.13949463389064837,0.5103901687216718
2651,0.1502599293840711,0.14506202057249562,0.4512963484153272,0.3287408515033932,0.2199628000812796
2832,0.15238771660679806,0.1451636623165284,0.46231557967891435,0.3446884199867745,0.1929960003343111
1888,0.12163254717932932,0.1451924606904338,0.3491175825993168,0.13919530508969302,0.5116871123109903
2029,0.1555273797048253,0.14520129808097434,0.4813898394942004,0.3697480650715931,0.14886209543420664
1287,0.15338219387538918,0.14521046919252908,0.4677814123722119,0.3523133323377304,0.17990525529005777
1249,0.09812680815102202,0.1452242716543401,0.311673443504051,0.008780854406255785,0.6795457020896932
2230,0.12331882948056005,0.14535192011844567,0.35204402215222635,0.14868155034368788,0.4992744275040857
2711,0.14240867772145868,0.14536914719068392,0.41192006525378266,0.27059310583813606,0.3174868289080813
2489,0.14433133369650494,0.14539190451991485,0.4198953132140977,0.2839273845622841,0.2961773022236182
1874,0.12578210933384282,0.14542370083038775,0.35761489433083393,0.16324242674617118,0.479142678922995
2897,0.1485498993437822,0.1455579399965488,0.43827963655086366,0.3136653554827315,0.24805500796640492
222,0.15815586361629616,0.14556778948322602,0.4959552732166567,0.38996581991265833,0.11407890687068493
2075,0.11998847234351162,0.14558074913058824,0.34322818350609424,0.12829813540679788,0.5284736810871079
2677,0.13960775695819624,0.14561066386156252,0.39916219590586133,0.2505490971166625,0.3502887069774761
2664,0.1445316665106747,0.14565032898173158,0.4187963220007574,0.2842689713595432,0.2969347066396994
2098,0.13436654669931442,0.14568550226286517,0.3804419845673756,0.21583935437944668,0.4037186610531778
1559,0.13970398153776992,0.1457469069341335,0.3985536792830698,0.25066938685836004,0.3507769338585702
1300,0.15329503745304854,0.14579139660673893,0.46199410819621944,0.34876320663799076,0.18924268516578976
819,0.10287156156625707,0.14582575092252364,0.31378325974250765,0.03214768806610457,0.6540690521913877
221,0.1497827880039289,0.14592540551581099,0.44149840008623875,0.32118689639963016,0.23731470351413114
11,0.14198660537350227,0.14595584534154066,0.40588470924229697,0.2653397788852501,0.32877551187245296
2128,0.1360340647182203,0.14602182288755702,0.38364401225956235,0.22538733707813585,0.3909686506623019
2745,0.12703034731532817,0.14604917455401553,0.3569421289324288,0.16872313435124023,0.474334736716331
2877,0.1262790377034936,0.14612917133167294,0.3545306588644487,0.16389528508460788,0.48157405605094344
742,0.10075448854819632,0.14627552872565702,0.3089864201135294,0.019628448470310957,0.6713851314161597
2946,0.15306211701594075,0.14631515661167793,0.45596571337016567,0.344399526272254,0.1996347603575802
2291,0.16174420468941655,0.14635691314768837,0.5155085674608713,0.41738685636192624,0.06710457617720245
2728,0.14872175434813364,0.14636550293626951,0.4325498039423181,0.31135947614606485,0.256090719911617
2772,0.16135341593018795,0.14636818295341428,0.5121241331907501,0.4137192332115408,0.07415663359770899
536,0.15789996216246643,0.14638948753912592,0.48577658496309245,0.38324130746712953,0.13098210756977813
143,0.14006297425912612,0.14650865965312398,0.394484316872171,0.25014141465288736,0.3553742684749418
371,0.15550422230123737,0.1466076354358661,0.4678993609236675,0.36231559946378206,0.1697850396125504
184,0.14200464517443073,0.14661094042514916,0.40117759536631015,0.26286876317729246,0.3359536414563972
156,0.12779230836139943,0.1466483719235235,0.3552027824311787,0.17134738055006601,0.4734498370187553
398,0.11348022691724612,0.14666328623126415,0.3246094074301372,0.08770947458038793,0.5876811179894749
1040,0.15515321019958458,0.1466682731785264,0.4651667761724415,0.359188155463833,0.1756450683637255
2959,0.12796420530414473,0.14669856712752388,0.3553396622783086,0.172226748964751,0.4724335887569403
530,0.1539683783194122,0.14677142810667904,0.4571424786602236,0.34928274679967547,0.19357477454010105
645,0.1286795634344906,0.14678431505986728,0.35669362063570165,0.17631209886193658,0.4669942805023618
1680,0.13047188053598038,0.1467958148225069,0.361520048135291,0.18732645144883364,0.4511535004158754
2506,0.15614661097965435,0.14683554957327383,0.46980198041894916,0.36635707618159546,0.16384094339945546
1842,0.14405617306333235,0.14687234895711204,0.4075505812445386,0.27593672437278527,0.31651269438267626
828,0.13831167048914492,0.14689130117936386,0.3854859916384725,0.23705420981830386,0.3774597985432236
916,0.14418656937363025,0.1469083851057683,0.4078247311390337,0.27669625441514056,0.31547901444582566
620,0.15212763468145463,0.1469089805995855,0.44558208032542296,0.33438570723492256,0.2200322124396545
1954,0.13245591648897032,0.1470224770064488,0.365772784825312,0.19892723527236023,0.43529997990232777
527,0.14879843691270525,0.1470947890008368,0.4270398808657786,0.30872725896146314,0.26423286017275827
2690,0.1403084643831358,0.14712324768320204,0.3910441273970642,0.24942344780930154,0.3595324247936343
1737,0.11042640353275003,0.14719119258987218,0.31675842328255044,0.06914498967202166,0.6140965870454278
505,0.146163150750864,0.1472669637366388,0.4135757898515707,0.28907556812675167,0.29734864202167754
2055,0.15719475714411899,0.1473959370126815,0.47120388293300886,0.37202702273319044,0.15676909433380068
1555,0.16070767605406583,0.14739948454990845,0.495765625666336,0.40181392760898105,0.10242044672468299
1740,0.12277730298898044,0.1474778353399586,0.3380993706405168,0.13857480184487006,0.5233258275146132
396,0.1559548634627016,0.14751222430642263,0.4622940953444285,0.3613830050371904,0.17632289961838113
2330,0.16268940432820544,0.1475291766975128,0.5100891913050638,0.4188713793347048,0.0710394293602313
2171,0.1385697617201526,0.14753790052520355,0.3819255535756161,0.23632997532411895,0.3817444711002649
2371,0.12660641908820827,0.1475899261981313,0.3463944788257909,0.16101138106416793,0.4925941401100411
643,0.10578428490261545,0.1476632062060335,0.3076779552790973,0.042474449657611116,0.6498475950632916
53,0.14596493150325135,0.1476641184372867,0.40968189672276195,0.2860332318344485,0.3042848714427895
2125,0.16340129387957109,0.14768237637075393,0.5143576981050161,0.42452279949274674,0.06111950240223706
255,0.15668155974940767,0.1476912640774691,0.46513873703134817,0.36633075097333234,0.16853051199531943
1857,0.13468449635864607,0.147710049613921,0.36802090867886206,0.2105849985925293,0.4213940927286086
2140,0.09829404689633507,0.14773016693061422,0.29892795824377294,0.0026445419002954487,0.6984274998559316
276,0.13796058815978413,0.1477321203344905,0.3785010697097302,0.23161783353390775,0.389881096756362
2153,0.1478817086196351,0.14787091352038656,0.41660166826108164,0.2987669572059903,0.2846313745329281
2451,0.16522631781164476,0.1478762538227102,0.5284800350736392,0.4407371001702495,0.03078286475611132
498,0.15226464067810191,0.14790996765089212,0.437795959135842,0.3308002536143236,0.23140378724983438
2328,0.15494620894537484,0.14803219219948024,0.45156411685524755,0.35083377891411976,0.1976021042306326
2306,0.1405321939211528,0.1481123615225385,0.38490019188709534,0.24713569842882724,0.36796410968407745
727,0.12541222715097242,0.14818300708292415,0.3399124479628132,0.15189943586091068,0.5081881161762761
994,0.11747698512579607,0.14823395152014507,0.32289901769516044,0.10549917566118677,0.5716018066436528
220,0.15605486786907988,0.1482941204019431,0.4557359555593883,0.3582909333385979,0.18597311110201376
299,0.16395107148707988,0.14831260607389057,0.5117797278719912,0.42569802260516115,0.06252224952284771
2966,0.10597654393090757,0.14837496114989862,0.3041371630359573,0.041452564721956624,0.654410272242086
1910,0.14945017447368986,0.14838222754573796,0.41986148184662064,0.30788241460336513,0.2722561035500142
193,0.13748523835347842,0.14842095163798463,0.372235464288898,0.22598998590376312,0.4017745498073389
2955,0.1468044199268199,0.14845036589167107,0.40733713209095507,0.2886918841409345,0.3039709837681103
1427,0.15293536585180534,0.1485480554489236,0.4359488377544602,0.3329386977436362,0.23111246450190365
2806,0.14443264588740226,0.1485913604726747,0.3963687489894302,0.2716292420434338,0.33200200896713605
2739,0.16527309518471778,0.14860310428205867,0.5200056887730086,0.43635543406231464,0.0436388771646767
731,0.12812195287875433,0.14862196300212577,0.34385276060383857,0.16672927369589757,0.48941796570026386
508,0.13496408718424893,0.1486379659965845,0.3627848742612476,0.2090517695206447,0.42816335621810764
293,0.1357777409453849,0.148711286124699,0.36481642240978246,0.21396533870135515,0.4212182388888624
1429,0.14398513701767202,0.14872452397587196,0.3936090652319229,0.26803515639447356,0.33835577837360353
171,0.16060709043158541,0.1487473750431938,0.4810523037762843,0.39335495305130636,0.12559274317240934
2361,0.14089501718168226,0.14889080096044063,0.3807612310975109,0.2465878809187792,0.3726508879837099
1512,0.1414580188320177,0.14896150252408413,0.38230647499827236,0.2500635392365939,0.3676299857651338
2898,0.1280540512815721,0.14900182965992512,0.341349867699743,0.16505243960008006,0.493597692700177
2903,0.1416714955721013,0.14904597137185263,0.3824930779507127,0.2511646357832577,0.3663422862660295
2164,0.1434156494524235,0.14905354126498865,0.38900004835372454,0.2628657929581342,0.34813415868814124
2948,0.15074359856601813,0.14911151932080977,0.42021280627013174,0.3141307258948969,0.2656564678349715
2676,0.14309579331704722,0.14912494637080645,0.3872596202896091,0.26042290779324206,0.35231747191714885
2624,0.1430518459818318,0.14915846927377438,0.3868519137737823,0.25999574162266803,0.3531523446035497
2324,0.13469014452439812,0.14916433966450754,0.3585173922434609,0.20545197064282497,0.4360306371137142
851,0.1578184179526215,0.1491694031302068,0.4584422639117492,0.36801954205904175,0.1735381940292091
20,0.1476538331389479,0.14917555740859673,0.4055057146297953,0.2916757151790838,0.3028185701911209
2051,0.14516485554377145,0.14917987767788876,0.3949963492452779,0.274313367856664,0.3306902828980582
588,0.12967406987286875,0.1492467612444902,0.3439704983460702,0.17406232340681693,0.4819671782471128
2458,0.1591550364876169,0.14924845156400143,0.46621400715734773,0.378498710676371,0.1552872821662813
1262,0.14368770267954747,0.14934170569407407,0.38797373222033077,0.26358272805495464,0.3484435397247146
181,0.14829470941850026,0.14937600209502228,0.40679107833730527,0.29537499923139365,0.2978339224313011
1453,0.14586111002949398,0.14942820361894507,0.3960024321330241,0.27812038605083494,0.3258771818161409
1613,0.11931974849043145,0.1494730141779815,0.31932291864619483,0.11218803599400036,0.5684890453598049
748,0.1291624644528382,0.14954649287559865,0.34079834799679,0.16994412121279576,0.4892575307904142
1858,0.14172945279943625,0.14955873147443544,0.3791001401842152,0.2495940370876835,0.37130582272810136
2440,0.1677355692352322,0.14959977557963935,0.5309679359162833,0.4538395261462618,0.01519253793745481
2192,0.1597432504024781,0.14968916726179074,0.46582938741144236,0.38104471992048106,0.15312589266807666
2556,0.16613622217109247,0.14975797817678105,0.5139260393084096,0.43709711702961596,0.04897684366197446
2763,0.15906319545180628,0.14989729963750598,0.4594440768344825,0.3743931752871717,0.16616274787834578
173,0.1429104493817048,0.1499020743881738,0.38101995535668604,0.2561673465123654,0.3628126981309486
2469,0.14445384410822967,0.14996839066081633,0.38641913183047427,0.2663268515871505,0.3472540165823753
2264,0.12622066707426155,0.15000797741846333,0.3308254548758604,0.15075230578690227,0.5184222393372373
192,0.14380369038366358,0.15009942366732654,0.382975679867626,0.26141248692847247,0.35561183320390166
1572,0.16089060025376276,0.15010687462459346,0.46943201724110883,0.3883740532881169,0.1421939294707744
174,0.14503419179322946,0.15016493666359587,0.3872652142575826,0.2695041713771347,0.3432306143652827
1403,0.11685574699396757,0.15016753642289654,0.31083885291088637,0.0960422005635209,0.5931189465255927
1322,0.1410663157655916,0.15018101484791202,0.3724007542179723,0.24285121299278578,0.3847480327892419
1971,0.13648382087857305,0.15027727327046017,0.3566885421734765,0.21285952399953934,0.4304519338269841
1681,0.11406118109571603,0.15029989134065,0.3053835095317773,0.07999251170350918,0.6146239787647134
275,0.1459385770100603,0.15034096200072075,0.38957987230335483,0.27499637003390476,0.33542375766274035
187,0.1293461453309083,0.1503613458394189,0.3362470437682941,0.1683334524516855,0.4954195037800204
618,0.15447572215454747,0.15037390442392548,0.42866066517751844,0.33619598254235206,0.2351433522801295
838,0.15255020514125056,0.15040296953801077,0.41858960815128565,0.32171048509496847,0.2596999067537457
671,0.14446462513122002,0.1504499603166973,0.3829879558064881,0.2645145498953268,0.35249749429818505
233,0.15919939130132402,0.1505210548116024,0.4544491284076153,0.37231926139972465,0.1732316101926601
1202,0.15045512127379082,0.1505278092533496,0.40760431223032917,0.3059345019181661,0.2864611858515046
1014,0.15931104410872432,0.15069249278482874,0.4535467465660522,0.3723522670701144,0.1741009863638334
930,0.15470997147158178,0.15071584351452186,0.4270104638627329,0.3363971594857702,0.2365923766514968
1748,0.13919977242220458,0.15075070729795897,0.36217645216163996,0.22855871366713024,0.4092648341712297
735,0.14581897875394237,0.1507577562802413,0.3860498693296057,0.27251980128256065,0.34143032938783363
2587,0.1243864779018451,0.15084012626138601,0.3217530278657367,0.137236688380687,0.5410102837535763
227,0.16207917817975778,0.15088054277056928,0.46991817228734806,0.39420453161371566,0.13587729609893637
506,0.15453480526835206,0.1508841717696583,0.4246792658665756,0.33431117969236934,0.241009554441055
1231,0.15117112160273455,0.15092415948229787,0.40780081041180066,0.3093944717422717,0.28280471784592764
2010,0.155690047076227,0.1510822500303059,0.42911798272353613,0.3421313874899766,0.22875062978648722
2569,0.14994332332011867,0.15109028623154275,0.40091128209402066,0.2999039044928075,0.2991848134131719
2598,0.1523442925917545,0.15112855221322474,0.4117236198053198,0.3170185611123601,0.2712578190823201
2630,0.1136056615966438,0.15116745346622446,0.2998826475494396,0.07487271755667294,0.6252446348938874
2456,0.1549390882675708,0.1511735134009178,0.42436125764182636,0.336031936960194,0.23960680539797968
845,0.13827038055103588,0.15120818433670813,0.3561182486377957,0.22091702050448078,0.42296473085772346
438,0.11303184043231408,0.1512159144905305,0.29872859058332346,0.07155876377453997,0.6297126456421366
2090,0.16112121773750124,0.15125036568518263,0.4598352650855191,0.3842440207739716,0.15592071414050926
1456,0.11154551284469161,0.15126478465177626,0.29623826439696316,0.063245746251408,0.6405159893516289
281,0.16121026039408737,0.15127678995340918,0.4601655158906447,0.3848403338927689,0.15499415021658647
1024,0.16852686529947059,0.15134793385026207,0.5165099743342515,0.44969619429994373,0.0337938313658048
1421,0.11941488766190658,0.15136654361346463,0.30870081020739193,0.10686684093814594,0.5844323488544622
2318,0.1628747108552443,0.15138279968079657,0.4704345961127208,0.3982106687550318,0.13135473513224738
993,0.14745378376966073,0.15140157965402937,0.38791277973456084,0.281187567287512,0.33089965297792723
660,0.12631404766826748,0.15140366767554703,0.32268873329886144,0.1467721967683963,0.5305390699327422
1346,0.16634505079919876,0.15142541933947845,0.4963994795982005,0.4285599290716978,0.07504059133010176
1854,0.16051416017951933,0.1514409315127952,0.45409922378293266,0.3782868392819933,0.16761393693507393
2532,0.13954674758792374,0.15146489989773135,0.3585088466355129,0.22819257358125222,0.41329857978323475
2515,0.15828266902306234,0.1515062157645601,0.4399273625304515,0.36014201759156894,0.19993061987797958
936,0.15590715250329568,0.15153734021801346,0.42640464074486606,0.34167509189901996,0.2319202673561139
920,0.12896387008605423,0.15155049527449715,0.32803007981067006,0.16208210999598965,0.5098878101933403
687,0.10042110959469643,0.15156253551138155,0.2812774999739411,0.0030238784800246557,0.7156986215460343
342,0.16887388415139729,0.15161008188580935,0.5165262602024191,0.45133025170548313,0.03214348809209781
2157,0.13300275914731147,0.15168478257306997,0.33758304963208663,0.1861840283592081,0.4762329220087053
1217,0.15021414541333855,0.15176331496247641,0.3969320818416389,0.2990119463356615,0.3040559718226996
1504,0.13994674914271857,0.1517877637460051,0.3576466139457774,0.2295978186026995,0.41275556745152325
2511,0.14816349597386483,0.15180919863145811,0.3878113692609192,0.28445635225502625,0.32773227848405445
2307,0.1318521348220454,0.15182672706286113,0.33362718214725867,0.17864758592184135,0.4877252319308999
1081,0.15104297716297876,0.15187311663474665,0.3997857739480728,0.30444294336592104,0.2957712826860061
1500,0.13303304034814903,0.15190234220199328,0.3362975382316893,0.1856279392402601,0.4780745225280507
2212,0.1531697673047565,0.15190952224930557,0.40942783851657205,0.3196381752710058,0.27093398621242215
321,0.15134859879250429,0.15191877799617595,0.4008165695185768,0.30643390208051013,0.292749528400913
1638,0.14458070110691965,0.15200250604895763,0.37234371865064914,0.25927939579501086,0.36837688555434006
934,0.14978650249712483,0.15203254641412484,0.39300544586860237,0.29487735921535035,0.3121171949160472
703,0.1597547881628222,0.1520730411060466,0.44352999988864183,0.36899236800211205,0.18747763210924612
2386,0.1363430672516816,0.15209471560420254,0.3444172639835075,0.2055382190330651,0.4500445169834274
1009,0.1451943560896189,0.1520993569759719,0.3739532508487219,0.26302718439198913,0.363019564759289
1643,0.1444827943618087,0.15211892796131943,0.3711569467427463,0.25817656169268316,0.37066649156457054
405,0.16634542865723298,0.15219240686760308,0.48787573396972334,0.4239341381165264,0.08819012791375011
1183,0.12511865753751786,0.15226495656745412,0.3149452830866127,0.13696981259681343,0.5480849043165739
2880,0.16642106819569055,0.1522714755781519,0.4876105109251972,0.42414439546038,0.08824509361442275
2381,0.1477316925949292,0.15236120887581087,0.3819603702347448,0.2792575391575646,0.3387820906076907
1856,0.16146143456285422,0.15244615105487794,0.4506342030221343,0.3808421029630743,0.1685236940147914
1354,0.14736296954921316,0.15250828591100452,0.37940485271413027,0.2761432785472444,0.3444518687386253
523,0.16546809338015803,0.15259445445860625,0.4767834466577826,0.4138032295893894,0.10941332375282792
1165,0.13136440658005366,0.15262784477024577,0.327407585346215,0.17298674374824646,0.4996056709055386
1360,0.1667839418292777,0.15265902954351784,0.4862479183466346,0.42510411038889034,0.0886479712644751
2417,0.16551038074489022,0.15269833788695916,0.47600827698291237,0.4135804353785657,0.11041128763852186
1050,0.1613216929645772,0.15271506169411647,0.44722705255165185,0.3783378924975099,0.17443505495083825
1727,0.1557046803482699,0.15285495334197896,0.4142904635468886,0.33415002704960933,0.25155950940350214
1847,0.15002561416726942,0.15286099522948723,0.3877563062632576,0.2931474366681019,0.3190962570686406
1515,0.15855677253032152,0.15288427353007414,0.42930537442707845,0.3556590430826912,0.21503558249023041
2141,0.14697404796893265,0.1529380365959733,0.37475073975893614,0.2717950886731793,0.3534541715678846
1418,0.14436527883053824,0.15304123929889007,0.3642435263764722,0.25387288221684035,0.3818835914066873
539,0.13820218488140337,0.15304754639615628,0.34378484474959403,0.21390180271828918,0.4423133525321168
1274,0.16504857275917745,0.15311082243943494,0.4683498351090759,0.40725983499875956,0.12439032989216449
878,0.10733375340488106,0.15313791443491712,0.28058895386715665,0.035024495863007696,0.6843865502698355
2323,0.11549726468220932,0.15324398629357686,0.2914467823268536,0.07915193415894786,0.6294012835141986
2275,0.12572808193731394,0.153261271947385,0.31039683351353514,0.13735460572939112,0.5522485607570737
2404,0.1473717273833648,0.15328620251204877,0.37378131519500585,0.27313126355619244,0.35308742124880166
1974,0.15441310233369537,0.15332378983854592,0.404059348955137,0.32254660139169533,0.27339404965316755
1180,0.15864837423325268,0.15344753030552863,0.42490777987346623,0.35370058330867277,0.22139163681786084
2875,0.16332602238039348,0.15356334130700086,0.45202890490844033,0.3903318341303465,0.15763926096121328
1308,0.12586544818164963,0.15357004226178358,0.308876789092599,0.13717270639901658,0.5539505045083845
563,0.13536898901377156,0.15361694017225802,0.3318808670828362,0.19417021762598652,0.4739489152911774
479,0.1725338968371963,0.15369712768434285,0.5259078360611008,0.4735647037363502,0.0005274602025491192
979,0.15099007213689378,0.15373478179041172,0.3852769153787281,0.2963182780156257,0.31840480660564613
1132,0.15604529494425248,0.15381915992141867,0.4080640698545416,0.3323649262679576,0.25957100387750087
798,0.1552744668439723,0.1539413969242531,0.40325884307032134,0.32614608892020724,0.2705950680094713
2105,0.1673108745279107,0.1539835996736757,0.4760261672714771,0.4220225167184132,0.10195131601010973
1813,0.15061503699161624,0.15398505584328767,0.38179349055545736,0.2926706925884052,0.3255358168561373
1648,0.14498557746424454,0.15406651031285815,0.35931201245724814,0.25410063685854506,0.38658735068420685
708,0.15766745711532498,0.15418931262035038,0.4132983592896397,0.3428038104533372,0.2438978302570231
1707,0.16651474027783433,0.1542325479696114,0.46744503651959546,0.41363521472187786,0.11891974875852666
1299,0.15321376900300165,0.15424667861823751,0.39115656600947374,0.30992473647526186,0.2989186975152644
