,Return,Volatility,BND,VCIT,VOO,VGIT
1275,0.04310493569298002,0.04879216551049805,0.3468556203829549,0.33286299297473837,0.09773414082573657,0.22254724581657018
234,0.049692843775688736,0.048798489118238544,0.29095907784449054,0.10529988265309312,0.1862023984073435,0.4175386410950729
1667,0.03324054422413712,0.048808409398120804,0.4564558874406159,0.36124525616789344,0.0025290858467041937,0.17976977054478632
1419,0.048593165836343974,0.04881450377434645,0.09206893192517607,0.3716810000931823,0.15110447778952968,0.38514559019211186
1966,0.05119080478072598,0.04881562248582287,0.16877653502416143,0.14511304029064484,0.19911861330049296,0.48699181138470077
1935,0.051963633010876684,0.0488195723614836,0.0959197266724899,0.16831306542127672,0.2058158263780167,0.5299513815282166
2830,0.039212271119151994,0.048823894356661235,0.39591404392626467,0.3683407120170677,0.05698256716207295,0.17876267689459469
2062,0.048996454752046815,0.04883123980650257,0.11750824560779832,0.3320328976788541,0.15861155876028266,0.39184729795306494
1296,0.04700505224860482,0.04883972892389645,0.30317663633118447,0.24407517612490565,0.1448765726352266,0.3078716149086833
1220,0.034225260802845256,0.04884641323147248,0.319248384044203,0.464632542975536,0.003653075110196227,0.2124659978700648
1308,0.044393359113308356,0.04885501247609584,0.28940077534128344,0.3509780658866342,0.10907604559438273,0.2505451131776997
394,0.045807911645660504,0.04886677630904123,0.2382868526149919,0.35251916712374765,0.12333539730424138,0.285858582957019
1022,0.042297073236285586,0.048894325588603266,0.26957238518747073,0.42061096194612524,0.08263946007924194,0.22717719278716222
1622,0.03520891447070492,0.048909116665639456,0.3185139692773684,0.46494194613695633,0.012390154749595967,0.20415392983607947
2915,0.045927807045966086,0.048937271728478705,0.3129600682611587,0.28148558498316567,0.13036244778365869,0.2751918989720169
230,0.03646796128825648,0.048943940256046634,0.39865885833177106,0.3989534367349736,0.028731153929206124,0.17365655100404911
1488,0.03965648758327283,0.04894584267912432,0.5224374131607284,0.24972706709436168,0.07081968200095813,0.15701583774395164
2065,0.03440418566668622,0.048976450498434534,0.239372189420503,0.5223790179640876,0.0010990186338524538,0.23714977398155687
1713,0.043624692807113924,0.04898740222095324,0.14775139336065332,0.4889212900143993,0.09054163329155906,0.27278568333338826
2676,0.04630428310773091,0.04900019018059842,0.32520502171333837,0.25715447603351854,0.1362395163728461,0.28140098588029716
378,0.047550036545127766,0.04900610845243804,0.2782547891534829,0.2518399349647479,0.14968414048330886,0.32022113539846025
2075,0.049519901293494456,0.0490139551657966,0.07131094117628516,0.3551147424330011,0.16213128186738238,0.4114430345233314
581,0.04397695742597503,0.04904184713558954,0.1478161417289556,0.48251531300200745,0.09445573061820034,0.2752128146508365
250,0.04289883670091242,0.04905389494809948,0.38821263860571614,0.3088092236341498,0.09733248172304068,0.20564565603709334
678,0.04841156199245674,0.04907828815903101,0.17989976615421235,0.31152807944752753,0.15363843180500672,0.35493372259325334
1573,0.03519155862878973,0.04909893977362443,0.1885377877875827,0.5576552091920094,0.00564372359915681,0.24816327942125105
151,0.034182412210861456,0.04910050335443496,0.42391008500831406,0.39401486224015775,0.008086180486362147,0.17398887226516602
1093,0.04808831477618418,0.04911581636941544,0.07769762581030859,0.414897083344495,0.14185330520150755,0.3655519856436889
2395,0.03788791610501113,0.049118411219999776,0.2782398958233396,0.48395283390832566,0.035361796994938285,0.2024454732733966
787,0.04564410299726645,0.04914670481115214,0.3818862953050461,0.2304687507900209,0.13156154023258015,0.2560834136723527
2993,0.04015892700562958,0.049152453097066034,0.349406769982153,0.4023869645542216,0.06293619817815427,0.18527006728547118
2871,0.050299109074736635,0.04915387261242845,0.23438500822070304,0.15142678867467796,0.1880188330639222,0.4261693700406967
690,0.035221643924606055,0.049172797219958576,0.48604663124039366,0.3418893609633383,0.021434457986329123,0.15062954980993895
2118,0.04240587823353851,0.04917579719073755,0.34495949898319844,0.36369370747348867,0.08781501995052622,0.20353177359278657
939,0.04961454698723147,0.04917790365219108,0.17844373049554935,0.2568125869763122,0.17108339290484986,0.39366028962328864
324,0.041565741465959045,0.04919764716596371,0.3762464527515927,0.35530943813387195,0.08022573751929779,0.18821837159523766
1554,0.039739832059471146,0.049220186765926946,0.40172287582402044,0.3672106133397275,0.06160041131834245,0.16946609951790953
1364,0.04813208832391188,0.0492297882112223,0.3294039472166595,0.17732890724029365,0.1621062574490557,0.3311608880939911
1550,0.043126680390947546,0.04923579421034828,0.4982024396765817,0.19852381184768894,0.1088306433747289,0.19444310510100044
618,0.04060054426457014,0.04924612253301762,0.5018725421552592,0.2607551394669326,0.07861801012650332,0.15875430825130482
372,0.04734885604680319,0.049343232217920995,0.4187441052912582,0.11836698742125243,0.1590888116534754,0.3038000956340139
2411,0.04748580927273202,0.04938811903913533,0.44430144983129494,0.07987310345377582,0.16408174252502805,0.31174370418990127
1360,0.05023039862616475,0.049391021749060716,0.0985551289271038,0.3098785442691236,0.17298812696600624,0.4185781998377663
2363,0.04042845005846862,0.04939120392599424,0.30707911488471973,0.4390986474440478,0.062389007782720086,0.19143322988851239
2074,0.04336045040732048,0.04940329844995847,0.16363755830452303,0.4951165434277512,0.08685332520107217,0.2543925730666536
2034,0.04415913899742866,0.04941837058799501,0.21613584445152192,0.43678492186997103,0.09917366134892336,0.2479055723295837
1279,0.04030476514934267,0.049435048006564834,0.1643547356062485,0.5468618292074888,0.05332175732005156,0.23546167786621108
213,0.04875867249823482,0.04943806597800402,0.15462199441653773,0.33298935063845087,0.15502379942381636,0.35736485552119496
1631,0.046915655132274296,0.049453315024926656,0.34589606235927556,0.22768030423614702,0.1445261471276558,0.28189748627692174
45,0.04241450243206738,0.04946545580890787,0.43006222842367553,0.29528148915926505,0.09315075528514043,0.1815055271319189
289,0.04606348016742982,0.04946591004271592,0.3338817844603548,0.27518191147081983,0.13157571464082665,0.2593605894279986
1380,0.046522580940277745,0.04949307613864601,0.04511026544243935,0.5047886119246987,0.11812322250141168,0.33197790013145023
1083,0.04241590109105675,0.04949368525459184,0.33078430734753506,0.38550790769259335,0.08575367393003815,0.19795411102983346
400,0.046954583173633144,0.04951126345227865,0.48689465711153335,0.059922585298841265,0.1602414794333071,0.2929412781563182
2291,0.04925880859046004,0.049522641840940414,0.3635701988676785,0.0796309333052442,0.182829217815967,0.3739696500111104
416,0.043942899271324366,0.04953560117589831,0.2605466158496468,0.4096825743398213,0.09894315483062094,0.23082765497991106
1543,0.04883637467696142,0.04955671819297314,0.2734383278804297,0.2161194440014983,0.1656696263956129,0.34477260172245905
1171,0.04952813390890188,0.0495631814578224,0.08100064435712272,0.3676917186956985,0.1603119848501665,0.3909956520970123
2008,0.03006006502185391,0.04956392349219245,0.8319157231214734,0.02489012965411708,0.0016696473283688746,0.14152449989604077
967,0.0488260944895084,0.04957818632305935,0.1128625616741628,0.37226826767782617,0.15234443203431178,0.36252473861369916
629,0.03577546037780767,0.049579110198973514,0.3474409512355289,0.45986733225393095,0.016992536815815987,0.17569917969472404
8,0.050813616111293494,0.049677254590172214,0.2706140278557408,0.09493068389029644,0.19818172273565815,0.4362735655183047
2377,0.03902064801340804,0.04968156206578706,0.43249279974242866,0.3652694381862424,0.054317560307715874,0.14792020176361304
968,0.04638839485868542,0.049684273197568726,0.18670115187149944,0.40517381382672013,0.12394177274294749,0.28418326155883294
543,0.05055115225219609,0.04970993933757709,0.14369440287327553,0.2618138484506173,0.18007094734854115,0.4144208013275661
2654,0.05061714863754206,0.049726833969006894,0.23199836632689816,0.1615802260689458,0.18969249532380503,0.41672891228035097
2458,0.04559156545035705,0.0497543446354824,0.2736568903113487,0.3582727368906379,0.11941518472687379,0.24865518807113954
2380,0.0401925611275599,0.04976600562765019,0.058434960603737304,0.6255870358607621,0.04656391359396606,0.2694140899415346
804,0.04739876744878575,0.0498097104553991,0.2679425909878086,0.2996012350770266,0.14287323563553309,0.2895829382996318
329,0.03797870546344924,0.04982037023082786,0.3483534685142365,0.4499829918330196,0.03776278542206811,0.16390075423067585
1777,0.053919399754868376,0.049830556246737,0.04346151872454766,0.10242894096450314,0.23318533124859905,0.6209242090623501
545,0.04161474523684947,0.04984503862358645,0.6448543000820218,0.10120409651104213,0.10193056330109815,0.15201104010583788
2541,0.05059650095898531,0.0498482144159352,0.27738959612968156,0.11302226227050947,0.19379020670079894,0.41579793489901007
1116,0.047388060467712795,0.04984828184450548,0.30145949674264316,0.2684699843503298,0.14536149944173413,0.28470901946529303
1497,0.050530288815061025,0.049861203750710036,0.23487961315522646,0.17108134544618409,0.1876525152485374,0.40638652615005205
1158,0.04386376964919238,0.049870165940997815,0.27218115625393396,0.41238491679854306,0.09748375519985727,0.2179501717476658
2634,0.04221468197621565,0.04988246728077916,0.4535209086002271,0.291497449061573,0.09097941231616001,0.16400223002203992
2197,0.03469288682689693,0.04989059013497722,0.5126008523084365,0.3428753605055706,0.015641129899424008,0.1288826572865689
1982,0.0477761361733776,0.049895035732509085,0.3876134704612216,0.15816909523547468,0.15915748007597516,0.2950599542273287
1428,0.04822708969147678,0.04989528238685233,0.19547748693731476,0.3362612094911876,0.14840318800363778,0.31985811556785976
1509,0.050679317138570504,0.04992512170504168,0.17911045356853822,0.22700359548918647,0.1841749058399665,0.4097110451023088
1423,0.048823006937300045,0.04993013691911105,0.11378944213706682,0.38457144131776033,0.15077812599275062,0.35086099055242215
2819,0.052585975410978335,0.04993235952982842,0.03149227900231244,0.2503493723469463,0.20366958358305612,0.514488765067685
42,0.03907991786807436,0.049943586610199035,0.5471012599603526,0.2680704184058161,0.0625469726605099,0.12228134897332141
356,0.04924937950304092,0.04994486511964855,0.11483400585283526,0.3656381565009518,0.1568478978073304,0.3626799398388827
591,0.05131493468778876,0.05000058759586839,0.21734337865538642,0.14215743592505892,0.19880957922133427,0.44168960619822045
2278,0.05161833042455617,0.050002229118155085,0.1377170777353293,0.21257652746658698,0.19580319721045092,0.4539031975876328
735,0.05044517673615731,0.0500046071233384,0.10210123137678558,0.3207707888868555,0.1734362933235353,0.4036916864128235
2310,0.033246867948317306,0.0500089505753102,0.6643587945651851,0.21505505844250933,0.012871681758054134,0.10771446523425139
1432,0.046905826990058797,0.05002472288236124,0.3599914728300644,0.23569834794792122,0.14294292236572195,0.2613672568562926
1149,0.04764262949222846,0.050031246720141344,0.28742212325691935,0.278572041906383,0.14690266485597092,0.2871031699807266
1695,0.04690133995019218,0.05006482831536261,0.4855250616608135,0.0912991612102961,0.15597987709619898,0.26719590003269134
1001,0.04837815557335219,0.05006970794937544,0.2704250733042362,0.2638410714684497,0.15586703721133366,0.3098668180159805
413,0.049327387114100285,0.05008796572791124,0.37619255543090657,0.08810765463733841,0.1819410148074817,0.3537587751242733
2758,0.050852822255932795,0.05011233450741097,0.22754177816964685,0.1701201203268724,0.19090664579768424,0.4114314557057965
2376,0.04294128263628986,0.05011923366504709,0.07145555262711277,0.5879008095831056,0.07514379292221915,0.26549984486756245
2794,0.048305780691482024,0.05012548353016776,0.20034046994541535,0.3370200450391701,0.14883251730474995,0.3138069677106645
2777,0.0500752069475101,0.05013657826834519,0.2872436063376682,0.15316715585771787,0.18388334299510775,0.3757058948095063
1556,0.04567230493615776,0.05013886304163037,0.2862765333401823,0.3572943143929401,0.11979183075335582,0.23663732151352168
682,0.05098777681273604,0.05014923499737585,0.3288756957452776,0.0245127274214036,0.20621571468401756,0.44039586214930126
1692,0.04256144566045198,0.05015713240953949,0.5795486237134194,0.16028821743703073,0.10550869414653029,0.15465446470301963
2353,0.048894593324963646,0.05016575962640446,0.19043682488936547,0.3217148908380014,0.15630315798107197,0.33154512629156113
160,0.04959710685815499,0.050200604446564184,0.3360433771637758,0.1278519618453961,0.18094501248300715,0.35515964850782106
135,0.05031774060383573,0.050211232294406244,0.16098595128007864,0.2800096992086381,0.17513751370662106,0.3838668358046622
1592,0.047600764936057444,0.050215980786109705,0.12687792057584843,0.43092392143557495,0.13375988232942776,0.3084382756591489
2387,0.0333394062412215,0.05025630213634759,0.8088377116688852,0.07158982578497802,0.0259650632356142,0.09360739931052256
1578,0.04807648483610116,0.05028873230052517,0.2643788491977492,0.2922761880804271,0.14992673877383372,0.29341822394799005
2346,0.049763109081771416,0.0503139994066547,0.1907270106183649,0.2848303891156579,0.1685285553709292,0.355914044895048
833,0.05070857890827883,0.05032827768599185,0.20153893027286554,0.2198998238131843,0.18448462470845683,0.39407662120549336
1775,0.050534721741003596,0.05034223869622089,0.21784801002106843,0.21362864653369748,0.1831096537596491,0.38541368968558487
15,0.049147199209078,0.05035732019340692,0.4533553738526483,0.005307818073677731,0.1876476216967968,0.35368918637687713
578,0.045365535147965846,0.05036969577407528,0.2989109306983748,0.3633709168665889,0.11585863282022502,0.22185951961481112
2766,0.04767096974367253,0.05037589382071067,0.33082301174588846,0.24642759374847087,0.1495009946008492,0.2732483999047916
2845,0.05274272297682283,0.05038875093034993,0.020012601756695562,0.2737604645526685,0.2026193020202468,0.5036076316703892
2496,0.033772081884349985,0.05039733813947277,0.5071980773783578,0.3648451128762095,0.004961943557318803,0.12299486618811373
1817,0.044006935750280106,0.050397495420226354,0.6451005637197409,0.03565468321630796,0.13121474375074324,0.1880300093132079
2368,0.04128437854061609,0.050427380861019916,0.37387358481915245,0.40013869614942205,0.07232642294862533,0.15366129608280027
2290,0.04701335123086486,0.050461449922145546,0.2423817995668164,0.36175883517912694,0.1327760780229259,0.26308328723113067
1863,0.037715908435858085,0.050466541349471206,0.45123792887141373,0.3882949140212381,0.03921241239522712,0.12125474471212108
1836,0.03616261461677924,0.05046786751370122,0.3810471010178243,0.4568793062860543,0.019573297379686157,0.14250029531643532
2598,0.036622265393889394,0.050472212946128685,0.11406063989985575,0.6352343190004563,0.011599062442745155,0.2391059786569426
2529,0.049267077690462326,0.05047434401526595,0.2202104423677049,0.2874647928362564,0.1627176052089392,0.32960715958709946
2867,0.05330168119587035,0.050506235945818746,0.1581842813726289,0.06492828243210924,0.2280872132279988,0.5488002229672629
1729,0.04835433642583845,0.050529253990809854,0.2825529955873346,0.27093129758513707,0.15434476637139316,0.29217094045613523
1445,0.04989462795178846,0.05053152165801393,0.21603533932367755,0.2614614917382705,0.1716320964092209,0.350871072528831
1124,0.04634567968300352,0.050535495445690845,0.37679080361506756,0.2606196557453374,0.13429897090485787,0.2282905697347371
2882,0.044512647354513483,0.050538179342018826,0.3918261658300818,0.3092062537237325,0.1115042600782859,0.1874633203678998
2406,0.04995035664322738,0.050561581940169825,0.20231071506500287,0.27370516749063356,0.17113148173183806,0.3528526357125255
612,0.05003570844580434,0.05056780726137412,0.2875410516744735,0.1764825323302382,0.18066915206140374,0.35530726393388445
2964,0.04947558704261004,0.050573567421804355,0.36383502666289,0.11938417540143365,0.1798846543541068,0.33689614358156955
1744,0.04635201258090998,0.05059563114859899,0.27128582205288665,0.3636660018034527,0.12560510217700288,0.23944307396665773
2895,0.04330496079443703,0.050601316200729406,0.23705332852408853,0.47564669427743617,0.08605902536764215,0.20124095183083301
703,0.050052976716794206,0.05060993256781673,0.3178828739193446,0.1408343835047183,0.18407475106274307,0.357207991513194
309,0.035529732786132986,0.05061307943803417,0.41630901995821157,0.4371929301973599,0.015064519822842374,0.1314335300215862
2963,0.049864354812726615,0.05062061432181651,0.07778659473672406,0.39515083130237183,0.16006066400025057,0.3670019099606536
1994,0.03933005328550202,0.05063113930966309,0.5500149698931405,0.28272915997466114,0.06287195907150964,0.10438391106068866
322,0.051192902199587546,0.05064002755496633,0.12784193111619876,0.2811207789599509,0.1839958314249664,0.40704145849888385
208,0.04986289151960948,0.05064255901610364,0.1843557811624625,0.2994693657708587,0.1678580506543686,0.34831680241231017
199,0.04012189037179295,0.05067643859391653,0.4099567943876044,0.3971329276101069,0.06103715098172474,0.13187312702056414
1859,0.048715603203359215,0.05068999020931436,0.4068084608298901,0.11826971939014418,0.17169193487025894,0.3032298849097068
489,0.04860182540262366,0.05069218257041354,0.26911466459812433,0.279406059770963,0.1560001362075259,0.2954791394233867
567,0.05134520180248473,0.050703109800485605,0.32365706855193677,0.035386595581613015,0.20825499794988114,0.43270133791656906
1121,0.04198946285971158,0.05070327016111138,0.7088603250353102,0.042920950883887754,0.11005393022747434,0.13816479385332775
2404,0.032665423305149904,0.050729547014088,0.6648666130956261,0.23836631878310488,0.004830526557788632,0.09193654156348041
1783,0.04703126297769981,0.050741857427322644,0.3195469602149135,0.2987249828655115,0.13782652619982708,0.24390153071974785
2912,0.05026805064571055,0.05076334155309542,0.11816749704236354,0.3460857077949481,0.16817736539805572,0.3675694297646326
2953,0.034739349408737,0.05076983030091209,0.4883658296077631,0.3878473971755782,0.01143864969696565,0.11234812351969313
273,0.04425345674955318,0.05083114347582814,0.663533866421679,0.018865893060664028,0.13478734154596145,0.1828128989716954
1402,0.041277518172522364,0.05086035965122526,0.41193303210950666,0.3805419456250935,0.07327196908833015,0.13425305317706973
2532,0.0424532106178473,0.05087685367361784,0.48466136163846074,0.2880276093951727,0.09238740439462921,0.1349236245717375
1569,0.04967732142250657,0.05091946752686557,0.31796203116593375,0.1794864394790882,0.17600288258257496,0.32654864677240303
257,0.04712431949457316,0.05092913655529364,0.38115487714746626,0.23914507772176496,0.14369119585582682,0.23600884927494192
1409,0.05138778665064294,0.0509317375272748,0.32436634035470074,0.0453379235339684,0.20739051751216844,0.4229052185991624
2850,0.047918259466289276,0.050947283376513504,0.31508606543116835,0.27394082984584245,0.14890970475520257,0.26206339996778655
193,0.043119200562294326,0.050947291487427666,0.5319660606812718,0.22409336096108903,0.10440269031363257,0.1395378880440066
1284,0.04761272358703162,0.05095886439663737,0.31302463727258784,0.2895856020817075,0.1443540102021718,0.2530357504435327
2038,0.0443729446940572,0.051034882004028496,0.30569969203454583,0.4072159932657654,0.1014196826726042,0.18566463202708464
1513,0.050681039965717135,0.051064530715780584,0.03813291183463615,0.40719940064932314,0.16729884754051663,0.38736883997552407
1421,0.035729639626211084,0.05108235495603273,0.3201828155156775,0.5200068605370245,0.010224437921837673,0.14958588602546039
794,0.05139557849734764,0.05108472277382972,0.18492487732278737,0.22967456473471426,0.19000578286661313,0.3953947750758853
2095,0.03975983404915718,0.05109129246823681,0.39927544929894776,0.4235961072768392,0.05497038846825277,0.12215805495596026
1344,0.048091085572618465,0.05109230746767513,0.3925755577976701,0.1881496237485998,0.15810981298519608,0.261165005468534
2544,0.03982769811108695,0.0510992398964932,0.4145029030415413,0.4101723900093798,0.05665960958776573,0.11866509736131306
2744,0.04954207099344343,0.0511136894025264,0.41638452884825494,0.07295767012360385,0.18423499125679643,0.32642280977134475
1455,0.050093606287945854,0.051126821597057316,0.25256969816604635,0.23781981976083763,0.17495877939475696,0.33465170267835903
2818,0.051492246487076294,0.051162948549419086,0.28112070474298206,0.11152455240046555,0.20180337228283796,0.40555137057371443
459,0.047230257240245876,0.051200335172822416,0.3122010078102764,0.31475619934463905,0.13790366775586688,0.2351391250892176
85,0.04997457108533136,0.05120659935874148,0.2693410275483449,0.22994481939548225,0.174250663360277,0.32646348969589584
2158,0.04697757634316502,0.05121967261739296,0.4741160956561647,0.15292790099778963,0.14953602958175405,0.22341997376429157
2987,0.050583651581910256,0.05122003949959184,0.28744463309100726,0.17287949991141163,0.18598652979715155,0.3536893372004295
338,0.05046172575826795,0.05123267601826912,0.2006977960571812,0.2759662096940375,0.17546167842229368,0.3478743158264877
124,0.04224508849203606,0.05124176146946356,0.3656203997561386,0.412447882726174,0.07966630344603179,0.14226541407165572
98,0.04903674394265895,0.051253427027039826,0.2491640722374254,0.30093823837844713,0.15796310504075162,0.2919345843433757
2241,0.04578161586411724,0.05125371845520805,0.3545018195393834,0.32852915823309115,0.12178987274894257,0.19517914947858273
1820,0.052786917729197635,0.051263699569222415,0.20636120226735744,0.10418291105400884,0.21694709748837293,0.47250878919026085
1675,0.04901073805884847,0.051288378903857415,0.4354386095243759,0.09202942636670679,0.1764804601513167,0.2960515039576007
2443,0.04714097785446484,0.05131892132020732,0.4289175045969531,0.2017323322252197,0.14667070737557153,0.22267945580225568
2168,0.04851646159563709,0.05140113313319599,0.040796854670277063,0.5050678786692672,0.13597917938946014,0.31815608727099565
141,0.05152218497121211,0.0514032507769048,0.04110401250240951,0.37558619794998127,0.17853805985043691,0.4047717296971721
1852,0.04321432187402563,0.051425936978330644,0.09340634187599892,0.6044094302934765,0.07475061615835642,0.22743361167216827
2538,0.047211017514662446,0.05145643203945903,0.08078084764920992,0.5194552928578838,0.12114839340623053,0.2786154660866758
2007,0.03913311471651118,0.051499964740827936,0.24884239547657092,0.5571141682879379,0.03856061902881843,0.1554828172066727
1427,0.04431616436237974,0.051510098130690955,0.44025325566931756,0.3011041072792772,0.10897852014096594,0.14966411691043935
352,0.05089049908208194,0.05151205191216396,0.20638167081643416,0.25779060723928604,0.18129060816730388,0.35453711377697605
35,0.0506921614624845,0.05152238517481991,0.13175472815771652,0.34250912481077445,0.1718902391899952,0.35384590784151393
1143,0.04726744093381057,0.05154381877287216,0.06404099823554874,0.5327669350099731,0.1206334882110575,0.2825585785434207
1334,0.03428771782237218,0.051546351974561644,0.6146369422655098,0.3040927534177466,0.013053670952613143,0.06821663336413053
631,0.04577778311006892,0.051568768308951476,0.4194504737698314,0.27596910904654826,0.12581209656911677,0.17876832061450354
649,0.04858904277582074,0.05157738453855395,0.10589210919437034,0.45801891330475736,0.14000149056161768,0.2960874869392544
2646,0.050569268416070144,0.05161878033325058,0.16237895832215035,0.3239898914022675,0.17194371147417165,0.3416874388014105
957,0.0490032623057559,0.05164508269512078,0.2847655711939095,0.2823321331808825,0.1586405233286525,0.2742617722965554
1537,0.04892231720310491,0.05167872651157166,0.2875490350891319,0.28466119069884455,0.1575340380430815,0.270255736168942
2357,0.04748054514712932,0.05168748799267612,0.07770331776181306,0.5207071645493017,0.12350474032523802,0.27808477736364723
82,0.050178111358704,0.051693950285675895,0.31861179234007597,0.18445555373332886,0.17982505660589562,0.3171075973206996
2338,0.035764240642727825,0.05169801700609464,0.4383983415425723,0.44854451196130646,0.014954436516680056,0.0981027099794412
1959,0.04669308084435581,0.0516999108345378,0.4115436429388468,0.2543484007908711,0.13688591095486133,0.19722204531542065
2937,0.04943826300517789,0.05172598003827737,0.3339829038904626,0.21104275881657508,0.16943134313158947,0.28554299416137285
2774,0.05104088095238479,0.051750100212633085,0.2611390790500848,0.19942003885449186,0.18776746953895515,0.35167341255646817
1125,0.053527564959413576,0.05175026099700623,0.2263572705351947,0.02792396530317688,0.23213175506240538,0.5135870090992231
901,0.05186396720166801,0.051756408420407476,0.269750970515384,0.13010959401746228,0.20325127542453902,0.3968881600426148
2865,0.052941668204402687,0.05178450578388328,0.17122616052960818,0.1673303561981213,0.21188263467953056,0.44956084859274004
484,0.049584424358542184,0.05181206100963146,0.3815909125596504,0.1506327001325327,0.17638137221682942,0.2913950150909876
1151,0.0393187243379393,0.05182554660305759,0.35038957276320026,0.48901704386911365,0.04483098204061922,0.11576240132706686
1362,0.04443498333853224,0.05183556511755604,0.4412941920534703,0.30748236021079584,0.10921698227922114,0.1420064654565127
2702,0.049527145244704154,0.051846617476731645,0.3156128721884646,0.2317812848574575,0.1683561819763939,0.284249660977684
1414,0.05261532286629612,0.05186443932989607,0.21979118561446662,0.13872788287875418,0.21070462257012487,0.43077630893665425
1656,0.05014360339868544,0.0518667161945472,0.35603094915665306,0.1498219337893824,0.18238749364565168,0.3117596234083129
1686,0.04867199786395838,0.05189031906631284,0.3090438658235767,0.2827375454900774,0.1547577673682758,0.2534608213180702
1236,0.03676134812703986,0.05191922976056735,0.16010505430094446,0.6433609041011442,0.010159550256223908,0.18637449134168754
2822,0.050754649241772185,0.05191926675907877,0.24989601702312111,0.23755308015367302,0.1809680634971769,0.331582839326029
1096,0.040972407270569354,0.051921818140410914,0.6946244831240913,0.13883746853652493,0.08979597308106321,0.07674207525832054
1920,0.04900958058790236,0.05194159228760195,0.4296237713546015,0.13144257992941044,0.17186142876282773,0.2670722199531603
444,0.050266615398046596,0.05194725475258151,0.29574188066497614,0.21692753612768045,0.17747565695164502,0.30985492625569844
355,0.04097496893746365,0.05195607184165074,0.13272768714417188,0.6267688959715993,0.05066317430554926,0.1898402425786793
76,0.05238799704446115,0.05196686192203663,0.06248808746448609,0.3309528442762107,0.19091656434180046,0.4156425039175028
2478,0.0500592300069282,0.0519808952591324,0.2902786899427504,0.23622935588055965,0.17346980653964653,0.3000221476370434
366,0.05149572179334994,0.05201405103951928,0.09218384243971973,0.35654070009673827,0.17876610188834788,0.37250935557519416
614,0.04891352864142257,0.052032250918419155,0.2498161985835501,0.3356026828502897,0.15260315182566156,0.26197796674049867
2559,0.05257064721620889,0.052036989420926084,0.21931468429514722,0.15297134187426745,0.20858238582513378,0.4191315880054515
237,0.05108898136788695,0.052041269104751084,0.20942739905526042,0.2663585650518882,0.18189644812920758,0.34231758776364396
302,0.04991092317230844,0.05205419001234224,0.3720480435971115,0.15379196318037702,0.17924729855112967,0.2949126946713817
1394,0.05109907518978039,0.052066872070504484,0.17917562712232676,0.29770473250760693,0.17925714099618167,0.3438624993738847
258,0.047078201020406774,0.05206744913173772,0.33404875863571387,0.33049842090159076,0.13382743198324065,0.2016253884794547
1795,0.04578218823667867,0.052075650325831654,0.3917343089833125,0.3210256965286552,0.12135243011157461,0.16588756437645763
2551,0.03891668904308888,0.05209349626423479,0.455341890372395,0.4172045437749941,0.04620520894149991,0.08124835691111104
1899,0.046618551272611046,0.05210819760525027,0.21548822666277276,0.452652581346734,0.1191290254694352,0.21273016652105797
2004,0.0482844780212785,0.05212842341657331,0.38548335518753835,0.22957407467467422,0.15502164612715966,0.22992092401062778
2495,0.055344199296666945,0.052129874972334955,0.04817852947392278,0.09899778575492886,0.2461041076063928,0.6067195771647556
154,0.04317638123893621,0.05215704020679321,0.42821787104735676,0.364371276603059,0.09154250842384196,0.11586834392574233
2657,0.04926385086959227,0.05216579193926552,0.2927709493554523,0.2823505541867781,0.1606633078759127,0.2642151885818568
2623,0.049766107083086944,0.052178561172370505,0.3651592206055317,0.17666194813467437,0.17541352126282883,0.2827653099969652
1062,0.044170451962352385,0.052196583419963444,0.19148954061968507,0.5378176681421788,0.08781600215780512,0.18287678908033114
2023,0.046585569407540585,0.05221343446266776,0.04273012749302852,0.5871818861456959,0.1086916484950488,0.26139633786622685
812,0.04499863942117992,0.05221701889444832,0.2019900336470626,0.511307663637707,0.09804062323721195,0.18866167947801835
1309,0.050944652626173946,0.05226855276157346,0.33706203303467475,0.13993374834842914,0.1914142498361381,0.33158996878075786
377,0.05197665950043047,0.0522903049278493,0.32329791262880325,0.0789703856821552,0.20855260018363422,0.38917910150540724
359,0.05343055630181561,0.05235081855491134,0.2253071110463586,0.08529105576718861,0.2242899752593449,0.4651118579271079
1057,0.051841437834200046,0.05235313978825039,0.2771100093056166,0.15495909115905354,0.19974232358801816,0.36818857594731186
2633,0.050271642241086566,0.05235991092063695,0.4095315963748733,0.09701657215306445,0.1880308054726667,0.3054210259993956
2573,0.034580443335460065,0.052405530068336606,0.6653450356181316,0.2816804976284994,0.016545827473628993,0.03642863927974004
805,0.053027163669220924,0.052408759258912634,0.16997574766336457,0.1965406614776079,0.20911553410620193,0.42436805675282563
864,0.044157506281546466,0.052414118172849467,0.17458009332079621,0.5567640173850029,0.08600109841821003,0.18265479087599093
684,0.04908768305556954,0.05241667305227271,0.266825476945428,0.3260252417126476,0.15470206483916768,0.25244721650275675
2341,0.04797530684385534,0.05241940929794514,0.4524198106716526,0.1807921028169253,0.15579357055614654,0.2109945159552756
2488,0.047257958403425254,0.052424313818750796,0.34526429884019244,0.3255666174879949,0.13561958911800973,0.19354949455380294
519,0.03744876871078185,0.052433251935100775,0.5302557446010044,0.3802919021067659,0.034928446415090936,0.05452390687713866
1710,0.04902060043762703,0.05243350510169132,0.2664006027025445,0.33004087989455266,0.15362978023999715,0.2499287371629056
