,Return,Volatility,AAPL,COST,AXP
995,0.24364545883437633,0.23733676575898807,0.28195819005384687,0.3895885897391626,0.3284532202069906
514,0.22184987013512192,0.23739794765042768,0.13858398509286152,0.4476969903011389,0.4137190246059995
631,0.2576906062069324,0.23749421757184003,0.3599667124548399,0.38144060388128537,0.2585926836638747
137,0.20981950405192334,0.23759777239204363,0.04736932189624045,0.504372742913119,0.4482579351906406
857,0.271077924912669,0.23762381903040408,0.4206330014113398,0.40155839126546183,0.17780860732319836
149,0.26935559804379017,0.23762387433079996,0.41384299586924544,0.3969027104739154,0.18925429365683916
623,0.2881630883475261,0.23764364298249635,0.46014728108073016,0.5044557260935022,0.03539699282576773
810,0.23056674320903509,0.23772741992583035,0.20071074521835006,0.4147079126346631,0.3845813421469868
272,0.24825025711971185,0.23774095140095747,0.3103512744109772,0.38117795514991987,0.3084707704391029
201,0.2523581622966793,0.23782134001174213,0.33345701451501997,0.3782042735816666,0.2883387119033133
484,0.2263086862948298,0.23789341823301313,0.17226471685912328,0.4269482635346776,0.4007870196061993
174,0.22885861123288156,0.23790093245866062,0.18985413449627328,0.418488430182306,0.39165743532142083
560,0.2567025315835749,0.2379630670729027,0.3569467320867846,0.3769865835599843,0.26606668435323094
656,0.2697122978166288,0.23806538317825407,0.4174229191509103,0.3934390270376465,0.1891380538114431
310,0.24995990740861007,0.23807255833470437,0.3213121690825306,0.377201304479605,0.30148652643786444
691,0.2540541309570993,0.23809374427282004,0.3436780806794762,0.3755878258487249,0.28073409347179906
358,0.2674865218203847,0.23815297385158224,0.4086109842252068,0.3874981511567723,0.20389086461802094
319,0.24791244172983645,0.2382132946759938,0.3103407648223899,0.37757330634470615,0.312085928832904
620,0.26684391587208295,0.2382438494365315,0.4062761740408416,0.3853566189809919,0.20836720697816652
93,0.2525247973665923,0.2383045342749065,0.336348947906806,0.3741019276373494,0.2895491244558445
219,0.27086636485169596,0.23832728647470058,0.42328692342853863,0.39388139669742855,0.1828316798740329
271,0.27755099348401774,0.23838293942035124,0.44708741577221023,0.4171506220143963,0.1357619622133935
428,0.2889707384875312,0.23841229849034598,0.46668544284532915,0.49980642633692945,0.03350813081774141
676,0.2795090149317436,0.238442768490306,0.4530924591522256,0.4259352097244276,0.12097233112334674
594,0.2465084897363039,0.23845487208347807,0.30324361015149,0.3769606860710983,0.31979570377741173
571,0.23509422690569431,0.238505757151854,0.23357544686611745,0.3963585374311042,0.3700660157027784
506,0.23871235482776998,0.23852225759585013,0.2565981806300009,0.38829675100417593,0.35510506836582306
575,0.2835085113875816,0.23852576341156012,0.4628651696031617,0.44895778491539473,0.08817704548144359
782,0.2811430631478191,0.23855766327883043,0.45798629214210457,0.43350589843346665,0.10850780942442877
787,0.2840037100644368,0.2385670601967773,0.4640251525052445,0.4519102394057329,0.08406460808902264
837,0.2771887021734097,0.23863197992299015,0.4473349547923289,0.4127575974950241,0.139907447712647
716,0.29014481909590256,0.23869749289267772,0.46838353638041197,0.5089497404231736,0.02266672319641446
290,0.286381620016444,0.2387352159408037,0.46847766079377207,0.4683644184999049,0.063157920706323
280,0.21156526703440975,0.2387694117010193,0.06646006965477445,0.48422289392137546,0.4493170364238501
666,0.27762299047985844,0.2388277176895814,0.44975982267323594,0.4124796298552137,0.13776054747155028
228,0.23273692195938223,0.23892665227857213,0.21986576987099798,0.39898274119195,0.38115148893705203
15,0.24198583283275032,0.2389978312305059,0.2785942115291172,0.3786269801785562,0.34277880829232654
5,0.23186794590990326,0.23912704510915098,0.2149076370641505,0.39975519797023923,0.38533716496561027
673,0.2225234499049888,0.23912855992397,0.1504532915105265,0.4307488517024364,0.4187978567870371
206,0.20645748358993696,0.2391499745558646,0.026731345498176372,0.5103257032054074,0.4629429512964162
369,0.2887060497593825,0.23917736215923108,0.4732861212739165,0.48351946101383164,0.043194417712251826
884,0.2525303248346858,0.23922261448185916,0.34011576129023496,0.366488113541976,0.293396125167789
444,0.2345265661313987,0.2392601314670297,0.23284999344885207,0.39174313276106293,0.37540687379008497
649,0.25251769130287716,0.2392671121272589,0.34022676653859724,0.3661263851997217,0.2936468482616811
150,0.210016943181025,0.23934496033528396,0.05660476740143674,0.48767906249967574,0.4557161700988875
197,0.28229155010919593,0.23934829282321105,0.465521698025585,0.4304836625148054,0.10399463945960952
377,0.2666965601954195,0.2393796028359953,0.41082084202347185,0.3745172612530633,0.21466189672346495
19,0.2899568025807715,0.23941267585186005,0.4751018456717866,0.4932461439382087,0.03165201039000472
610,0.20962392009749883,0.23948451755363556,0.054052289121703005,0.488659911885433,0.4572877989928641
509,0.24597809344429983,0.23955017957768954,0.30449196060997147,0.3687245573843144,0.3267834820057141
826,0.23263765974675507,0.23959273898549768,0.2218001436896403,0.3939768816690076,0.38422297464135213
846,0.28313385851237904,0.2397072577955051,0.46963088029288935,0.43115430461736354,0.09921481508974708
488,0.2797362803972091,0.23973745771768898,0.461105257010713,0.41205226122536265,0.12684248176392451
550,0.2517300693898303,0.23980374043776603,0.3380753388051386,0.3620547173039481,0.29986994389091326
999,0.23205008829688728,0.23980663328532587,0.21874784910322886,0.3938876247162375,0.3873645261805335
67,0.26113278604707796,0.23983447640025748,0.38698840940304646,0.36334417520214773,0.24966741539480589
874,0.23738192107590655,0.23988503208789605,0.2535355308867898,0.3802548208355832,0.3662096482776269
363,0.27942158943319245,0.23990759904509695,0.4611300984484715,0.4086238149562684,0.13024608659526
920,0.21741096102795993,0.2399669303994156,0.11637071130457849,0.4452997392351956,0.438329549460226
250,0.2303465435022111,0.2400286516960908,0.2082523293465976,0.3969818240360377,0.3947658466173647
496,0.2832132413894647,0.24011678621821264,0.47231154840967904,0.42654576292824953,0.10114268866207139
646,0.2768385739636383,0.24024985102257285,0.4547579323030449,0.39387848307147055,0.15136358462548455
284,0.24935469730286186,0.24025002144654545,0.3266094938963633,0.3599142181669324,0.3134762879367043
334,0.23541455300696026,0.2402515357636743,0.24239911779716256,0.3818227072328614,0.3757781749699762
678,0.22558399094141515,0.24027912258710746,0.1766277180074598,0.41028189494436573,0.4130903870481745
914,0.22293712943110086,0.24028185042887418,0.15796690415383272,0.4198837020599333,0.4221493937862339
446,0.24761163152726917,0.24028291539533653,0.3168103316984858,0.3611656981197615,0.3220239701817527
752,0.214303021700369,0.24034379658330993,0.0943649317014756,0.4567662346674667,0.4488688336310578
777,0.25738707706122815,0.24035355436508268,0.3703868945045976,0.35695625449942125,0.2726568509959811
926,0.27207092772281927,0.24036856820788452,0.4378347749641222,0.37717644679491136,0.1849887782409664
57,0.2281280840186253,0.24038164179917393,0.19458945310159878,0.4010010382041467,0.4044095086942545
164,0.23054363566267402,0.24051235366336288,0.21142967104936017,0.3926250119023679,0.39594531704827196
263,0.21735973228423638,0.24054162489094433,0.11829407568581347,0.44083189006149104,0.4408740342526955
965,0.27739289245643534,0.24057124301048796,0.4582713327227417,0.3926715175349655,0.14905714974229278
555,0.22544898790388218,0.24071077120312107,0.17735421876346893,0.407352883341449,0.415292897895082
722,0.26144384229555057,0.24085943243259797,0.3928018969846489,0.3548407041834268,0.2523573988319243
143,0.2710264305065586,0.24091808038783477,0.43619941278348784,0.3692962742478297,0.19450431296868242
80,0.2560515956240299,0.2409270210271342,0.36576513853100534,0.35203610317750367,0.2821987582914911
429,0.2551126851196156,0.24093697408926176,0.3608517761914614,0.3519666953399515,0.2871815284685871
341,0.2431641145983968,0.24097358589424622,0.2933291144335931,0.3612589021260611,0.34541198344034574
182,0.2411370164315899,0.24106802300337854,0.2814006780585083,0.36379903722477464,0.3548002847167172
561,0.29119559093114794,0.24108499348991178,0.48899651133423694,0.4782391299216827,0.03276435874408037
132,0.25325754937624284,0.24108804972277026,0.3514971145402233,0.35110976902456403,0.29739311643521277
422,0.2616849831470368,0.24109949117790505,0.3949744920028246,0.3530034117638783,0.252022096233297
419,0.24615310099566207,0.24111012281177477,0.3115532230879393,0.35621899516049876,0.33222778175156187
113,0.2118820136370676,0.24113356623047477,0.07885275994998872,0.4623784109744871,0.458768829075524
931,0.2223966826467967,0.24118802987444146,0.15763094026371008,0.4147670027922266,0.4276020569440632
815,0.22570597751650529,0.24120761479217454,0.18105290329032117,0.4025770054671408,0.4163700912425381
581,0.27065690696373995,0.24123420438495533,0.43612343634702716,0.36548463362785905,0.19839193002511377
747,0.24629035564299837,0.24125924353546027,0.3129246826752857,0.3548985485385352,0.3321767687861789
227,0.26565961877479843,0.2413256389554218,0.41470895430167576,0.35546665956520346,0.22982438613312078
989,0.2646270346323978,0.24133726423130694,0.40998975139333255,0.35399626333803347,0.23601398526863399
960,0.21888101102882973,0.24138168087926043,0.13288755665209717,0.4274335695932273,0.4396788737546755
223,0.25355937905946957,0.24144699882624776,0.3545414118047324,0.3481482096662193,0.29731037852904835
660,0.23810511210478497,0.2415324772816507,0.2643526931546057,0.365982460157045,0.3696648466883494
353,0.29368948677344103,0.2415509259860431,0.491055749102013,0.5008134682575285,0.008130782640458526
188,0.234554200712835,0.24155978612296888,0.2418038512329577,0.3738004021664914,0.3843957466005509
190,0.2309214670064409,0.24156396463611135,0.21794451723587177,0.38340959954960885,0.3986458832145195
622,0.20811529188007744,0.24160961084899313,0.05092312854535879,0.4788407555082464,0.4702361159463948
361,0.26803437310819506,0.24166238780197682,0.4268237962838131,0.3562784956037747,0.21689770811241205
316,0.2586366298119156,0.24171506627428185,0.38229222453957246,0.34611713775004355,0.271590637710384
754,0.27671106949535473,0.24172358695176244,0.4617318387261101,0.378303752098692,0.15996440917519794
897,0.2868668516671564,0.24172951159455325,0.489714827117882,0.4303118865875006,0.07997328629461747
969,0.29173713356694303,0.24173004404698925,0.4942294322965861,0.4733923002588434,0.03237826744457043
117,0.2548619176160777,0.24180384910963398,0.36294228111427324,0.3450165567419897,0.2920411621437371
797,0.27478117683238235,0.2418754503383519,0.4554217392012089,0.37044250554626085,0.1741357552525303
607,0.2606506573083097,0.2418762683339916,0.39307720357179027,0.34576597112148455,0.2611568253067253
952,0.2329018175038556,0.24189178358983496,0.23227689436384222,0.3754707617017556,0.3922523439344023
322,0.27271822370609733,0.24198618314177284,0.4479372008804392,0.36354538632775457,0.1885174127918061
450,0.2479582224021665,0.24204116373634185,0.3255615025953768,0.34705947525294656,0.3273790221516765
877,0.24878205909016957,0.24205654755498796,0.33033660832580375,0.34617533292926445,0.32348805874493175
809,0.28057764758400194,0.24226194025467412,0.47724419231452014,0.3882077265976022,0.1345480810878776
18,0.24141373378627726,0.2422830808745013,0.28766172890598757,0.35401527417839584,0.3583229969156165
475,0.2576961989658006,0.24230734628426795,0.3798233691209877,0.3410518553240843,0.2791247755549279
301,0.2714692478145143,0.242313978708349,0.4443547954800299,0.3574365744629834,0.19820863005698675
683,0.2450468005939629,0.24237340945465236,0.3098382727532777,0.34783756110357067,0.34232416614315175
477,0.2487203786096389,0.24238216025765208,0.3312213094196233,0.34371109388852766,0.3250675966918489
166,0.2690096155223523,0.24242791101367,0.4344227745070124,0.3512671806489863,0.21431004484400135
990,0.2916901887165985,0.2425145468582259,0.5004325347054734,0.4602524412453486,0.03931502404917811
485,0.22918756470708398,0.2425885173470397,0.21013774706810678,0.3807008589160069,0.4091613940158863
693,0.21921777942385534,0.24266771619721214,0.14033604904225783,0.41587552045362913,0.44378843050411304
977,0.2170796722529699,0.24270661117056974,0.1247162585247031,0.4247435340335495,0.4505402074417474
417,0.23691704713081804,0.24271202505577477,0.2612432334795408,0.35956404769903094,0.3791927188214281
161,0.23031988022820693,0.24271318831452204,0.21821855477072424,0.3763940366270108,0.405387408602265
311,0.28215378180628414,0.24274677765387864,0.4844991604012273,0.3903470517710817,0.125153787827691
651,0.28654219634566663,0.24287845588841525,0.4962186490853686,0.41357854965693913,0.0902028012576923
37,0.25293074966511914,0.2428945750600562,0.3567204671217761,0.3369617803927144,0.3063177524855096
573,0.22014436680725816,0.24304102130461575,0.14850777514712807,0.4091752403880468,0.44231698446482504
373,0.26191398120683385,0.24306576323661944,0.4041258702607861,0.33681972819285483,0.25905440154635906
750,0.2400759565881826,0.24311037253071238,0.2825059606136687,0.35015828434077234,0.36733575504555893
538,0.2909047911431902,0.2431105820561803,0.5043536564757436,0.44383463002050094,0.05181171350375548
445,0.204735449847716,0.24320049291247292,0.02999921323021977,0.48518489054066466,0.48481589622911564
896,0.2404788530536011,0.24323067828422634,0.2854359705526265,0.3485143676393663,0.36604966180800713
867,0.2420463558110741,0.24323660981015416,0.29505312448602394,0.34574917977133257,0.3591976957426435
312,0.21089295559089954,0.2432997850003392,0.07986925100839654,0.4496913857789864,0.47043936321261703
923,0.29456650168661236,0.24333834556436165,0.5064417131736859,0.4788854023420161,0.014672884484297953
602,0.24191741100348446,0.24339464335070393,0.29485062188914074,0.3447776121439088,0.3603717659669505
547,0.2534930244159769,0.24344051049568474,0.3618744729510531,0.33249823918019394,0.30562728786875304
79,0.25368191879964325,0.24345216597010647,0.36294770131018156,0.33233959395082696,0.3047127047389915
790,0.2537754438862524,0.24348163741620793,0.36356854918682374,0.33207878629332716,0.30435266451984916
255,0.24365155133014135,0.2434927414750089,0.3056898461238616,0.34131168108815974,0.3529984727879787
711,0.22051972927143357,0.2435009315406757,0.15296406568814228,0.404126685221444,0.4429092490904138
595,0.25410268763291183,0.24350972174115973,0.3654515095303345,0.33175570587791536,0.3027927845917501
756,0.2621630935106143,0.2435432543693821,0.40726440791866847,0.33310033743859235,0.25963525464273923
526,0.24114779453632215,0.2435537310819946,0.2907338319373986,0.3449027309941731,0.36436343706842816
416,0.26613879898791726,0.24361723125883059,0.4265471534676227,0.33649523338917536,0.23695761314320188
544,0.24027550563710384,0.24369263750906395,0.2858761760923171,0.34543495269352487,0.36868887121415805
905,0.226743765805922,0.2437213219972845,0.19766731732585768,0.37987225541933245,0.4224604272548098
246,0.2885540867807522,0.24372686411063674,0.5052677216406743,0.4167405530199719,0.07799172533935364
887,0.24526461973280406,0.24374018906730804,0.31620694198046795,0.33720237105838613,0.34659068696114587
695,0.23053515283717535,0.24374794403899683,0.22347084900508687,0.36800561172251967,0.4085235392723935
454,0.26607260306236563,0.24379836629788978,0.4269862215311635,0.3348902980516243,0.23812348041721224
628,0.2388737336981923,0.24380119143277693,0.2775652694139304,0.34731819273339387,0.37511653785267574
751,0.24350259127322546,0.2438620091772178,0.30615292377173253,0.33876946013095777,0.35507761609730976
718,0.2546644908773459,0.24386844224666898,0.3698529947166015,0.3288200173479932,0.3013269879354053
82,0.2400133555091794,0.24402654710862354,0.285473854500505,0.34344061916385005,0.371085526335645
317,0.26745557614313875,0.24405858948459005,0.43441827791554155,0.3345955261870408,0.23098619589741756
545,0.285315213207758,0.24408617977024075,0.5003491249459882,0.39199436605118027,0.10765650900283162
973,0.2799417252477587,0.24411339542443383,0.48458017953359456,0.3664381455861628,0.14898167488024264
181,0.2663552287075263,0.24415394550103184,0.42975699427044367,0.3322797856446773,0.23796322008487888
314,0.2796211323569708,0.24416403169885073,0.4837482714310417,0.36469158103141736,0.15156014753754096
231,0.2339349325525736,0.24418455888836832,0.24747024484137284,0.3556106114487765,0.39691914370985065
661,0.22647850321982388,0.24421890268725066,0.197669170911171,0.37702119272974016,0.4253096363590888
542,0.23791122786360572,0.2443647439311627,0.27357466211220804,0.3451158285059945,0.3813095093817976
624,0.28667317125453906,0.24440878577476752,0.5054532143680402,0.396173245808082,0.09837353982387778
961,0.25037821330025073,0.24454203713413308,0.348718787911856,0.3258629877829801,0.3254182243051638
785,0.21988300599840901,0.24458825596065387,0.1524286001002234,0.3983829619733021,0.4491884379264744
720,0.20206757369900682,0.24459161360788995,0.013601685578470477,0.48995072799294676,0.4964475864285828
551,0.23052018012431016,0.24459565813562095,0.22645645956089405,0.3617630923918096,0.4117804480472964
177,0.2586901880627682,0.2446301938809048,0.39401446868984963,0.3228133572634718,0.28317217404667855
591,0.20806938279678802,0.24469367297207428,0.06313412743394363,0.45347369593398307,0.48339217663207323
30,0.2682576884665951,0.24472506422653564,0.4408117987248141,0.330181423619055,0.22900677765613092
234,0.2398353449197858,0.24473067296021578,0.28692316076846597,0.33857758838278135,0.37449925084875274
511,0.2244240099828098,0.244790569957755,0.18549810335568992,0.3797615225870488,0.43474037405726124
763,0.22249832789941124,0.24495028513997733,0.17251671715594347,0.38553514163120794,0.44194814121284853
293,0.24322477019018612,0.24502772182443708,0.3087222036086082,0.33055364958381905,0.36072414680757264
298,0.2605782010394953,0.24506210268734036,0.40532910510902176,0.3200306379516694,0.27464025693930877
352,0.22403503236059263,0.24508362496263764,0.18384402852450588,0.3789557126224218,0.4372002588530724
205,0.2492666038198113,0.2451511001496645,0.34464679829903544,0.32222594740656696,0.33312725429439766
917,0.24875684214729785,0.24518163834906775,0.3418392427752037,0.3224733453919503,0.33568741183284595
757,0.2742776945106829,0.24518376383706192,0.468531032463347,0.3383340663171306,0.1931349012195224
692,0.24389321847374,0.24520460376039738,0.31337947368660196,0.3282416283723656,0.3583788979410325
66,0.20417809454312214,0.24521828305218832,0.033751711837326163,0.4715583410788307,0.4946899470838431
176,0.20994273022295298,0.24524239655701066,0.0800809378845767,0.4390606017989164,0.4808584603165069
823,0.23275391785711783,0.24527669740919525,0.24369354171160892,0.35062707638685375,0.4056793819015374
855,0.2284012913887367,0.24528474961959557,0.21468476881528795,0.3629986650359382,0.4223165661487739
535,0.2400100731678764,0.24538095228374143,0.2903437197250285,0.33348528254601484,0.3761709977289566
776,0.2701413037747172,0.24538121056362125,0.4519245598004316,0.3277627283348184,0.22031271186474988
910,0.21937941783010947,0.2453977100745335,0.15177565792614925,0.39430759435837265,0.45391674771547813
886,0.22310763067586414,0.2454342799262948,0.17859742842709345,0.37968865689181236,0.4417139146810943
817,0.2750979818217152,0.24546538482434974,0.47305109277199153,0.33793136296305887,0.18901754426494963
529,0.2011168372202015,0.24552242506270824,0.009489508182901306,0.488122337178607,0.5023881546384916
566,0.25257783786541543,0.2455395471713607,0.36469930197174355,0.31692048437751763,0.3183802136507389
861,0.2767693716554694,0.2455814690788021,0.48007701690438226,0.3415597183082567,0.17836326478736098
748,0.2839874953032099,0.24571038419495983,0.5053212961293918,0.36761434526699566,0.12706435860361256
437,0.2537299778376858,0.24579629028521516,0.37199090621464553,0.31443409270789,0.31357500107746444
447,0.21528156107539562,0.24586930770901336,0.1233175512296993,0.40829211260717774,0.46839033616312303
945,0.2758874109056821,0.2459731594287016,0.47840599238216236,0.3354968321938112,0.18609717542402643
140,0.2314157634259539,0.24604973187983825,0.23762928005624726,0.3486166736318596,0.4137540463118933
642,0.26030815777899363,0.24633164323346524,0.4088131111362934,0.3100349805736499,0.2811519082900567
355,0.2499006270952888,0.24635196558742695,0.35262697101582036,0.3127755319233232,0.33459749706085656
822,0.255559279588526,0.24636888515035005,0.38403803054051067,0.30952907003775615,0.30643289942173324
45,0.22322591647668602,0.24642757524956188,0.18302447676073175,0.3719402487791043,0.445035274460164
249,0.27626989352916925,0.24643831976731695,0.4819519816691078,0.33237902268425307,0.1856689956466391
988,0.2840973378318018,0.2464384249823881,0.509328766328629,0.36063000534398665,0.13004122832738435
500,0.22710110313716025,0.24662574288056602,0.21062579468385292,0.3573109367592177,0.4320632685569293
894,0.2705460299197749,0.2466331740477123,0.4588728682043668,0.3179530211862284,0.22317411060940487
324,0.2635243705148162,0.2466419839223685,0.42610778323737575,0.30932738371015933,0.264564833052465
304,0.21279272705361155,0.24665681571594528,0.10747340876160491,0.41385249298210836,0.4786740982562867
546,0.22736287990823184,0.24669021719780002,0.21264351110529534,0.35601064076681527,0.4313458481278894
400,0.23202077436785445,0.24669829029121296,0.2439241975985764,0.3422877745269751,0.41378802787444846
440,0.26219752801930285,0.24672407365562263,0.4198485088663883,0.30783564996369617,0.27231584116991553
386,0.28317527031141765,0.24689736474326843,0.508730202169137,0.3519519760784486,0.1393178217524144
898,0.2225497526747226,0.24695863749846494,0.18015865655624222,0.37052019990367974,0.449321143540078
615,0.2515111830341971,0.24702105563806007,0.3641458745332614,0.3065985324133337,0.3292555930534049
901,0.2527026634319842,0.24702745698277487,0.3708216979229969,0.3057887841806143,0.3233895178963888
771,0.24724481252605574,0.2470614827937172,0.3398557013472221,0.3102840082097001,0.34986029044307787
536,0.25435368338574527,0.24713155181494234,0.38029260151206895,0.30421797438543924,0.31548942410249176
38,0.2708879819973635,0.24721986590508133,0.4627749132220041,0.3136748638303577,0.2235502229476382
307,0.21693359097795525,0.2472788719899269,0.14077982891080593,0.39045340423852637,0.4687667668506677
827,0.2865344524640927,0.2472852089394882,0.5206668928596268,0.36369340654112603,0.11563970059924714
482,0.252157858975524,0.24737612486673796,0.36904504758564455,0.30356004455782143,0.32739490785653413
599,0.25201705886999853,0.2473845859765893,0.3682884788377574,0.3035898782828746,0.32812164287936796
160,0.24984528846733223,0.2474355795702825,0.35619918129179967,0.3049048048125092,0.3388960138956911
640,0.2666027357563361,0.24751526957537798,0.444334972281074,0.3052405803238244,0.25042444739510156
2,0.23078887643005172,0.24764766947065364,0.23909791410019773,0.3388961026969472,0.42200598320285515
936,0.29592720703288994,0.24768824077440016,0.5401076930838309,0.4249120916457407,0.034980215270428494
548,0.24309883586478073,0.24771809254951652,0.3175231194201282,0.3112740832393036,0.37120279734056816
342,0.20069270232837788,0.2477365343860031,0.015021875613122801,0.4723000927903238,0.5126780315965533
487,0.2645668187266545,0.24774393099914455,0.4354356601898959,0.30151561139632294,0.2630487284137812
760,0.2981417698898548,0.2477742485426764,0.540920890314028,0.4470263466048664,0.012052763081105602
627,0.24388083299208202,0.2478396835379908,0.32266510001126086,0.3091935033225884,0.36814139666615076
151,0.2499984108777746,0.248007573956712,0.35910555171613123,0.30062800731177547,0.3402664409720933
156,0.21191847996431598,0.2480264343892675,0.10590285385443308,0.4076677435802511,0.48642940256531586
28,0.2133217168184504,0.24803882080084655,0.11660816508846451,0.4009227326929437,0.48246910221859174
438,0.21125438269932956,0.2480427667822119,0.10087855333089779,0.4107741232040376,0.4883473234650647
435,0.23738000740626342,0.24804754624549458,0.2832655605963135,0.31967305533844037,0.3970613840652462
303,0.27928349178655393,0.24805885358143653,0.5006145241199207,0.3267101888920312,0.17267528698804813
830,0.23298861191014034,0.248128376021111,0.2552813962467717,0.32954133596418583,0.4151772677890424
636,0.21108379261970434,0.24815356073298345,0.09997944936767661,0.4107745458001177,0.4892460048322057
726,0.2892801507762395,0.24815971913311283,0.5323574807062882,0.3693511190266011,0.09829140026711061
114,0.2548730242271486,0.24842115591572295,0.38778562679835754,0.2945289139224873,0.31768545927915526
674,0.2710115430430075,0.24856708635290162,0.4687432311103637,0.302843453459345,0.22841331543029128
449,0.2296055108232062,0.2485782528022579,0.23443170481116796,0.3356992918940204,0.4298690032948117
609,0.21653957694136836,0.24859702380709178,0.14264052915772463,0.38243380093686113,0.4749256699054142
690,0.27825953205852244,0.24861862103201035,0.4991818820420661,0.3186375137945583,0.18218060416337573
534,0.2353151935633461,0.24863111019424255,0.2721093535479653,0.32023529519164656,0.4076553512603881
994,0.2503072234991175,0.24871654953107533,0.3633689650417485,0.29525801497691556,0.34137301998133596
403,0.24977804055749148,0.24874355177871207,0.36044154865852684,0.2955411093381613,0.34401734200331185
295,0.24424824288547656,0.24875047355819993,0.32804351844317614,0.30218117620692886,0.369775305349895
175,0.29755330332084,0.24875799387058492,0.548348137347302,0.42558024854874327,0.026071614103954813
719,0.2550921481319577,0.24884788062199337,0.39050820727296903,0.2913349533392662,0.31815683938776473
376,0.229748256323419,0.24888634003494847,0.23645313374764002,0.3331137704306677,0.4304330958216924
788,0.2501101492037741,0.2488924242550345,0.3628627729096541,0.2941737835177442,0.34296344357260183
552,0.2351168846609181,0.24898985629644363,0.2720674784056927,0.3181919799238732,0.4097405416704341
350,0.22719597368783698,0.24902942053871555,0.2196992372291359,0.3398463076798548,0.4404544550910092
300,0.2598615752080637,0.24906463387856823,0.41666790367077033,0.2892409162489734,0.2940911800802563
891,0.2992671366944339,0.24908023260761503,0.5506562746249187,0.43927450111348976,0.010069224261591425
128,0.24205560320039674,0.24917912484968327,0.31624894220335403,0.30267173640258793,0.38107932139405803
55,0.23236460110257084,0.24928128858820464,0.25516511754285004,0.3230801663669921,0.42175471609015786
455,0.20486735721216368,0.24929470293671538,0.055405157789935294,0.43484786825531124,0.5097469739547534
800,0.23335552981952423,0.24950032510167686,0.2624012630293028,0.31897633008627724,0.41862240688442
943,0.23444014140535047,0.24953638585641785,0.2695705521026428,0.3160142600890418,0.41441518780831554
637,0.27261984408433754,0.2495462291727644,0.479747581086429,0.29769041576933364,0.22256200314423744
549,0.23874840871199599,0.24955694628795183,0.29707951357420137,0.3062217012634463,0.3966987851623524
308,0.24048768476337024,0.24963966093787246,0.30819052376715506,0.3022572577226903,0.38955221851015465
70,0.2518764509311479,0.2496635439764504,0.3755769001549706,0.28723381767159845,0.33718928217343086
396,0.25649763151028665,0.24967418403820113,0.4010703668713278,0.2849056617274011,0.31402397140127125
893,0.2364511025074614,0.2497224500441718,0.2831219445694076,0.309994887724151,0.40688316770644134
408,0.2528029935946576,0.24975859124575311,0.3811030700735448,0.28592215822658656,0.3329747716998686
111,0.26585020365957723,0.24990874376092714,0.44986383772774546,0.2859005056822186,0.26423565659003595
648,0.24089839023261134,0.24994638827282725,0.31177351114134605,0.29936702125926873,0.38885946759938533
277,0.2823297189389406,0.24999091147587013,0.5202682141643531,0.3193725824062363,0.16035920342941073
158,0.29656293435552716,0.2501315072103684,0.5568989331894503,0.3975314808702291,0.045569585940320644
96,0.2987200145631595,0.250132260871591,0.5584324015343917,0.4175615058978458,0.024006092567762552
682,0.25143932993875606,0.2502604656461523,0.37519015546371487,0.2833296436605507,0.34148020087573455
462,0.26543500190451175,0.2502855674444881,0.4492476796831033,0.2826989332213563,0.2680533870955404
397,0.24871074512415667,0.25029927275984043,0.3597025168831661,0.2855903644899691,0.35470711862686477
698,0.2923333602756871,0.2504137623818719,0.5515299267179231,0.363068772729551,0.08540130055252598
94,0.25074571770801785,0.2504660886043381,0.371965625455234,0.28245301188968447,0.34558136265508155
104,0.22619728259087232,0.250469580265669,0.21781715936560828,0.3329603802325852,0.44922246040180663
241,0.27596767142644996,0.25051598618341514,0.49793437784660244,0.29657825682455713,0.20548736532884043
489,0.24878991844448492,0.250532015096199,0.3609613392943969,0.28387592834174524,0.35516273236385787
597,0.2741983232418406,0.2507755658555973,0.4914901280127107,0.29071353883013934,0.21779633315714994
23,0.24495458365744022,0.2509455758642156,0.3397999682616006,0.28581458232341705,0.3743854494149824
589,0.24949268501793895,0.25096419866571,0.36650271938783613,0.28013130783708395,0.3533659727750798
98,0.2521146568094243,0.25108939653841583,0.38186933106333926,0.27697275609456024,0.3411579128421005
687,0.2461395694987131,0.2512055635699047,0.3477339288973376,0.28237224813908035,0.369893822963582
157,0.24240728623142566,0.25128934728312663,0.3255769052628966,0.2874452239154207,0.3869778708216825
302,0.24419656965909856,0.2513077195665722,0.33647908910690166,0.2844429390622509,0.3790779718308475
586,0.2434133235899496,0.25135900476406925,0.33192514608985746,0.2853122576709958,0.3827625962391467
60,0.24160898135871559,0.25143142392041684,0.32116990568872783,0.2878535741993593,0.390976520111913
559,0.23474604806385632,0.251435431254514,0.27797028564160464,0.3021872307833821,0.4198424835750133
259,0.2132799592858797,0.2514655628653887,0.12860943845297823,0.37602745424379524,0.49536310730322647
986,0.2605043105986068,0.2515760728219143,0.42904317315635365,0.2709310325275316,0.30002579431611476
89,0.25859372708250783,0.2517177233677075,0.4195038397774185,0.2698551220207393,0.3106410382018422
39,0.2041196100944642,0.2519556917666251,0.05938946813015509,0.4187054735287399,0.521905058341105
215,0.2895983705754292,0.2520095438585645,0.5528715850245597,0.33097881354761954,0.11614960142782084
814,0.24573856517699755,0.25202013367414594,0.34810322567228563,0.27731565897682314,0.3745811153508913
