,Return,Volatility,AAPL,AMZN,GOOGL
1206,0.18796195727097836,0.3081167797345534,0.14971966169787976,0.36185271130209495,0.48842762700002534
580,0.18744594599300898,0.3081225514510052,0.14401339687247522,0.3617786704727808,0.494207932654744
1432,0.19308094755181857,0.30812305828117126,0.12596102762985684,0.3089472112277748,0.5650917611423685
11,0.18804872028754288,0.3081235797513069,0.15162824178979725,0.3624986426296319,0.4858731155805709
731,0.20663734412819726,0.3081340970395703,0.2249890501834593,0.27693012934877564,0.49808082046776514
47,0.20546263177144106,0.30813494771124156,0.22883532750202687,0.2879991157185132,0.48316555677945994
2366,0.18858906041576015,0.3081374088662964,0.15851412939218001,0.36318393666423643,0.47830193394358356
586,0.20657524325657187,0.30813932579423153,0.2032283655128904,0.2628555786769079,0.5339160558102017
1710,0.19988792196207286,0.3081445868813989,0.22012566621700783,0.32253211574245777,0.4573422180405345
1049,0.20715998366728836,0.30814658668145156,0.2119982322490014,0.26447697877876764,0.5235247889722311
1875,0.20528342920681034,0.3081492547538433,0.23043039646142952,0.29036068578997526,0.4792089177485952
435,0.20653609503557102,0.30815235664900686,0.20062756399219492,0.26140302409492294,0.5379694119128822
2859,0.2065905872729782,0.30816172927440255,0.22978102319506258,0.28046689020396937,0.48975208660096814
2907,0.20724041773409543,0.3081692133963013,0.2277107342132276,0.27438203367860764,0.4979072321081648
1779,0.2077399642720559,0.3081748958797278,0.21846429293284686,0.264595170160099,0.5169405369070542
1552,0.20672673347734213,0.308176466173237,0.1995738906882457,0.2593200386930601,0.5411060706186943
242,0.19713069123259866,0.30818150442488396,0.21197005584642525,0.33704379576219895,0.4509861483913758
1460,0.20224154076933498,0.30819293227403194,0.1630174169320474,0.26738167357783776,0.5696009094901149
2575,0.20472361478723983,0.30819470411770955,0.179747151268691,0.260584133720076,0.5596687150112329
2343,0.19272109375158508,0.30819803893540865,0.12033310781710074,0.30779529291422475,0.5718715992686745
110,0.19779192478754368,0.3082025259529969,0.21580959371785216,0.33482087818963513,0.44936952809251274
2245,0.19942699574069248,0.30821124858631777,0.2223863051913774,0.3273768514419094,0.4502368433667132
1136,0.18620400022110573,0.30821273283465844,0.14193592277342995,0.3693804883126643,0.48868358891390573
2225,0.20844068408732916,0.3082228315690621,0.21876835739657707,0.2597267524021959,0.5215048902012271
170,0.1976132786145435,0.3082294966763148,0.2165066484796835,0.3365790489670535,0.4469143025532631
1164,0.19416114074729104,0.3082331440550688,0.12296915860222614,0.29913256234196023,0.5778982790558136
2302,0.19744714525042298,0.3082382578645978,0.13562869379432307,0.2838000640032481,0.5805712422024288
2208,0.20718292204515415,0.3082459441754574,0.23813123862559943,0.28175323420970305,0.48011552716469746
2128,0.2086963213718867,0.30824953671367217,0.2313073446833772,0.2662456608205122,0.5024469944961106
1813,0.18904439015343275,0.3082531008459046,0.17135326484005295,0.3684579299684261,0.46018880519152106
2572,0.20761979547463366,0.30825406774099123,0.23813600196884738,0.2785946021711326,0.48326939586002005
903,0.2019302798708093,0.3082623394703697,0.23290224761685985,0.3162784599649764,0.4508192924181638
2148,0.20410211905661918,0.30826540601181884,0.23800137868249524,0.30396344766139705,0.4580351736561077
2330,0.19503576956771881,0.30826686290729133,0.12438330374681165,0.2937464166903214,0.5818702795628669
