,Return,Volatility,VYM,VTI,VUG,VGIT,FB,AAPL,MSFT,GOOGL
413,0.21266173105760852,0.19799958364033546,0.20004324301329257,0.10051583813388529,0.06320022348072536,0.17765485266939696,0.08861093709151731,0.01325120550688105,0.20522773096261698,0.1514959691416845
2488,0.19082409323453212,0.19806650372457033,0.10123996516567677,0.20800952107575263,0.1997749584179109,0.17948567514175842,0.1489586318287827,0.01997620360848905,0.023090403589330163,0.1194646411722995
938,0.18607349054246566,0.19809098702131933,0.04220733028137922,0.22781453322878012,0.10455255507130888,0.23298999403055898,0.22993976987862913,0.06286869641764124,0.061343868262677216,0.03828325282902501
753,0.2295929037669515,0.19818598109586083,0.18268732726636625,0.16002203394039785,0.20351246841185394,0.16243851140939397,0.026001446093142835,0.14008237563086837,0.09920488183732629,0.02605095541065051
2169,0.2227473999076322,0.19821368174393642,0.11347147504205159,0.10039638346838008,0.30553243085781173,0.19385641495992384,0.09238953272030725,0.15972110091321948,0.033623377381652726,0.0010092846566533786
2552,0.21050812748073186,0.19822789611564728,0.17320023173740448,0.1797377672557593,0.09110821446054167,0.16879091713174793,0.1072590122470257,0.09753069183602102,0.0068652723817782075,0.17550789294972172
2998,0.21698876543046747,0.19826317346288572,0.08731787340528518,0.13400787538854272,0.001985652207283737,0.23180951009301382,0.16002351292027014,0.13999786898875916,0.007654356341271519,0.23720335065557369
1636,0.2321527450877614,0.19829478506636078,0.1609031344924102,0.0768773736780802,0.20963780862936832,0.1707219698362014,0.01827379187333561,0.10030072934002919,0.050209778463956425,0.2130754136866187
190,0.20499610927271456,0.19832050381662458,0.17592002446516208,0.13811033713210147,0.10408198559177691,0.17593165854100162,0.12456415723937102,0.03450307753833292,0.13392399570079444,0.11296476379145946
2265,0.21502237720395606,0.19838685119892435,0.07813676137718967,0.2612975793572419,0.14065344384359937,0.18378260947852348,0.1107422809405392,0.13496850981862438,0.0023627397409778377,0.08805607544330402
1234,0.20934675353350898,0.1984476203311411,0.16072293547820657,0.19671024749047678,0.057105739892412986,0.1932629420358237,0.16092779410878852,0.15059400210902374,0.061748291505405915,0.018928047379861767
1992,0.22989272284037618,0.19845015492314463,0.1014311162900284,0.10516161599963667,0.1791190663788823,0.18994602105641897,0.046181237679301435,0.06442606321304231,0.15022902122676385,0.16350585815592591
2439,0.24102967679510115,0.19848021729190568,0.12026861036428368,0.18932897670391227,0.0017255758073248127,0.19124455535375462,0.042344822423890593,0.146040739676797,0.12601034056071386,0.18303637910932308
1215,0.1947386862409405,0.19848966842738916,0.02833336518104348,0.13454385723201281,0.015751184452313355,0.267142839068984,0.22834133047073243,0.07002044635851946,0.02636889375725789,0.22949808347913664
2825,0.23967988604390286,0.1985109202898421,0.1519912609191125,0.08082492199767256,0.0856614226486228,0.22102566178644975,0.10858543464231836,0.25254358137170524,0.06963614220561423,0.029731574428504628
1003,0.22873954398266516,0.19861199094139514,0.058889788262651475,0.30701216901358064,0.11725289912556441,0.1672973706928664,0.017174559638707385,0.09826228378593753,0.03971473046300984,0.1943961990176822
2347,0.2295528842360841,0.1986427401156964,0.0778093912355301,0.22356234971744318,0.21674052674031222,0.16936675497689482,0.021997611675130355,0.10012731553814344,0.07374342275082486,0.11665262736572107
2740,0.21498066178646932,0.19865905835478537,0.2262629781852029,0.2275032188951187,0.15028113188485825,0.14180578413327344,0.052832645444040385,0.12007451052803712,0.06794214930849851,0.013297581620970646
902,0.22341968881118313,0.1986677918864751,0.19028100039562793,0.16993347674696044,0.20190998036253863,0.15488843462708973,0.049613465618067454,0.14780456171375983,0.02052168521021557,0.0650473953257404
2301,0.2227869131957569,0.19868919411965869,0.18202236849620906,0.14105726823154885,0.07522188488547232,0.17714048279925104,0.09137363506553307,0.10328705667643491,0.15824424311387342,0.07165306073167747
2348,0.22236353794560734,0.19870976839560386,0.01142605148968178,0.08181897273715463,0.1505058032957113,0.2519258331661457,0.13730547427054504,0.06094431987891184,0.25112163952223776,0.05495190563961197
243,0.21610855621330366,0.19871946849023464,0.17271077601060542,0.17927860492832776,0.1427660361116645,0.16078989834293905,0.06572417772773546,0.05200562612555973,0.17007280300715086,0.05665207774601727
1685,0.2363303118954402,0.19874516451652582,0.1601600761589365,0.06199032506159854,0.17579525721382933,0.17782293059185889,0.0005723871513217542,0.05744622946849518,0.19005603087679224,0.17615676347716758
444,0.1986747626088207,0.19875886107648422,0.16085382137452314,0.1431221457150386,0.01111957836236569,0.19987342848066517,0.18049446546649242,0.044588823552289436,0.1202979055400152,0.1396498315086104
2706,0.25988637286157074,0.19882224169974905,0.07218328593305441,0.01590141464768156,0.10638881340304501,0.2529011712706005,0.06347626189114282,0.2453443538061155,0.15991980600229128,0.08388489304606887
1304,0.23351834656897413,0.19882712149199808,0.07514216100386475,0.2097314272710526,0.05752963517110045,0.20116799140742223,0.0662538975418415,0.09921147466914848,0.23196619203169816,0.058997220903871744
989,0.22684377147505771,0.198842482176354,0.16353347534636786,0.031806783382005675,0.01937699909177984,0.23328392209527882,0.1667855290203406,0.17354651751316533,0.16553220358446358,0.04613456996659814
1500,0.21011761871463985,0.1988589165713874,0.1785777610130964,0.06435086030377858,0.08232988151953707,0.21527688160318484,0.19019040919205393,0.14793089352900102,0.08615160399099601,0.03519170884835218
1989,0.22983295923601918,0.19887016385012193,0.06524097564743518,0.2506452026804796,0.07336036190230019,0.18443713885666818,0.05595950843968817,0.119851578253351,0.038065989703321715,0.21243924451675592
2634,0.20521285834874053,0.19890392539563714,0.13010572367325948,0.1935795912642022,0.07434878772664172,0.21169546063177655,0.19289362020019543,0.1703856620227187,0.025110628190130914,0.0018805262910749792
1582,0.23022793900749422,0.19890838117624995,0.07707879284642251,0.1469123260611351,0.20871274539211268,0.19146452388183646,0.07125145862479827,0.14658875673534588,0.013213138945708835,0.14477825751264023
2335,0.23418205815010248,0.19891479062656478,0.13186236420873498,0.15844227090035465,0.09543407781993439,0.17538408077657633,0.011209234577674436,0.06471097080483755,0.16596269641195988,0.1969943044999279
291,0.21166316159508275,0.1990437529810552,0.0282925074077522,0.04994034517706956,0.050978427522892604,0.2646555988168776,0.1658850743558709,0.01328731049761812,0.21000671255174908,0.21695402367016992
1245,0.22879230972560302,0.19904754257692325,0.194093015621856,0.019950769530955547,0.18081897401048955,0.17752038717346852,0.059013705829341005,0.07684455562207426,0.16804528334795815,0.12371330886385709
2853,0.20693253106210055,0.19906139870814663,0.12657153526932255,0.1773381395208808,0.18406702909704697,0.17887104527334324,0.12911326664387007,0.07359120051064326,0.09862506695854863,0.03182271672634454
563,0.1708009781829135,0.19908389420814232,0.23569861532639902,0.21285105443241986,0.06097672565918801,0.16749082123245376,0.2143795238151864,0.00532192354834993,0.08214992526617122,0.021131410719831965
2597,0.20944021071968225,0.19909441078968929,0.024612851111143093,0.2127203369237479,0.150869084912222,0.21351740292190807,0.15630446578906204,0.09329330308121178,0.06110400265193214,0.08757855260877291
2143,0.20741685710827934,0.1991007716944909,0.2000249020488307,0.17764054977056706,0.20735845236037376,0.13625884431988577,0.051966082824339774,0.03625748836852473,0.0325016339144969,0.15799204639298117
1792,0.24172045528569414,0.19910131513793208,0.014327966859828163,0.32848144595569223,0.13470306098050938,0.19043771438782509,0.008384760028822573,0.15128527492398314,0.15479191578156215,0.017587861081777366
1277,0.24212854906810247,0.19911429422663657,0.12732088737660047,0.15348711419372002,0.01961549621630097,0.1913366080515601,0.041830835937675136,0.1488649338456016,0.10019096123725482,0.21735316314128691
12,0.24998244099733596,0.1991339153583599,0.05420353899313083,0.0536972331665143,0.17804487876329758,0.21943543577522143,0.028379851880675523,0.14786423002924046,0.10945923141622568,0.20891559997569417
1454,0.22446341689095128,0.19922040698035234,0.03913020098274208,0.2195108587235314,0.20357901167424078,0.1856618515198358,0.0726652949614362,0.11068603266442573,0.0243717746726833,0.14439497480110472
2820,0.20292389943646452,0.19929926032342524,0.174117977105522,0.14139349042881807,0.1589265640813308,0.1629834696945454,0.1154413380623257,0.029019694355565687,0.07904697659376902,0.1390704896781233
1745,0.1791389091254233,0.19930807755138344,0.2977362726261796,0.06332829648230041,0.10058766149137387,0.17812767229854773,0.22891440020013137,0.07775088603511578,0.01995178299255287,0.03360302787379852
2909,0.21761021504903416,0.19932281147362946,0.1984462775982859,0.17100384360609805,0.0019788410929695473,0.18538476133912277,0.14548794922324496,0.1702241363114205,0.06637701265003652,0.06109717817882182
1239,0.20216176125568544,0.19932529202088006,0.11252820356254845,0.14346366805952224,0.08348223657723747,0.19910987436766908,0.15526757994037912,0.02569819193976134,0.10530259887641122,0.17514764667647095
1398,0.22805529412469425,0.19943531137094728,0.1897400248861379,0.16373309099665057,0.06701978794189455,0.16802682181925116,0.07692737744681528,0.146601379946234,0.08847802321408314,0.09947349374893334
1414,0.20561916615431583,0.19945059376139285,0.15656571028263247,0.027919214447203595,0.22988245182466954,0.19336291554043633,0.15561708526543974,0.07376872563268545,0.04529172090580788,0.11759217610112505
2490,0.21740095528811032,0.19952666099003352,0.009269709813846538,0.3517326478875238,0.026069029976942566,0.20784467540714416,0.14654440671138727,0.16196345314535973,0.038850002619576926,0.05772607443821896
2237,0.2335388793890934,0.19955379299362078,0.11172065826452082,0.12831972392915852,0.19279418340442422,0.17942941163121412,0.04482322910846897,0.10727361171017727,0.11913977641753813,0.11649940553449792
1935,0.22269971101880706,0.19966638197853198,0.17765460744687128,0.0973778225238189,0.16188839540934688,0.16086683494334,0.03592402619107535,0.0339893108757867,0.12440146039619313,0.20789754221356774
1171,0.21166530806689063,0.19971589485425065,0.15079245373319936,0.27373842079409866,0.021346417621686646,0.1530535586637759,0.06898373613193738,0.04279374659715659,0.06504874804045219,0.22424291841769334
2546,0.215766231608464,0.1997391698426916,0.1577765187606458,0.18257600293740212,0.1147001058982324,0.16433385283320678,0.08485623929224963,0.05170177540362632,0.16351994391107166,0.08053556096356518
2829,0.24946192257174976,0.1997496004838329,0.119547022746916,0.014799332352930707,0.1369025019363622,0.20763640680171996,0.02996132221451316,0.13363372451222244,0.1609486720793,0.19657101735603552
1182,0.22933481530551655,0.19977117024377714,0.14918934326944724,0.10571856217880056,0.052780648671443824,0.18820946401347738,0.08226377680973074,0.11205292181131647,0.0741497904301345,0.23563549281564913
2921,0.24968646419216034,0.1998167455781676,0.08894492524618917,0.13916333716902002,0.150227534460029,0.19199697938876847,0.011979023047372488,0.19269167816302707,0.02189782437016663,0.20309869815542705
2936,0.24039366008880084,0.1998270301274585,0.11315429809239785,0.03867531505373011,0.21119421022523546,0.1907814027216743,0.02734020918406289,0.10904999251289436,0.08346977610667129,0.2263347961033339
2945,0.25109588916432823,0.19986031670951407,0.016590562544903067,0.1982965454570558,0.11921595536455021,0.2140623687896982,0.03348252205569859,0.17770267518830749,0.15102817889629647,0.08962119170349028
569,0.24802501352140732,0.19988838512292792,0.08591573281231028,0.09838993777609872,0.07437904042176155,0.2232371526269834,0.08437222429540062,0.23240268669179892,0.05030993274630898,0.15099329262933764
1860,0.19864829830229808,0.19992408784027782,0.0471567449005863,0.16824963784353045,0.19569452917536986,0.2194810029251735,0.19758254437505848,0.08990284030955938,0.04250684107402768,0.039425859396694456
358,0.23218717448896672,0.1999749126509322,0.003946266377476765,0.13930829202561865,0.2125777595094049,0.212070105719039,0.07697551951982075,0.09892295065302664,0.09384113091658129,0.16235797527903192
1386,0.24156420826556727,0.2000084903552138,0.1727836952235398,0.03116225551529387,0.15061476391947623,0.17929519322690604,0.006604425251152054,0.07964546467717067,0.18535453660170378,0.19453966558475752
2048,0.25203828119437477,0.2000135623423268,0.0700663918569168,0.07369918071152055,0.29934962605863535,0.20483527849338523,0.007964348151236011,0.19057095448161598,0.11608257462066539,0.0374316456260248
1689,0.24287250612071296,0.2000325009748042,0.10788699777733492,0.18288468893955726,0.1669769269569856,0.17728290658418963,0.023788754923897103,0.18423886494379765,0.05092009756669476,0.10602076230754318
2664,0.1958665629206798,0.2000358264983132,0.17237162013518445,0.10797108255355328,0.10413779543398338,0.18323115374039634,0.16665725695271688,0.02437557710445021,0.06916226162347704,0.17209325245623844
811,0.2206138542341779,0.20003688523830254,0.1358877251137073,0.23377346770902635,0.12092706573265768,0.15322864640280254,0.05118508265538507,0.09134417039522608,0.012115887135295352,0.2015379548558995
354,0.24409029490483863,0.20005512257380967,0.08389016479953103,0.13473310319985948,0.07915696647150035,0.2028219851558068,0.05792554274221706,0.1556744183240497,0.1186177357447467,0.16718008356228886
797,0.21197864644957462,0.20007140669777293,0.12316472558940106,0.13263098808698487,0.08275402600639603,0.20893749781593537,0.1769612178194997,0.15254913671373704,0.003225999944996662,0.11977640802304924
232,0.2155872974795641,0.20010569251644675,0.1842565854864878,0.07459405700317079,0.08061566289779896,0.17828528895571544,0.10316325535075015,0.042441839197141874,0.11978832484035316,0.21685498626858182
756,0.22631881862412534,0.20015508412579583,0.22580740370853905,0.04850865799368026,0.06307486691557,0.17560831504536942,0.09982633418873177,0.11514772616817616,0.12103114581194802,0.15099555016798535
1895,0.21437991558492225,0.2001936023572967,0.2046769619246619,0.03924431473537524,0.13831048714025357,0.17571284127526496,0.11055252784371773,0.03566024572695195,0.18739933773184175,0.10844328362193283
1218,0.20354531589860103,0.2002394898359406,0.13425703922824714,0.14371707676175363,0.021003572354031934,0.2166944877434284,0.21210405087071288,0.12280153665632236,0.0695809737944057,0.07984126259109797
2810,0.22397664964099082,0.20024293484428554,0.1443245845439472,0.1641291820375474,0.128485744627644,0.16988763900799397,0.08648969125383779,0.1169990885836962,0.07265434070746465,0.11702972923786883
1599,0.1960327106949337,0.20025913502420273,0.19740973943561405,0.12703402646593093,0.01683482209601535,0.18349057755898446,0.17805481124332664,0.03485685338376696,0.08981960885870174,0.17249956095765978
173,0.2477066436507269,0.2002599336062966,0.10686305235998801,0.04851183046893889,0.22544087478348904,0.19592981726259356,0.033478604226209366,0.1850492584640995,0.041029703110480036,0.1636968593242016
2272,0.21563196211877708,0.20030338858072685,0.07576816684709242,0.22490138020591594,0.04133792763445501,0.19570855114408936,0.1367655913468674,0.1098151829318435,0.02748098346791414,0.18822221642182219
1768,0.2535633038073422,0.20033033247158183,0.010011330953743937,0.24781388552289763,0.11054324258747628,0.20024181719549236,0.0026026186434294847,0.2051000252881526,0.014479215751455849,0.20920786405735187
751,0.2356943543427093,0.200357638464063,0.1923084449960192,0.09654526077189288,0.039826232979838457,0.17869145931792954,0.06418450431319117,0.11179463718021347,0.20372021191222275,0.11292924852869257
2191,0.217415639864371,0.20036327140169283,0.20132556517749658,0.19720713120104377,0.02093441338857113,0.1540477215389462,0.06581476128403274,0.03181161239761858,0.2086479639064644,0.12021083110582659
1508,0.25305526294212005,0.2003669581696077,0.1581417402793888,0.006266758038678481,0.06028625018055437,0.2206858898534619,0.07922717515934337,0.26168851095373474,0.03208946414005403,0.18161421139478423
1537,0.24660574349612388,0.20039928572089222,0.15971416346795822,0.158459152511873,0.08144586733915493,0.17367585122563178,0.007080628463990528,0.15007471268788142,0.1813489853314414,0.08820063897206869
714,0.24770154452966828,0.20044354478922485,0.24170078931550526,0.07399967511289228,0.002602666888176439,0.18659149160701868,0.06678227739004898,0.24831627373409298,0.10075280569111143,0.07925402026115395
1965,0.18682871756047398,0.2004814200247302,0.21519494104696396,0.09934285753335599,0.1548929648014367,0.1836162485793342,0.21388678582888415,0.07445406179772407,0.04970883056001069,0.008903309852290228
615,0.19348217402233034,0.2005036729481856,0.16363861399835844,0.19929484143949444,0.023198221655523106,0.19725202863512692,0.21991562561142872,0.12053492992366474,0.014940910766678361,0.06122482796972523
2948,0.19179540985598142,0.20051558539120798,0.10269530500968689,0.14584216967110541,0.20723518023981788,0.1891456980814322,0.17798461140935387,0.020581115926603246,0.054017098366126615,0.1024988212958739
143,0.20663089833253923,0.20054420674594736,0.10457069932300445,0.07645164258642907,0.18524461876714515,0.21859966513874987,0.1918043329993273,0.10590633870477793,0.09376330484221182,0.023659397638354434
1645,0.2092825327177502,0.20057549039292433,0.08431463942140863,0.03683252751126701,0.24263302904933928,0.21843824597410216,0.1518850858936124,0.022044438851899235,0.22655090164948946,0.017301131648881782
2796,0.2377582554719792,0.2005782345100986,0.24162439186858953,0.20863681733066752,0.009554787134804154,0.1675477577421262,0.058839036657846885,0.26908269563986376,0.0161605778165514,0.028553935809550537
2713,0.19593359739410574,0.20058652305956354,0.13231460214856827,0.25720413339869747,0.13814691576605656,0.1542539989862841,0.12609026612136048,0.008755790342376977,0.09096613746978216,0.09226815576687396
2111,0.23459232547714753,0.20059962892193237,0.15541200087076948,0.08569419900583435,0.20274309745097754,0.16774262383207997,0.0398323103401039,0.11195097751499428,0.101836350243443,0.1347884407417974
52,0.19296323168269552,0.2006107807696473,0.12753331607184587,0.12417783590339547,0.049443721083970466,0.23668926631783593,0.2572401013359774,0.13243883272407328,0.04243464395404238,0.030042282608859227
415,0.19954997430529192,0.20061292709911277,0.18703375885537823,0.12941437961693047,0.10506474876937628,0.17979321114056598,0.1803980935581866,0.09279301729862238,0.03278971456418472,0.09271307619675542
2828,0.2195839656281749,0.2006220524512231,0.2231401411920903,0.252549319183176,0.07265202747214426,0.13555852459164933,0.01978687265726796,0.050691016601382054,0.21185337002370436,0.03376872827858573
587,0.23327560967318955,0.20063929892912943,0.023046141732592895,0.2074972796096393,0.008970570477502745,0.23836759973061872,0.15177198797303684,0.22293261107213921,0.03336320153952571,0.1140506078649445
1971,0.22492890331837478,0.20064417440323526,0.16549205671486647,0.17381653365882024,0.001320805659257413,0.20414360242571622,0.15722442560550073,0.23778376033117585,0.023131381040904835,0.0370874345637581
2071,0.22871690641636477,0.20064658776079525,0.3354278099791416,0.04800537725137339,0.014181572831455143,0.13971595930030076,0.014371864876281837,0.10183947888262408,0.053212532500726356,0.2932454043780968
763,0.25129133888048116,0.20068245858345815,0.00033051101327828425,0.1664793446553328,0.18729768190662388,0.20916329845629242,0.022271126507658327,0.173807678263154,0.06274264761046722,0.17790771158719312
2423,0.24739386661599472,0.2006934626327792,0.15466201816979913,0.06781716045441517,0.15934992554412547,0.19595638485918657,0.04894460021999619,0.19761231117754913,0.16227831676191778,0.013379282813010563
999,0.2647067794957653,0.200764847691328,0.12705274685319978,0.004093769012605197,0.06088368326491374,0.22152896488056423,0.0169949897242643,0.23411963823825557,0.07064993680475999,0.26467627122143705
829,0.24424334489085747,0.2007657331927531,0.01926067142446193,0.22513010265453856,0.07008610738085382,0.22483465917036155,0.09828979611486177,0.24339443302950367,0.053620597299415595,0.0653836329260031
1249,0.24561368947613146,0.20078382205304365,0.13482657098323927,0.17408033683566046,0.08821707763429742,0.178020412663815,0.026163194189068973,0.16377241853839436,0.15832189148774697,0.07659809766777749
1670,0.21223671309575762,0.20080185763030367,0.07674117195418524,0.2044058038758016,0.11945785779998859,0.19321459134270882,0.1490677614788625,0.10031080005373491,0.07026213658535613,0.08653987690936227
1009,0.236726606485032,0.2008363396785754,0.04140069332888914,0.21549252302543517,0.014937093103142235,0.21390977022246022,0.10349327703378705,0.14044494761056056,0.18709052489046743,0.08323117078525823
265,0.2183470458526026,0.2009481884800122,0.012624433279587908,0.15447784710176604,0.20378373173745892,0.2201786354656551,0.15170343516671717,0.13781544990721173,0.00547790135880049,0.11393856598280258
674,0.20202723728533362,0.20094870820315666,0.21075767230343684,0.16418211821774617,0.19898798341676063,0.1321719224168942,0.07898308211077552,0.007458440152945411,0.07360644870619623,0.133852332675245
394,0.20883039858856423,0.2009644183037501,0.15241504626941413,0.12708075704616287,0.014058363891821744,0.19446207562178308,0.158897682795697,0.04108280450301989,0.1802719992616472,0.13173127061045406
1501,0.22033920352685804,0.20098029767927203,0.06801349725767332,0.1981279412160965,0.16866164988005594,0.19667847159263224,0.13094091890208576,0.14023016849401937,0.08362536181496097,0.013721990842475915
2020,0.1818167752163363,0.20099291364350141,0.15457050844768136,0.27328042108655753,0.0052486901306745505,0.18170957211377306,0.22280299053037972,0.06230176979869416,0.014289985600412149,0.08579606229182751
1064,0.18469677847536473,0.20100282306251477,0.06611154743472979,0.27298965851848933,0.13681518575379223,0.1853891502740929,0.1917942271547869,0.007437871010237319,0.05805245596892794,0.08140990388494357
1569,0.24947698001803698,0.2010207210574502,0.008308962076430056,0.17901556673690305,0.16178210682755878,0.20214371275923357,0.017199109315305924,0.14200669171720373,0.10211494061336321,0.1874289099540017
2647,0.20776199863933018,0.20102129322257553,0.14580506871089757,0.0899395561587868,0.23128302058137734,0.17287620254494368,0.12681661435150202,0.03983465607875724,0.1098921897317339,0.08355269184200147
2432,0.2062770229583971,0.20104473105570575,0.10993732392409229,0.04609911424819678,0.17652297276447046,0.20509672393092365,0.155220534226617,0.013918900570563917,0.1474238996864688,0.14578053064866708
1142,0.23601335191985137,0.20105462556883152,0.08116490640868979,0.07532398188789413,0.15931278538143054,0.22032591955723227,0.12174962165450554,0.18757742066639588,0.0952599075406366,0.059285456903215274
2598,0.209155543333343,0.20112962168090767,0.10315170109108789,0.15739388600792348,0.06084112491257518,0.19754232042443828,0.15308094614630016,0.03545268045684746,0.17109968621557,0.12143765474525765
2317,0.2259821948780768,0.2011322739325413,0.17615578393393125,0.034500086002838146,0.04569733257222878,0.20141628130391756,0.13567238036057216,0.14975181296737164,0.030333991109489304,0.22647233174965115
2351,0.23097598760914645,0.2011378416379947,0.12475195924854732,0.16422556978880432,0.025329643264343307,0.18232495310248267,0.08096080626780641,0.10369959375074275,0.11749317309009254,0.20121430148718075
194,0.23906135304840606,0.20114871738075388,0.05260362342089089,0.08293755783311195,0.12824845882501892,0.22927173296407602,0.10501713515830265,0.13368358595326574,0.22556569326861736,0.042672212576716426
2537,0.22449670213288592,0.20116261303237626,0.12192243131452699,0.12135386099525301,0.18579344603492942,0.18894842073890944,0.1218716253032743,0.17105745264874161,0.013924519266539431,0.07512824369782571
2745,0.22212915748631148,0.20119500895511985,0.21129799291229284,0.12423646057986674,0.17669454929933484,0.15743987396583015,0.09522003756052975,0.16908464355609032,0.005650217419293547,0.06037622470676165
824,0.22034229732791905,0.2012522031464523,0.15206876896527155,0.10640774891487355,0.01224813480799337,0.19509099294675106,0.1362133421196307,0.07586383391960967,0.1786430090512669,0.14346416927460307
2324,0.22817202153978036,0.20128512545111044,0.029827499711877148,0.030742254544518288,0.2376908676724698,0.22206010076683294,0.08560163521208188,0.023293261998148303,0.2216971434111024,0.1490872366829692
2003,0.22967371443067958,0.2012932193433882,0.04091786140144156,0.08319472336224952,0.031416162320930766,0.2455818001007331,0.15386787752337508,0.14380970050251649,0.07688364849968247,0.22432822628907095
2375,0.21714014485189254,0.20129382148920222,0.27046467681757763,0.12781976159069858,0.009825449320634677,0.14825548224196766,0.09066647735424807,0.06229384111507581,0.19717793930976674,0.09349637225003073
1493,0.22052363327716681,0.20132782211007594,0.0861847543228662,0.16582704041118285,0.1371898505125321,0.17769528437348966,0.07424834093515013,0.023480376997629185,0.14949280799535958,0.18588154445179034
66,0.2133460929883583,0.20135048959327198,0.08383862125006313,0.07908347268357012,0.2002579412439658,0.20258963800667484,0.13438140468954574,0.02730887088198036,0.18808692948250452,0.08445312176169542
117,0.2070951440022425,0.20138998705341574,0.08806305494578182,0.2724958319002685,0.17719712458745557,0.15731672474020295,0.10754511005098397,0.05353679881075745,0.06296245477834406,0.08088290018620563
1478,0.1950908641743983,0.20143961795620013,0.17351734370053568,0.11371388504220181,0.18038651608140063,0.18111403409747806,0.18980417833114477,0.06706849554833234,0.08143236508046275,0.012963182118443918
2843,0.24142104427783054,0.20144875429191114,0.14013700157035713,0.13684384395371446,0.13532774535787823,0.17184147440393432,0.03681096783066946,0.1423520288264898,0.13341689621883887,0.10327004183811765
904,0.19771053908216013,0.20147519249226073,0.10129614955085645,0.027326503080867103,0.1939433318675837,0.22782475155101214,0.21974033411320604,0.0756426572292821,0.038018468543153196,0.1162078040640391
1364,0.21216664701289792,0.20149241571101287,0.052644393650562823,0.17434460647964048,0.19773483942708533,0.19523055609221243,0.1452511480724989,0.08587103485927554,0.06723525642185484,0.08168816499686954
634,0.21921156497913322,0.20149957717716024,0.14277807668576073,0.027613690121521935,0.15799347044398884,0.2139814625383797,0.17456582063943657,0.15739370537450442,0.0740515042601167,0.051622269936291064
1506,0.23144724175174355,0.2015246827701022,0.1661440557868306,0.12775611440879814,0.09106924868155147,0.1706920170846078,0.0833922085854782,0.14802698994318064,0.05390774173431946,0.15901162377523362
636,0.25860360120217835,0.20154685801862943,0.17517717865071922,0.014257700569689549,0.10702928113323527,0.1909699835710329,0.013704027361434732,0.2101388930004203,0.08684456041285797,0.20187837530061004
2797,0.21779680783052688,0.20166384573363197,0.16807291104021718,0.17907418932160085,0.1750268474771947,0.15061556542770935,0.08461949041123108,0.09015468664120607,0.09649169158924886,0.05594461809159188
514,0.23347416053362466,0.2016964072298294,0.050379744686419516,0.0803276791455752,0.14805426364346103,0.20970458834914948,0.07514340487262071,0.055059051772775564,0.18710708972730386,0.1942241778026947
1368,0.20564447812680509,0.20170432835930044,0.17943584593302997,0.15790176889514068,0.1629704376863006,0.1495508564075472,0.11453861691452755,0.05878954565807702,0.012740302167356282,0.1640726263380208
54,0.24291847271157935,0.20176222247354175,0.21772776161540852,0.05099901128896026,0.14943336944390567,0.1625049567213781,0.0361174444284832,0.16884979893754457,0.09582320768716866,0.11854444987715106
516,0.2374591604701617,0.20177469401720358,0.19950992547982105,0.21168036952639382,0.0038081106950833884,0.15747600036496634,0.056926158560281784,0.18896722669172625,0.07688095954031325,0.10475124914141408
2762,0.20793595544909757,0.20184811748851042,0.1735764260812915,0.1736453399883546,0.18366029679466678,0.1458909437171937,0.09199300546300114,0.02062907937147758,0.14572120468782498,0.06488370389618967
498,0.21579386661273345,0.2018515482662172,0.19387880790413103,0.1231939331375057,0.01126509734762781,0.17972426726648402,0.15247857380681332,0.13077461839632085,0.036056717896491876,0.1726279842446254
132,0.24508085339006005,0.20185495518247612,0.022756326783901076,0.10596924086876304,0.06823293722967634,0.2244136729386363,0.06222854689198739,0.10537953400981906,0.16128962126701452,0.24973012001020228
620,0.20808791898603815,0.20188801662109745,0.2719823806109432,0.08485740635095879,0.004003591138883324,0.18182991874702562,0.19436973827393828,0.15580896933106145,0.0989861037532859,0.008161891793903408
1267,0.23602219862318485,0.2018914115578786,0.22084468458374545,0.13324331944376133,0.07329448804176013,0.16374121605040728,0.07285491583355509,0.190369728637085,0.10592287877516587,0.039728768634519705
2124,0.22820185633172915,0.20189148280470212,0.08202928021269718,0.1727670705736806,0.11508812136753961,0.18385832266440524,0.09265342939777525,0.09837898286565146,0.1148527418303508,0.14037205108789974
2851,0.26578761870717704,0.20190285418499057,0.0003168473650767753,0.0984660330086582,0.134233569759436,0.23014248586435498,0.006549049862322697,0.20753471901739912,0.0893496543828359,0.23340764073991624
968,0.2123346223040644,0.20190520239819018,0.17973257507464602,0.18286533400230698,0.07939592104143264,0.1602292314780201,0.1284857004819499,0.08881214849478793,0.10374482455836616,0.07673426486849018
752,0.24915602062300682,0.2019126581048356,0.11214369056797593,0.04780676479466199,0.09398815018034541,0.2106823713863179,0.0786352276916383,0.18520604181293446,0.14045983177500213,0.13107792179112385
1399,0.23720845045531913,0.20193715495819997,0.1643425550541683,0.19234145846056172,0.12042513642113833,0.14579300549313684,0.0009791394175574953,0.11374637340172086,0.07721144008345425,0.18516089166826205
937,0.20931861404659355,0.20196437902471553,0.17637638423187754,0.20290345391897965,0.002987968957625788,0.17679882533277214,0.17067230349781884,0.12268801631875745,0.08784850127448779,0.05972454646768085
732,0.20301772545894556,0.20203760395147002,0.08593147413936657,0.1114987616311892,0.1716899768463939,0.19866844126548522,0.1646669174791337,0.013370331914746804,0.13998052599639618,0.11419357072728845
