,Return,Volatility,VYM,VTI,VOO,VGIT
280,0.08388697025984684,0.13989404153185497,0.21655912452943346,0.04927115435570399,0.37214066728175593,0.3620290538331067
206,0.08683682341632254,0.1399137851195823,0.18819078441556847,0.3043152354741442,0.14510251244750458,0.3623914676627827
1360,0.08740479830483601,0.14005934494119623,0.1705507750321692,0.10896810541135662,0.35700369942069327,0.3634774201357808
1859,0.07699046237536326,0.1401680692800313,0.3162669905108614,0.07814097724038659,0.24913143280560024,0.3564605994431518
1180,0.08874574817096202,0.1401740435849518,0.1613391984155095,0.2876382848078755,0.18817023970248153,0.3628522770741334
711,0.07974166010686506,0.14020859735615143,0.2904279798591581,0.32015922037531247,0.033021513402740475,0.35639128636278905
40,0.08718732728865661,0.14020948627102714,0.17889046655607618,0.19511549751514887,0.2639450007350284,0.3620490351937466
436,0.09899538738781957,0.14023207113081093,0.02583443759686009,0.5205083506664286,0.0826755753883413,0.37098163634836995
690,0.09438830877505275,0.14030323627566949,0.08288608166190371,0.32421102996101264,0.22586493983191988,0.3670379485451637
1665,0.07535655877120813,0.1403421534697172,0.3417609936456283,0.1153632888182322,0.18819941020544995,0.3546763073306896
1713,0.08532127622004768,0.1404898547349533,0.19655526092104475,0.005482833569024149,0.4370927795649202,0.3608691259450108
1201,0.07850090323209763,0.14049071039598227,0.3015420006125603,0.17271170282167114,0.17046011739103042,0.35528617917473815
926,0.08679253411617856,0.1406097988337222,0.18747396621714854,0.21713936250569937,0.23550224011515603,0.35988443116199614
805,0.09655616453997287,0.14064329389265454,0.050036497876171114,0.2653337788034402,0.3165558609431237,0.368073862377265
123,0.10054695144554056,0.14083214631716723,0.002209964589103923,0.44498224888385185,0.18241255720509603,0.3703952293219482
1780,0.07288801400188863,0.14087369346266526,0.3738026267160266,0.027715473409480173,0.24655857445556997,0.3519233254189233
850,0.07436506356716809,0.14090976854151913,0.35708593218019596,0.09642323541756165,0.1945448759565626,0.3519459564456799
9,0.07396016600801829,0.14094567582917222,0.3600900295237468,0.043468553210898236,0.24447469279192066,0.35196672447343436
1742,0.08106509375044134,0.14097495483817288,0.2685882590904368,0.18863654305216565,0.188170489696059,0.35460470816133843
1004,0.07482604740490449,0.14097671323510608,0.3526089891770738,0.1276864686961545,0.16803000300170667,0.3516745391250651
879,0.07524139998573065,0.14098394332125108,0.3473332040212088,0.13663299297153947,0.164254727649853,0.3517790753573988
431,0.09611814974663517,0.14105934724463362,0.06850435701760427,0.4633231642609409,0.10350440050187554,0.36466807821957936
1207,0.07566139479433398,0.1412605010808105,0.33755450324584696,0.037892625010282545,0.27309605960540284,0.35145681213846774
299,0.09983921380588807,0.14130313409831513,0.0040633699303205505,0.24079553290385522,0.3862928363575237,0.3688482608083005
631,0.08837768738067876,0.14131122211009578,0.17594445605571052,0.36952637573712294,0.09730639582392214,0.35722277238324457
1001,0.0779559979334686,0.14131457619869647,0.3064706067677117,0.05088745514699558,0.2903396224757739,0.3523023156095188
70,0.09394520816306565,0.14134118816531052,0.09295510473017861,0.30321921317787326,0.2415942323684314,0.36223144972351673
1428,0.08054806570624863,0.1413870642284151,0.2819160432378522,0.2706764182337979,0.09532554538306845,0.35208199314528155
1953,0.0822972579946046,0.14139712578910785,0.24788318502819517,0.08837673278591134,0.3094930722304355,0.35424700995545805
469,0.09333837218970364,0.14148486964024162,0.08870644484400314,0.04753263433259237,0.5007963471898926,0.3629645736335119
1402,0.09355066994650536,0.14149582843729097,0.09148760628688489,0.15435048812083907,0.3919325916132386,0.3622293139790375
962,0.08943021756963453,0.14153020716006184,0.16265289015014894,0.38355244325293175,0.09675209989125197,0.3570425667056673
1866,0.07280660513375958,0.14153378189272586,0.3839720698901338,0.14484751049984015,0.12281254739325377,0.3483678722167724
1122,0.0857721442541279,0.14154295362444344,0.20495286556345468,0.19348507172152313,0.24628236128107983,0.35527970143394244
356,0.09631843763229249,0.14156005846323805,0.05525694710356232,0.21895003294624407,0.361635842976062,0.3641571769741316
234,0.08060723224116437,0.14157549759242097,0.2745361974553242,0.12760949512373174,0.24568955904167405,0.35216474837927003
54,0.08103205742476026,0.14157697994291055,0.276796123820555,0.28677920564603154,0.08494942456777554,0.3514752459656379
1390,0.06684512849143094,0.14160095519778557,0.4619870463679254,0.06148749227529985,0.12989114811262087,0.3466343132441538
1231,0.09217506349806662,0.1417184563084821,0.12129713584566872,0.3257667774637938,0.19408555794078514,0.3588505287497525
262,0.09168056544117453,0.1417211654422983,0.1207871267522239,0.18021447028467313,0.3396445640747235,0.35935383888837946
706,0.09518259475901088,0.14174493434617433,0.08200270329360723,0.40081721036384127,0.15609675383895846,0.3610833325035931
1342,0.0767409342630693,0.14183232655661077,0.3389391021248153,0.3068387753799304,0.006219087590044964,0.3480030349052093
410,0.09341264043422015,0.14187212405196153,0.09209041637051496,0.09664861504095533,0.4503304166969462,0.3609305518915837
1920,0.07328403053848108,0.1418903877333219,0.37762674747955904,0.11915823630210069,0.15600744219367996,0.3472075740246603
1369,0.09656510010983364,0.14196787510348377,0.048362728876834994,0.12217560625278119,0.46607159209219845,0.36339007277818536
1793,0.0703461755453567,0.14199286576461279,0.4199978060370653,0.14547570182306505,0.0889902348819168,0.34553625725795295
1738,0.09354750072322228,0.14202510662505227,0.08685753814399541,0.02363313775005365,0.5284773879504621,0.36103193615548884
1382,0.07209675953235414,0.1420369624635524,0.40084141652251093,0.23954658146090996,0.014126472765496827,0.34548552925108217
1978,0.08942868124809755,0.14211753914003267,0.15088214034330502,0.10613961257861118,0.38670221742749095,0.35627602965059285
1245,0.07659890664841955,0.14212372081836414,0.3395236713720883,0.25335743842536196,0.06016515260926267,0.346953737593287
1301,0.09518515102571445,0.14216032795469424,0.08639972199650707,0.450506031672057,0.1040686438795329,0.35902560245190307
1255,0.08058657732889189,0.14225005595219634,0.28264797901188415,0.2197947760112533,0.14884432471871462,0.34871292025814776
156,0.07904968352317066,0.14232088415681504,0.3051081770354932,0.23173073116497175,0.11567988998703436,0.34748120181250064
532,0.08802774030931376,0.1423725470994281,0.18192742391366934,0.2946962128169615,0.17059015166144986,0.35278621160791923
1485,0.08455784537303526,0.14240059629075263,0.23448504215596205,0.35843927796202085,0.05723798759328873,0.3498376922887284
1314,0.08957758672680002,0.1425149944311007,0.14872987697804574,0.07211669056168589,0.42419357615211734,0.3549598563081512
573,0.07967135705621466,0.14256921557198093,0.300545013598341,0.291095444245201,0.06190012590534575,0.34645941625111215
1705,0.0985596351704042,0.14258539361457173,0.035862524374641526,0.3784508351211329,0.22477072059218298,0.3609159199120424
1882,0.09813191090168852,0.1426012618717859,0.03418432562456661,0.22674000046601633,0.3776633432963602,0.3614123306130569
658,0.08677939494233393,0.14274002976682512,0.20200424744903833,0.3078453177564053,0.13995143423197512,0.3501990005625812
1748,0.08235394303308978,0.14276951420916456,0.2653683791837254,0.32194981206612755,0.06566135915021906,0.34702044959992795
144,0.08454264050494285,0.1428381532175054,0.23871179705199194,0.3990227908398388,0.014490260670305182,0.347775151437864
650,0.09087798773510118,0.1428552334551664,0.1502049529023296,0.42676403074575253,0.07073022050784891,0.35230079584406904
1994,0.07555721945512463,0.14292388921828333,0.35839457599439245,0.2694492364814291,0.029145513704309314,0.34301067381986905
1258,0.09427998386923092,0.14293822830258,0.09109139820509578,0.21988973720908922,0.3328561419196228,0.3561627226661922
646,0.09590894827573351,0.1430183831096134,0.07607179786301571,0.37521359311267544,0.19234041423109902,0.3563741947932097
153,0.06473728746434874,0.14308330823165638,0.4997981333875311,0.10964300244381031,0.05087898416821336,0.3396798800004453
1133,0.09966567438251417,0.14314858823322463,0.02964636384550746,0.520584330399419,0.09090182600575306,0.35886747974932065
57,0.08784637737544426,0.1431828535641515,0.18288686957021025,0.19282452881671594,0.27448741132720716,0.3498011902858665
1397,0.07764747559782204,0.14322205737930407,0.3180268079854181,0.02659332496158637,0.31114207323090737,0.34423779382208824
1846,0.08639963462877975,0.14325448722756343,0.21389433621895254,0.3902101792652439,0.04858727209111456,0.3473082124246892
1097,0.09173474248295872,0.143258759295272,0.12735089004128347,0.18617215491686914,0.33376687514930603,0.3527100798925414
912,0.07194400187910302,0.14337056574582097,0.40567613197556246,0.176314627683262,0.07787838458691328,0.3401308557542623
676,0.08832656728454653,0.14337893802945198,0.18590390408018273,0.3663028189696541,0.09948589072681502,0.3483073862233481
1676,0.09529151199765604,0.14338848968060328,0.07674873100057675,0.18564638098330447,0.38218216408851763,0.35542272392760116
159,0.0772268435414556,0.14341682520578708,0.33266767414358855,0.17729458117984298,0.1478374202394549,0.34220032443711357
457,0.07421223294425838,0.14349890474470284,0.3732832864347412,0.14526565026406624,0.14079454161453622,0.34065652168665644
66,0.09512611384213006,0.14354052479805665,0.08691038216973467,0.319938741589381,0.23947220061106528,0.35367867562981914
749,0.09831768747710065,0.14355333661047212,0.05206768522172079,0.5403600227619613,0.05196100364386759,0.3556112883724504
419,0.06821666588112331,0.1435849808040328,0.4572683528119858,0.16427361449443245,0.04035162937251354,0.3381064033210681
982,0.08952631159761938,0.14366111780299962,0.16584240026377642,0.2831623585208665,0.20250707889437836,0.3484881623209788
435,0.08288418943799304,0.1437133163814113,0.24799605916344736,0.05014639536755733,0.3568123905334684,0.34504515493552684
1834,0.09298834941803262,0.14374953152993797,0.11444853043938735,0.2399808960889133,0.2942515813967799,0.35131899207491957
1305,0.09250945296717232,0.14380702987114052,0.10991691782774705,0.022847570553283073,0.5148824609170163,0.35235305070195355
1095,0.0818347741502002,0.14394069218765956,0.2693684345456208,0.15539118440311495,0.23257488896823703,0.34266549208302716
369,0.08580017432804697,0.14400470013921018,0.22497021562787786,0.374237280797814,0.057042840645574994,0.3437496629287332
1779,0.0900936681618402,0.144025801029304,0.15031839202442676,0.11088575193283928,0.3902247023464442,0.34857115369628966
65,0.08748709619460834,0.14412707383926185,0.20034596968353383,0.3490207764220577,0.1060794209393932,0.34455383295501524
1502,0.08440618834290013,0.14414179975312674,0.242453207291965,0.3182848499429258,0.09676633957995034,0.34249560318515904
1646,0.10143853180797525,0.14414397723305974,0.007850676905902888,0.5082110171953291,0.12748253265233084,0.3564557732464373
1513,0.07399600536202235,0.1441840411508066,0.3730535863841174,0.025113314058503342,0.2633794325342176,0.3384536670231618
1344,0.07355474909795082,0.14434826135851708,0.3878825364753097,0.17854663041255112,0.09695335096086682,0.33661748215127246
1963,0.07214460253660211,0.14441154743140894,0.4084503057731706,0.19424131899638955,0.061579133537754994,0.3357292416926848
1921,0.08826700528014161,0.1444224123263398,0.18705255713050714,0.27969235255639113,0.18900205316673113,0.3442530371463706
1407,0.09145593727315507,0.14453806493755156,0.14432624019007462,0.3228420800215229,0.18677226902979518,0.3460594107586074
1385,0.0902553314803369,0.14480709397313934,0.164286900091167,0.353768259280063,0.13820454326074053,0.3437402973680295
68,0.08297182414585043,0.14482050453048598,0.2611492378550275,0.22893110878972608,0.17074946108496136,0.33917019227028483
1031,0.09142335608379286,0.14485723769847325,0.14963919630221803,0.3891347007302989,0.11693138427005557,0.34429471869742756
1482,0.09939415403774195,0.14493116572216347,0.03447985835130211,0.3759911511252778,0.23800501131490204,0.351523979208518
99,0.09933424543223689,0.14496400461525416,0.027821627605676205,0.22996827520652163,0.3899016513696718,0.35230844581813026
320,0.08565749466748267,0.14502282355255663,0.21601806161783932,0.0747335833713555,0.3680905873462281,0.34115776766457717
1155,0.07554558621301509,0.14510505942515078,0.3573370517835767,0.05714628878235849,0.25048443021758815,0.33503222921647674
1909,0.09339550328519897,0.1452443454152875,0.12499475267810543,0.42507308701974955,0.10580620809116499,0.34412595221098
1965,0.07538192327580094,0.14526063111233467,0.36617695972548725,0.16986284999353543,0.1303706697025169,0.3335895205784603
293,0.09420581057473838,0.14529467396139067,0.11578926321969486,0.4685363571308024,0.07125507129810836,0.3444193083513945
781,0.07647198417874017,0.145372573809659,0.3495852588123478,0.132347166061987,0.18422723092650248,0.3338403441991627
383,0.0837783856850848,0.14557852918018035,0.25145667083108214,0.19539188367686933,0.21648973409078173,0.3366617114012669
1100,0.08069449396868825,0.14558624146106158,0.2966269542186073,0.22993563010855458,0.138888573874028,0.3345488417988102
756,0.09762623631035652,0.14575101875578955,0.059014139706952046,0.2825482698281191,0.3117055593439775,0.34673203112095147
1107,0.07259369635158264,0.14578011551078984,0.4105318630708508,0.23752885073315586,0.02202066757036366,0.32991861862562966
458,0.08632814422229128,0.14579999565307503,0.21719614728048955,0.21022715088008326,0.23522331598223506,0.3373533858571922
19,0.08411353015754737,0.14584251112043836,0.23891622801298346,0.025691020897450276,0.39841292929633565,0.33697982179323066
1034,0.08787773144510676,0.14584416929549768,0.20006052969743934,0.29975770230259435,0.16243500801470007,0.3377467599852662
248,0.09008749905001914,0.1458599519860846,0.16541547413957466,0.23670526249019416,0.25810891367448074,0.3397703496957505
1816,0.09902135681190066,0.1459067693611545,0.04105170760957814,0.3117226982353151,0.29995135344803975,0.347274240707067
396,0.07713782723609326,0.14593373864912626,0.3374887442001462,0.031024094802498493,0.2990076981817465,0.33247946281560886
1585,0.09130591027698141,0.14593837555319394,0.15409102820828094,0.3469667189474413,0.15918259772264418,0.33975965512163364
182,0.08470378131706968,0.14594051457948656,0.23818632325058264,0.16021709509150872,0.2656362650238499,0.3359603166340587
2,0.07696117463074256,0.14603956735730755,0.3526921902141244,0.26748357926727406,0.04932537259877222,0.3304988579198293
354,0.09435067733962951,0.14608923408100596,0.11354687988516357,0.3935142812058782,0.151461710153282,0.3414771287556762
1974,0.07615718461174491,0.14609763660838807,0.35218543102825,0.03685841927187361,0.2796851679895756,0.3312709817103006
218,0.07926050533580131,0.14622934235268553,0.3141855944737411,0.12598220574039234,0.22816473626696465,0.3316674635189019
1969,0.07499851978764983,0.14623371797417947,0.3703376852704962,0.06425205834285355,0.23543121338442277,0.32997904300222736
698,0.09766812912846919,0.14623650190139484,0.05830658132189501,0.23833935361038364,0.3583848057367881,0.3449692593309333
1950,0.08247987606114854,0.14627497952739957,0.2630563164966442,0.010067809313844633,0.3926739943018749,0.3342018798876364
1003,0.08265924027779867,0.14628689286500474,0.2602329451201222,0.003566763514151246,0.4018829522463782,0.33431733911934836
572,0.07491755089493804,0.14632351127394613,0.3688259931324945,0.0068509398862088575,0.2943530749814064,0.3299699919998903
490,0.07271059225187687,0.1463253309370452,0.40129052526667386,0.04252872607212373,0.22738316824867616,0.3287975804125263
1824,0.08891217502096793,0.14632795882168667,0.18709906805798307,0.290942659817524,0.18545646231656446,0.33650180980792854
1864,0.0793678223077069,0.14633793216289198,0.32178586417258753,0.2932680564455018,0.05464242225750857,0.3303036571244021
1193,0.08682585919263323,0.14638992124364603,0.21669025622749127,0.28505449068295385,0.1635250488080153,0.33473020428153955
802,0.08954438186461669,0.1464281835968601,0.17717998662984347,0.2643807553516045,0.22171804328586522,0.33672121473268685
1759,0.0767219149189645,0.14650981935182245,0.3548196760694964,0.20276232950282544,0.11367746085291836,0.32874053357475985
1445,0.09964495016917733,0.14668502968536365,0.03196460763727937,0.24303973182053046,0.37999086671889487,0.3450047938232953
1827,0.08350741086617913,0.14670953037678938,0.26973906594384445,0.37883498332771526,0.020740533010754174,0.3306854177176861
1022,0.08714738787034193,0.14672417614474575,0.21178165099829846,0.24901122988764987,0.2054628576050605,0.3337442615089912
1287,0.08355543175997017,0.14676658810437715,0.26902331743752234,0.37291623698116294,0.027561737161547233,0.3304987084197676
246,0.08315014948950927,0.1467996428766104,0.2608277457527852,0.10078998949277652,0.30668060973859096,0.3317016550158473
1250,0.07158069974047161,0.14681351684998722,0.419978462908093,0.06011365667876579,0.1936961840793749,0.32621169633376634
284,0.07917721982262003,0.14681796837619757,0.3281655954818252,0.3243984852317834,0.019412021618538236,0.3280238976678532
1744,0.0959049623136843,0.1468745130459914,0.08596799783569359,0.2243778629319331,0.34907978332014067,0.34057435591223256
846,0.09151319175610077,0.14687707668290362,0.15119299675575623,0.26557856766161425,0.24685651959886565,0.33637191598376387
117,0.09053639919619083,0.1470334421004546,0.16450637487374095,0.23982286828328223,0.2606050808908818,0.3350656759520951
568,0.07753162041968079,0.14712988691184023,0.351570878732511,0.30605982936069936,0.016392987151996337,0.3259763047547933
303,0.07781694472579236,0.1471762640680977,0.33257926687416234,0.01253369050005799,0.32717792288442926,0.3277091197413504
882,0.1004588237787884,0.14724639719495689,0.025948280216582808,0.30366738584289144,0.3274118390522736,0.3429724948882521
344,0.09713150815118261,0.14726922277156582,0.08800558872192299,0.5737052874068742,0.00019726751955565468,0.3380918563516472
849,0.09355514065461189,0.1474222271420395,0.11980449577482342,0.1778707233538775,0.3659407146346906,0.3363840662366086
1214,0.09010618605730848,0.14749274614685265,0.18021988993592203,0.38524568235375917,0.10262668040643314,0.3319077473038856
212,0.07503749870661376,0.14753318362849113,0.38106296831204356,0.16957970840477368,0.12549567053532393,0.3238616527478588
644,0.07871171118704552,0.14755385291289996,0.33692254924625437,0.3039873545065916,0.03432148155371453,0.3247686146934396
1363,0.08701075522855961,0.14757627069288143,0.20543836134943666,0.020553139768983642,0.44234769976021837,0.3316607991213613
710,0.09214571233783639,0.14758412442932714,0.14300817138375377,0.22061860212829393,0.3022181618379506,0.3341550646500018
1183,0.0792118546051769,0.14761145932743727,0.3251332791972693,0.2046329780634803,0.14492848791116017,0.32530525482809014
822,0.07995593370335938,0.14764278743309248,0.3049686927039038,0.016363644260821875,0.3518186326109279,0.3268490304243464
1475,0.08851785387160077,0.1476640370998413,0.18442585244366852,0.02070541879190309,0.4624483831265355,0.3324203456378929
748,0.08340533490179343,0.147719317491672,0.2602163629112447,0.07917565073878154,0.33249666770114633,0.32811131864882753
1589,0.08396255591128307,0.14774340146988282,0.26093830759835507,0.24044157082419,0.17133346785473058,0.3272866537227243
1697,0.08972908500715389,0.1477933018752651,0.18839704939573862,0.4138573015949341,0.06755934071196615,0.3301863082973611
1599,0.07891544150843607,0.1478666503644728,0.3310228495966901,0.21649440808300147,0.12847839527782207,0.3240043470424863
1198,0.08168982197018841,0.14786736272983783,0.2914875894600533,0.20261350617857915,0.1802970206996634,0.3256018836617041
1259,0.08396998620952868,0.1479088579168752,0.258595844233311,0.1830600015241847,0.23140174089168222,0.3269424133508221
1239,0.08130350459594218,0.14797148423087636,0.3044329451309147,0.34089247225246627,0.030475193181913128,0.3241993894347058
1732,0.07754568736364063,0.1480875001939658,0.35153834465956957,0.22503526193038845,0.10108116893539054,0.32234522447465136
1703,0.08241118504225045,0.14814720508771256,0.2829261392661684,0.20859567944355903,0.18367459443657846,0.3248035868536942
598,0.09368523680652899,0.14821852903588723,0.12449932903626176,0.23305521364170662,0.3097839218851928,0.33266153543683885
340,0.09349132896882623,0.14830456392658883,0.12313086563096771,0.14765764544845805,0.39646430259869514,0.332747186321879
1440,0.0998754350527691,0.14830749008474783,0.03662536184260981,0.25264496606787934,0.3726491308157494,0.33808054127376136
1682,0.10131297382336275,0.14834447526446112,0.006048778781496869,0.07131070209084771,0.5816678894461225,0.3409726296815329
1327,0.09186031077558775,0.14839605313066256,0.14913443930804027,0.1893923186717488,0.3308352587331823,0.33063798328702854
1616,0.08636721888252034,0.14844007578073623,0.22320457800769603,0.10875736670729291,0.34122947055192,0.326808584733091
321,0.08520624092141867,0.148457142200427,0.24251950050882914,0.1620221541370354,0.2699004914514337,0.32555785390270175
322,0.075767388862273,0.14847284553169224,0.3698504427105328,0.068380341529832,0.24091287106839035,0.32085634469124474
505,0.09107896206266833,0.14847553592780274,0.16061682052443937,0.18859421413961133,0.3211326855568101,0.329656279779139
1322,0.06826772553901773,0.1484932934200019,0.4730542318335127,0.06203033817565427,0.1467927982933602,0.31812263169747274
1563,0.10059074459375669,0.14852873396189434,0.02335371736685653,0.1798865870741493,0.45832787238397316,0.33843182317502096
1693,0.08908525201153494,0.1485302761806889,0.19492314657771967,0.2968721923996282,0.18105012130230247,0.32715453972034975
1291,0.08435451719034003,0.1486354618263789,0.2671293308927615,0.3917067249735401,0.018209847521188764,0.3229540966125097
931,0.07949870738317628,0.14868708485556212,0.3176610092713358,0.04675761034106263,0.31363315007058107,0.3219482303170205
1199,0.07970720404769688,0.14879828251869373,0.31444312065498736,0.031781816812010075,0.33207218365458113,0.3217028788784213
1691,0.0817863248252585,0.14883389610761735,0.30024269057074776,0.3153144344440079,0.06350708913191083,0.32093578585333354
776,0.09560165417747468,0.14883716663581853,0.10447542284089968,0.32233122090361327,0.24207301491869687,0.33112034133679014
1442,0.08592950772835815,0.14884429922526315,0.23550983583683877,0.18994229404519383,0.2503379982486025,0.3242098718693649
290,0.07973419333605816,0.14888497456607133,0.31467354624469246,0.035911810925697896,0.3280949399636056,0.32131970286600403
1736,0.08449191305219628,0.14890149556703192,0.2590977719432381,0.24837461272062467,0.16987854451432738,0.3226490708218099
309,0.08472527843720183,0.14890869676520807,0.25742315455084597,0.2790978202284448,0.1408869915983671,0.322592033622342
1317,0.09766829638044788,0.14897818404086305,0.07301634075900904,0.27804082380660256,0.3161905075295412,0.3327523279048474
462,0.09785087761537896,0.14899506480966962,0.06216857867457465,0.12324156232557135,0.48054388603599474,0.3340459729638592
1103,0.09216234972571304,0.14899979138528532,0.15571024759201377,0.34540941227709365,0.17159316920233098,0.3272871709285617
974,0.083772308348943,0.14901606911008594,0.26223537257363777,0.10480445991106813,0.31031685858224894,0.32264330893304527
201,0.09088326767857079,0.149023454587641,0.17179735791378198,0.3013245514217524,0.20047248203238918,0.3264056086320764
437,0.0886387470279587,0.14907647739808744,0.21142459069778716,0.4483161728593776,0.016542647653618885,0.32371658878921633
557,0.07284405614720364,0.1492331015668944,0.4120236277657397,0.03613875811420579,0.23516716439006946,0.316670449729985
638,0.1030651505283842,0.14931644268345048,0.0021230901859566483,0.39000162263213745,0.2717317122191174,0.33614357496278846
1049,0.08665857970765285,0.14933224111101934,0.21825453263146657,0.018648766905692536,0.43917613029179314,0.3239205701710477
1638,0.08756595949716668,0.14940793048981893,0.2094562542113993,0.08769778817203787,0.3791498814892951,0.32369607612726764
1873,0.09988967777999705,0.14954466898979724,0.039143898593141886,0.19686161544443329,0.4308765068248403,0.33311797913758445
1412,0.07747482032830963,0.14954609339677005,0.35062012165566053,0.0633470042466871,0.26886997081649994,0.3171629032811525
1014,0.08600897223596886,0.1495735284000188,0.23398714296227627,0.12012321317724038,0.3242490753800046,0.3216405684804788
170,0.08539042074951045,0.14962864596612185,0.24530833316077294,0.16423554656372039,0.2697808019992838,0.3206753182762228
1711,0.09200601545163961,0.14963335184839074,0.1630365793972479,0.3886469917659863,0.12411946406737728,0.3241969647693886
1906,0.09366455389069259,0.14968326139545352,0.12998338516310368,0.20483647808119787,0.3386593670297152,0.3265207697259832
860,0.0924119979948166,0.14980307247670335,0.16165373176271133,0.4606056199984839,0.05429561917405629,0.32344502906474853
287,0.0931139371380993,0.1498046086616962,0.14097807209787055,0.25324518288384223,0.28058999097690007,0.32518675404138725
1165,0.09708180028236058,0.14982821360608117,0.09086798243207281,0.3833874370392038,0.19791252046146432,0.32783206006725907
471,0.08571421233221743,0.14991433344220728,0.23912875301434156,0.10959282823184303,0.33121449676080006,0.3200639219930153
701,0.09698494578362102,0.14995329666638052,0.09802473203579175,0.4851727009526366,0.09013836240250207,0.32666420460906953
18,0.08872551329745995,0.15004777470826106,0.21519338539476893,0.4604171901793763,0.0048210216387650565,0.3195684027870897
1707,0.08197418955408269,0.15005101634181356,0.2868130092523296,0.004636465856813402,0.39064588900905756,0.3179046358817994
1631,0.0929424567270333,0.1500759434264327,0.14663739188873218,0.29093773058276423,0.23879673121780756,0.323628146310696
1614,0.09782201659307836,0.15009911304888712,0.0750504459889269,0.26110662636423565,0.33569530519798796,0.32814762244884954
93,0.08564943739602604,0.15011841430058942,0.2430709029698249,0.14936838363301444,0.28869538587348303,0.3188653275236778
1730,0.08491624180531666,0.15011935244631533,0.2525705201831539,0.1331906365140003,0.2957512082198003,0.3184876350830454
519,0.10035009244118204,0.15022018855257746,0.04014714528955028,0.28244568994203545,0.34740465413269467,0.3300025106357196
373,0.08441875021271869,0.15023706726963157,0.26677820655621254,0.26089909873579736,0.1554752463302158,0.31684744837777434
1722,0.08642542134484571,0.15024950054919267,0.23318553134148987,0.1586998564727993,0.28934405837648813,0.31877055380922276
468,0.09696077632817397,0.15026250322672918,0.08717012729195657,0.24116164206699736,0.3449143201858961,0.32675391045514995
614,0.08285270042940895,0.1504520733627369,0.285785452736214,0.18405107539177293,0.21472651121524197,0.3154369606567712
1059,0.07736531325850318,0.15048658576645327,0.36091686764544856,0.15077993405395176,0.17573628209636138,0.31256691620423815
787,0.08190848480618526,0.15051846405381578,0.2933774868769012,0.07087348082019974,0.3203754165136678,0.3153736157892313
202,0.08604547704678533,0.15052578682317627,0.2384284846749702,0.13273347361556748,0.31132217467848233,0.3175158670309799
1645,0.07855490087733363,0.15056711099533035,0.3453170670779876,0.16245881570340456,0.1794937930857273,0.31273032413288065
798,0.08654454168994485,0.15056913543756756,0.24142731952481342,0.32207732181230114,0.12001363132793887,0.31648172733494656
466,0.07290733182836151,0.15061944895421758,0.4263327589094265,0.21056246349959526,0.05328153298091427,0.30982324461006405
1541,0.07606716588779905,0.15066331626729962,0.382937967161748,0.21286787155953293,0.09331838339501121,0.31087577788370785
973,0.08515783787959291,0.1507206299954798,0.25115229593691074,0.11973553438023073,0.3129279661883508,0.3161842034945077
597,0.10224630118015829,0.15077106762463705,0.017338554214331843,0.32401010219504833,0.3293491294299778,0.329302214160642
1952,0.08426643990696593,0.1507762784459414,0.2741608190256039,0.31587749319100006,0.0958040548232934,0.31415763296010246
561,0.0846918199350421,0.1508133392973433,0.2663457060177487,0.2769037882921378,0.1422724860125512,0.31447801967756234
1718,0.09484990389081584,0.15083524940676504,0.1255511581122608,0.3444297567664466,0.20835121247540872,0.32166787264588387
13,0.10328415852103998,0.15086625219466435,0.006346477909004472,0.3942639863230928,0.26984026702744185,0.3295492687404609
1202,0.08168284530531572,0.15087011358489397,0.31008339152267766,0.30090241398290507,0.07669766919305643,0.31231652530136084
1353,0.09159560502597897,0.1509061654901718,0.1648786219730053,0.199942363451659,0.3156274517647578,0.31955156281057795
1285,0.08569652259488009,0.15091745794412176,0.2479534203916069,0.18647256002124646,0.25033225138614085,0.3152417682010057
273,0.07674947049891566,0.1509338609865053,0.3675769178405567,0.07627677190139392,0.24526697556013613,0.3108793346979132
351,0.09608886869839234,0.15095512731226485,0.10825567950286268,0.3434409867981128,0.22603869624906364,0.3222646374499608
1355,0.09033395708719302,0.1510113969191548,0.18129360155673116,0.16130876008742748,0.3390249252331527,0.31837271312268856
1339,0.07522993465422202,0.15104123912190942,0.3894046357834639,0.08115703527176338,0.21971581999843562,0.3097225089463371
718,0.09865772021330098,0.1510544588684988,0.07874141022874212,0.48065286787297945,0.11712272761589705,0.32348299428238136
319,0.09140347184544226,0.15108416187445073,0.18098340937105842,0.4432824189642909,0.058523925009627574,0.31721024665502306
1246,0.08309140921367535,0.15113439607150844,0.29207694260296424,0.3118740047495416,0.08410188051604094,0.3119471721314533
186,0.07717994752579954,0.15114272635854117,0.36794453028466434,0.1802684562298844,0.14225014146360423,0.3095368720218469
895,0.10314743863486425,0.15117321166258837,0.0071826378969017755,0.344946053699593,0.3194978457637811,0.3283734626397242
1723,0.09082320289387169,0.1511773212416765,0.18178360357963644,0.28898918943126795,0.21204050798013893,0.3171866990089567
279,0.09078072469969432,0.15118287945302622,0.18224044157757918,0.2856513790388081,0.2149580450752278,0.317150134308385
507,0.09582632274377932,0.15118521674738775,0.11752061171585121,0.4298704935532758,0.13206392241259227,0.3205449723182807
1598,0.08113438617128399,0.1512416922101023,0.3046695890650914,0.018460572653919295,0.3646088301098772,0.312261008171112
1172,0.09633281974987246,0.15126338653753013,0.08984567269213847,0.03836268375314881,0.5483160043264607,0.3234756392282521
