,Return,Volatility,AAPL,COST,AXP,CMCSA
702,0.19188488414287114,0.22874308622055176,0.10960707803894353,0.3634798117529827,0.3264347905306595,0.20047831967741422
31,0.24946763234454647,0.2288235676456195,0.40385509618308185,0.3829240218480804,0.012721966406468523,0.2004989155623692
676,0.22956536454046247,0.22886150800892444,0.24398091051643972,0.38729119524091227,0.28017970452628155,0.08854818971636656
88,0.25873250444953527,0.2289867027474005,0.40611606215929297,0.42051260869073553,0.03277166161795899,0.14059966753201256
875,0.26267795141833256,0.2290412857525402,0.3834321102558943,0.43775877900954036,0.11261320761911595,0.06619590311544941
854,0.19903569454795705,0.22908650136154682,0.2868854176625672,0.23308487753496318,0.11873772267355055,0.3612919821289191
485,0.1742678904804226,0.22910116971607183,0.17011672814127393,0.23951317972209407,0.19294732094370323,0.3974227711929289
577,0.20127767282079484,0.2292000683390431,0.25958352098884546,0.25293957683177376,0.1886118906050957,0.29886501157428497
680,0.2067622359156257,0.22928036654018072,0.3148748428645917,0.2409345766530002,0.10184637193975316,0.34234420854265496
993,0.22475430920847408,0.22934029112059776,0.37099353681814273,0.282788585155532,0.04274661465127699,0.3034712633750482
50,0.21727557066861883,0.22934392570388829,0.17426953421238023,0.40285847807985026,0.3285270954474299,0.09434489226033968
42,0.16433764086296132,0.2293870407289962,0.018836459633616562,0.3547597327587015,0.3192330641837364,0.3071707434239456
894,0.21966659207852407,0.22943323530726423,0.3590224951046196,0.26719333579908416,0.05495136985548831,0.31883279924080793
626,0.2173544161111858,0.22945151737883332,0.19417318081842072,0.3802146571469179,0.31341544190826176,0.1121967201263995
768,0.2053891669540999,0.22950220057771042,0.2885610174880848,0.24568957445259917,0.15894069669133784,0.30680871136797816
262,0.23831100080397127,0.2295052070368991,0.3876420027177873,0.31890641966292715,0.06891773479662486,0.2245338428226608
733,0.21827201846380925,0.2295101726853422,0.2678750634325068,0.3091420409305662,0.2384244588421054,0.1845584367948216
752,0.2476319901130423,0.22952553699595885,0.31496207554300165,0.4041715274963437,0.22640769459741583,0.05445870236323882
600,0.17047998437821357,0.2295399684231681,0.22161339687812712,0.22783977431964358,0.013554798012009903,0.5369920307902195
427,0.17865531218724218,0.2295535632160776,0.13182320747809306,0.28436384440883344,0.2702142534367743,0.3135986946762993
421,0.20332245899393905,0.22956392293656455,0.23893043757757854,0.27455182587100607,0.2319382525343137,0.2545794840171018
388,0.22867584126748594,0.2295666520158931,0.37950386915877177,0.29117973186992574,0.04297390367916219,0.28634249529214034
891,0.2195755831863173,0.22965755530703638,0.3353909150154822,0.26576145894318054,0.13063183402803316,0.2682157920133041
453,0.19596069353111142,0.22977478924033412,0.30616609172504605,0.22766915046036654,0.03515547510110989,0.4310092827134776
786,0.21922780572877654,0.22979232211017545,0.23902546312113152,0.33973755703076863,0.2768431938836048,0.14439378596449498
371,0.21786112606536,0.22981329605455006,0.1876566941016935,0.3885676142929401,0.32240990480363,0.10136578680173652
703,0.2667514480301352,0.22983010436736803,0.4100695112444384,0.45398777938389107,0.04197297743580562,0.09396973193586494
596,0.24321031242913543,0.2299006923923963,0.4061574246148298,0.3423594966559618,0.018157330802968018,0.23332574792624042
266,0.19588398232046803,0.22995596081648992,0.15022927974122804,0.33053957019305874,0.3115052505678595,0.20772589949785372
350,0.20790529474471856,0.2299944031946735,0.30522284566914676,0.24125175007014316,0.14413059165319783,0.3093948126075122
188,0.19206119985643344,0.23003614960737132,0.19808187202749672,0.2670872667927675,0.24862409612246528,0.28620676505727055
829,0.2064495602362274,0.23012268254388446,0.2630877055485055,0.26334337111831574,0.2143641684002551,0.25920475493292355
477,0.1710963084209888,0.23026218377699906,0.12204135321547548,0.26526307482448064,0.25506396028731954,0.35763161167272434
235,0.21308850535494686,0.23027229598004553,0.2515975527912414,0.2986998915846223,0.2525003204312322,0.19720223519290414
276,0.18257327849514304,0.23028732708609856,0.1421224069084792,0.2850654443139175,0.2804876914608209,0.29232445731678247
134,0.2226010400957924,0.23029806972322767,0.20410406828870778,0.39104778640830623,0.319064298159918,0.08578384714306779
79,0.23637942545857774,0.23031356790711763,0.3322323421535879,0.3299480178423188,0.19778927539028218,0.14003036461381124
580,0.14964840422722245,0.23032322342989583,0.12270634136855703,0.22803723344727803,0.08875942943967095,0.5604969957444941
303,0.20317054206737706,0.23041094841166312,0.1574606050608035,0.3524164064479794,0.32591126239201734,0.16421172609919982
736,0.19636589735316137,0.23044837905977858,0.21346339576297987,0.2669972049691459,0.24897237695779756,0.2705670223100766
559,0.20241976906947898,0.23046929109852526,0.2790611171951213,0.23627925836852906,0.17453848729009724,0.3101211371462524
838,0.20783920180818352,0.23047375565105027,0.31486299490882225,0.23362238333176694,0.1288413446691252,0.3226732770902856
582,0.2231662398405957,0.23048044204195645,0.2985186557584069,0.298570170886908,0.2190834586422627,0.18382771471242237
494,0.27256091998390575,0.23048486631179685,0.3826349081945256,0.4859241310567379,0.1275748214811731,0.003866139267563301
82,0.21004084261113318,0.2305069722200643,0.26659805612341114,0.2720893463338829,0.22578205800523332,0.23553053953747277
69,0.24553147701774172,0.23062509989274355,0.41488635290564435,0.34668651074615214,0.008069793296712448,0.2303573430514911
978,0.18095305075992457,0.23063857559927084,0.1220465805937904,0.2982077859513198,0.2982460868642575,0.2814995465906323
518,0.20021263377574852,0.23065668892604232,0.31889390704014686,0.21979947690164736,0.0590531351993996,0.40225348085880613
869,0.24704452613767197,0.2306701278716066,0.32887867632864737,0.38235309559086966,0.22084745169734232,0.06792077638314073
740,0.20117587490701752,0.23081875164028276,0.29663711896772926,0.2213186218384731,0.13622875125158534,0.34581550794221233
877,0.2085550396298918,0.23083771427188612,0.17452628038881746,0.35599062635500717,0.3256212346251732,0.14386185863100218
313,0.24968336392872034,0.23084135132129635,0.35904428419189666,0.36966144563945014,0.18207145379611822,0.08922281637253494
120,0.19546944213886186,0.23086302414212911,0.21026444948731163,0.26471914957611165,0.25356739679142015,0.2714490041451566
569,0.2652815960808414,0.23098271178558588,0.38249576283559655,0.4361199786139875,0.1480224005966676,0.03336185795374835
302,0.16083391779181463,0.23102104104685858,0.07406765156212236,0.27609419806600816,0.267890822444097,0.38194732792777236
500,0.15599989130277386,0.23103139120794186,0.12370659215243664,0.22247154971491415,0.1680796239010448,0.4857422342316044
285,0.2493777569921914,0.23114428296664896,0.41052987851048117,0.34343572308628867,0.07135271638794094,0.17468168201528925
301,0.22601920085514318,0.2312765914895476,0.3225904783844711,0.2872350614452208,0.1989654631149369,0.19120899705537123
812,0.18983690769768075,0.23140010449431517,0.1694293469680435,0.28036443505356223,0.2861233034447366,0.26408291453365773
105,0.17872679928885443,0.23141116614734658,0.20482885309442067,0.213049020463484,0.18841897995006593,0.3937031464920293
457,0.2468246628678352,0.2315135076189335,0.40831165895789023,0.3284480459068329,0.0802428642528122,0.18299743088246487
436,0.21874369112666447,0.2315905306041948,0.364496743586405,0.24157350991473522,0.07974152966462579,0.3141882168342341
48,0.24596979509013936,0.2315998741674013,0.3007439470676366,0.39931156912764737,0.26209610794600186,0.037848375858714034
884,0.186327785748393,0.23172673130031765,0.22011749583752452,0.22138204756779686,0.20879074048849203,0.34970971610618673
233,0.2458342822163806,0.23172763602108964,0.30828366786124,0.3904468700723318,0.255105171489237,0.04616429057719126
308,0.18858347258494615,0.23174722539088885,0.21263630018698343,0.23436621605801564,0.23093737896373404,0.32206010479126684
959,0.17434162899112027,0.23177592688757287,0.1024361765853689,0.2896771065251155,0.3028477511864236,0.30503896570309214
479,0.21576194813629854,0.23182097780921235,0.3543158654103766,0.2327712485178154,0.09608802943729346,0.31682485663451454
913,0.17963249047898036,0.2318599141318216,0.18620874299526055,0.22736949076351595,0.2275072754827354,0.35891449075848814
22,0.2151478215548036,0.23189424600792588,0.2679158145498237,0.2850228158938808,0.2524786277199795,0.19458274183631605
104,0.19514614293793653,0.23191622807518772,0.16497605239498433,0.3040955091313974,0.31109669908345317,0.21983173939016507
199,0.24327113832558056,0.23192387022927116,0.2952612919564572,0.3894532268501358,0.2690953187085172,0.04619016248488983
366,0.1645374797512963,0.2321092475457479,0.11700313308244213,0.24134657704847234,0.24611398921235658,0.3955363006567289
997,0.18588793030683237,0.23211752950915737,0.23584636825929867,0.20688959003770438,0.18429449892200991,0.37296954278098715
245,0.1899146788729231,0.23212862898892925,0.15164042455911705,0.2961226738479989,0.3104183958475645,0.24181850574531968
695,0.20062449138282248,0.23217875959985193,0.23091526073501856,0.25946636692594643,0.25750483575834654,0.2521135365806884
903,0.1462278157534828,0.23219833966203662,0.07929736783538109,0.23045952564599298,0.18106069822247933,0.5091824082961466
480,0.2435657383950894,0.23226893555027753,0.3432627723628259,0.34413766904983784,0.21487810361332693,0.09772145497400937
847,0.17993041005679736,0.23227156768917653,0.19722887086286828,0.21732465171292772,0.216907090865067,0.36853938655913704
988,0.20525742370249817,0.23229633682117967,0.18760757801094616,0.32146059325660686,0.31823672872494174,0.1726951000075053
80,0.17438320226944704,0.2323021541575667,0.10346378885386777,0.2866580570986909,0.3062575534883219,0.30362060055911944
407,0.1746171381171017,0.2323639627816197,0.24793364725101508,0.18760964791444526,0.05968004208336839,0.5047766627511713
742,0.21057883604781516,0.23237772316039887,0.25966930110335623,0.2716080287889021,0.25441797017649775,0.21430469993124387
92,0.18327687817434293,0.23240898636169138,0.00797200054541495,0.4367054093543384,0.3981608178726033,0.1571617722276434
498,0.18093258277729415,0.23241936555704315,0.19632486169833216,0.2202906633422808,0.2249034621624508,0.3584810127969362
963,0.20269174398648535,0.23250583597090477,0.0617062569397881,0.4591423004665865,0.402004490705688,0.07714695188793753
370,0.18929887749920954,0.23256470571574153,0.2564155564769628,0.20042414936944195,0.1714341770748896,0.3717261170787057
968,0.22863619845837263,0.23257562211529345,0.39454021998856986,0.2577982814265605,0.06361533504296263,0.28404616354190704
866,0.1840493220337017,0.23260742021156922,0.18211937351512472,0.2419025014077845,0.26010011379016773,0.31587801128692305
606,0.22551820191133767,0.23262046938641562,0.2209656268538348,0.3775742414005278,0.32653453274330796,0.07492559900232927
385,0.18768533833537374,0.23269758143876082,0.20675697432707013,0.23192348696608156,0.2442177258763495,0.31710181283049876
766,0.2502023662625959,0.23271077053906927,0.3096724303535134,0.40750085174283535,0.2649111269009736,0.017915591002677582
901,0.2105413973511964,0.23271669213307086,0.32837806154064453,0.21966888792596517,0.14533153265841797,0.30662151787497244
512,0.16361976636232367,0.23274493156213752,0.002900757255362324,0.35803905381014545,0.35426727082523707,0.28479291810925517
6,0.2337088953580785,0.23280455364895583,0.3710534241029455,0.2775091916224674,0.1535591332106796,0.19787825106390747
922,0.18181964090251634,0.2328102965696106,0.13756909435089915,0.27667802923452395,0.3033607393600271,0.28239213705454985
36,0.20607699691110326,0.23283991542643406,0.2608188813832596,0.25078693128844826,0.24286697504031007,0.24552721228798208
268,0.2086444543401479,0.2328535547673364,0.28093294427369425,0.24363315807831037,0.22338816319148141,0.25204573445651396
835,0.1637554481400242,0.23285628476771408,0.10129662964745993,0.2502934106624158,0.26816412254697286,0.38024583714315147
896,0.18477910125935318,0.2329196628919128,0.10964509521958263,0.3181643874521539,0.33912396333894534,0.2330665539893181
170,0.19753626003584898,0.23295774986786189,0.02285715047203262,0.4833404822158705,0.41626942887891,0.077532938433187
900,0.20176265098924898,0.23299795968151002,0.2815967181477571,0.2182810722487353,0.19594600014529032,0.3041762094582173
412,0.22000779514466481,0.23300577976890274,0.274952291736188,0.2943682940477468,0.26586777020944824,0.16481164400661702
737,0.21293387793640003,0.2330618873795679,0.35064089129351494,0.21600218540510507,0.11007864136822716,0.3232782819331528
177,0.23381368758238646,0.2331021450723139,0.33114317149310857,0.30462718138969036,0.22407163026559634,0.1401580168516048
373,0.21446610063247426,0.23312432350705917,0.2790829159204476,0.2666864011745146,0.2473512794696695,0.20687940343536831
787,0.18759628674322978,0.2331430457341821,0.06886769571470791,0.3772241043678416,0.37761044842871583,0.17629775148873467
658,0.24228130157659805,0.233206566626315,0.3577204354893938,0.3212820315578584,0.20194028234730457,0.11905725060544317
537,0.24328790945969378,0.23323207870287546,0.3192922824251097,0.3598021743524894,0.25468325432779815,0.06622228889460269
395,0.20759839514416586,0.23323714586568006,0.24294716709664121,0.27136171298845874,0.27376489916957486,0.21192622074532505
612,0.24056272494009173,0.2334008284500463,0.34159948860025857,0.3254068767708074,0.2246275407267576,0.1083660939021765
362,0.17213199219799435,0.2334173872108491,0.14965697606987033,0.2286554387563591,0.2550435621810609,0.3666440229927097
278,0.16239424090315685,0.23349633317775684,0.15792063951062757,0.19599855195203866,0.18679023865126526,0.4592905698860685
416,0.22031584629726025,0.23355246164763074,0.2889442035829629,0.28036811288680086,0.25416359175319353,0.17652409177704273
269,0.22591416757285362,0.23370726140922368,0.33066793675378253,0.26789935962942835,0.21197654798671672,0.1894561556300725
849,0.252390869563929,0.23371513597001206,0.3802586390738504,0.34994902039747094,0.18631942365939239,0.08347291686928618
354,0.21351096829544547,0.2337990723752267,0.2839633218257946,0.25552136054186686,0.2441760981504195,0.21633921948191898
505,0.17522107629400482,0.23380727485614194,0.1486195771597672,0.23797398985034954,0.27387151305981955,0.33953491993006374
57,0.23729049385747886,0.2338391686474822,0.35247501293463007,0.29918288899344736,0.20748636160967157,0.14085573646225086
996,0.20535441056821283,0.2338610969695271,0.3090843218506658,0.2071313735399944,0.17305591510309204,0.3107283895062479
654,0.19737019176082557,0.23389976621597836,0.16532939121011736,0.305655489394596,0.33171094936271334,0.19730417003257333
274,0.17481442084047352,0.23392507011440503,0.14459116641156233,0.23996293398136812,0.2778431264631482,0.33760277314392145
404,0.19818514121659622,0.23396111285762586,0.3221463658176115,0.18431475836982095,0.09851939559726573,0.39501948021530187
343,0.2165660596517528,0.23403858659191684,0.3052754378901435,0.24870035040423868,0.225737344188144,0.2202868675174738
796,0.2583956353849161,0.23405274697314393,0.4400920840493865,0.3519964531530556,0.06255745085784943,0.1453540119397085
575,0.19562648038518762,0.234064622084683,0.29672056394349433,0.1857056136636257,0.14642539597357482,0.3711484264193052
655,0.26658971951128,0.23407763795821784,0.4487190293550068,0.39972536764716576,0.030079155066040416,0.12147644793178695
444,0.21518690014712316,0.23411781898381812,0.2895581054374393,0.2559833533875973,0.24452772470941306,0.2099308164655502
691,0.1998197923094815,0.23412875298826752,0.29597282158464994,0.19674993017570086,0.1731929600256156,0.33408428821403363
7,0.22269990112253898,0.23425725588939378,0.3325820451210946,0.2506489034282932,0.20517514104898957,0.21159391040162262
780,0.19583680246167964,0.2342773073217569,0.12464113731605231,0.34355076364733145,0.3643502924521493,0.16745780658446707
899,0.19747457136450947,0.23427973855470519,0.21493367544346922,0.25350096982272835,0.2842978557690436,0.24726749896475891
732,0.18290517896469796,0.23432500380717697,0.11846187242272017,0.29566839123749367,0.33646596765343406,0.249403768686352
989,0.19785980043004978,0.23438757924729667,0.2728494803813448,0.20459268956494991,0.2074631611462836,0.31509466890742177
715,0.17759792295269103,0.23438897320459096,0.19415569451280731,0.2025060947106999,0.23059140751415266,0.3727468032623401
336,0.18079604509136898,0.23444351408678968,0.16972947476148845,0.23435956942421868,0.27773736619922695,0.3181735896150659
670,0.23536519311113796,0.23453492006628118,0.21695657861033812,0.42517092538190465,0.3522801748855,0.005592321122257224
991,0.2430179746722397,0.2345450440500487,0.28017549303023476,0.39309967207087027,0.3059299206694086,0.020794914229486462
979,0.2687757615583742,0.2345926891372304,0.44230544184500664,0.39892471470509455,0.07620616703694276,0.08256367641295602
933,0.21640819305543624,0.23460431664926062,0.367519318147178,0.2086812098164288,0.11119431709089855,0.31260515494549457
914,0.21683882417498276,0.23464763195940952,0.29283474844957225,0.2574912180483604,0.24971669258315132,0.199957340918916
446,0.19747665842249373,0.23466793637696756,0.20677515528416449,0.2599671286168442,0.2966153461106897,0.23664236998830163
168,0.1960974000187258,0.23469034049134704,0.24366830838975226,0.22035605412679926,0.2467166023716566,0.28925903511179185
995,0.17104959908151904,0.23470679251925658,0.0747591252814826,0.2962931608623387,0.3389240634601308,0.2900236503960479
487,0.21401830511489214,0.23478022610779947,0.24827073871072444,0.2870692005668648,0.2969986833084599,0.16766137741395085
868,0.20829603006926128,0.2348820262040003,0.0404099051198591,0.5081300355727048,0.43139453114234005,0.020065528165096054
127,0.18011154578181648,0.23491471465275413,0.22749865643937528,0.18181138625958718,0.19680366305663208,0.39388629424440547
423,0.22191642110291926,0.23492298977215983,0.36982539903589984,0.2215501318482399,0.13942844895572273,0.2691960201601376
961,0.2214555249108643,0.23494176614972953,0.3691402086473252,0.2202288704932838,0.1391010132121488,0.27152990764724216
972,0.20654066013932934,0.23496291858257884,0.23374560933554203,0.268991554881112,0.2954832049380861,0.20177963084525993
300,0.20234688292314004,0.23497730537469255,0.1544166138522135,0.3358842802940365,0.3598869317408648,0.14981217411288525
516,0.1932555652184459,0.23497741703289424,0.14771990202536248,0.3036989153003748,0.34461740454585504,0.20396377812840766
965,0.20497043051532543,0.2350561443988426,0.312777247283773,0.19687485829366302,0.17813029693210272,0.3122175974904612
924,0.17491034738998346,0.23508044458518038,0.04866599007836169,0.34055341745393314,0.3734071923038845,0.2373734001638206
940,0.19868196270692207,0.2350832541980469,0.23593168927558145,0.23506233556096245,0.26983260321122143,0.25917337195223467
859,0.1670270661644566,0.235084041594223,0.2047733671917305,0.1669656194856076,0.15153921891600985,0.47672179440665213
969,0.19588663220447516,0.23511972538981113,0.23394535557968363,0.22625554702877043,0.26269056758354864,0.2771085298079973
719,0.15030860598626142,0.23513967594376053,0.044910241857686446,0.2553346807939783,0.28340853000118255,0.41634654734715265
217,0.22993284278570056,0.2351531849609748,0.3768338969327975,0.24475549904970023,0.1599929191363527,0.2184176848811495
953,0.19965213304615165,0.23515999811325752,0.28418343177893085,0.19831323521205185,0.20493827370631307,0.3125650593027041
462,0.16797229704175365,0.23521145961610992,0.1398486415694365,0.21671313976431347,0.26343993704978463,0.37999828161646537
422,0.2665657834985207,0.23528638804068067,0.4246302789327258,0.38449063745869566,0.13606776995688943,0.05481131365168911
399,0.21900526993653438,0.23530419996940322,0.21276678908533447,0.3456360241586722,0.34431435410426875,0.09728283265172458
0,0.23172395103372226,0.2353118171979653,0.35237434229877695,0.2673619720054999,0.21033766414735958,0.16992602154836364
304,0.19819748319495195,0.2353456622583039,0.2609415329420894,0.21034629703509,0.23669580949724295,0.2920163605255776
675,0.1751734482214581,0.23538441806023852,0.2711560940845238,0.16073191110910418,0.04818014925967256,0.5199318455466995
981,0.22353225335824,0.23541165109193027,0.4088416286390368,0.2221659087716361,0.03444745705225478,0.33454500553707217
551,0.20638735581778372,0.23543196905627592,0.3030505897761453,0.20594589993560186,0.20587312911466166,0.28513038117359124
657,0.18328294044148308,0.23547343171927432,0.21109097166013202,0.2010465895166041,0.2443312483497453,0.3435311904735186
216,0.22611647389386666,0.235517020406343,0.28177637565777414,0.3047625542476109,0.29176099609324047,0.12170007400137457
33,0.19126555345546561,0.23555239101454842,0.25869758509212115,0.18822963385453945,0.21117709859950204,0.3418956824538372
201,0.24617961965563237,0.23558568901916613,0.34497185281268716,0.3391846317222143,0.24889684703694195,0.06694666842815665
990,0.20470756446693028,0.23561968894666463,0.282084740956686,0.21512677655413626,0.2338169222085538,0.26897156028062386
367,0.18243552423676343,0.2356893685096581,0.3027163641578581,0.16526327361179563,0.021703473791434974,0.5103168884389113
66,0.25646171522458805,0.23571117275862621,0.45812904623579165,0.33113845049445434,0.027102911030205193,0.18362959223954875
111,0.2234052207809635,0.2358084737080798,0.26195700932890686,0.3113043952493553,0.30995714106560524,0.11678145435613245
525,0.1681637807323426,0.23584927727748498,0.13780314438059527,0.21646029224064328,0.27248508753042633,0.3732514758483351
97,0.1668777932037662,0.2359361616480984,0.16775278445271052,0.18620673812261393,0.2262386061092519,0.41980187131542374
18,0.13531499667957694,0.2359664437473796,0.06266462945842952,0.2053077595257832,0.16208808486687362,0.5699395261489136
146,0.2030549602792651,0.2360209680742494,0.2452213436896759,0.23954243632000677,0.2806512145970931,0.23458500539322424
61,0.16777394402215237,0.23602835514758885,0.060626735657036926,0.29489655006755194,0.3492250169631369,0.29525169731227424
45,0.21995360317185805,0.2360936321684107,0.24707505283832823,0.30989325283980707,0.32065818766696025,0.1223735066549045
413,0.20013992720649051,0.23610040748530836,0.2445082817902049,0.228532747866946,0.27268333197940975,0.2542756383634394
688,0.18875719694313584,0.23611410344226946,0.20912553914338472,0.21877810986422003,0.2756114681112917,0.29648488288110353
96,0.2079401848343025,0.2361689069315808,0.3692201470788193,0.1788596206006114,0.07186666202995755,0.3800535702906118
572,0.20953420343581267,0.23619576484709723,0.3062665497490429,0.2109313319087659,0.2208989380912883,0.2619031802509031
242,0.2561333018348642,0.2361984251822054,0.390598898427923,0.3466917934239264,0.20256770719179518,0.060141600956355415
601,0.1988790689281586,0.23627673609868258,0.28542525232438576,0.1892856718972949,0.21080524865419822,0.3144838271241211
151,0.20055494309938934,0.23632584157681266,0.29132574190488303,0.1902674177851386,0.209142525257866,0.3092643150521124
234,0.18715371881929682,0.23638059030156358,0.10519824063691216,0.32121521734356345,0.3733722744302058,0.20021426758931854
558,0.23953676379699104,0.23641027405711315,0.3509116697539437,0.2980813047055294,0.23975773204721093,0.1112492934933161
560,0.16894730978750738,0.23646761932120486,0.21386971969515145,0.1565632325515979,0.16583476374751838,0.46373228400573235
495,0.22564760444244814,0.2365495148198762,0.25455682409120484,0.3268645390114423,0.32645214266684336,0.09212649423050943
799,0.2296453500916184,0.23655650570856454,0.35874132579866497,0.24754205189077935,0.20758324145294918,0.18613338085760664
948,0.2198919343396529,0.2365848117764787,0.20755961638959222,0.35130410613766033,0.3589460009176589,0.08219027655508852
124,0.2268943184416458,0.23660510783206362,0.29657734331973146,0.2893869951490888,0.28559282858751994,0.12844283294365993
765,0.2649188851486099,0.23660624162547206,0.43244845230329526,0.36124559121186656,0.14059547655424728,0.06571047993059083
725,0.21849967474613924,0.23662058205438433,0.25076592741506676,0.2974439516472698,0.3182305244994399,0.13355959643822357
557,0.1800218750706176,0.23665192377114805,0.2083015770761879,0.18771884001640732,0.24369655020105102,0.3602830327063537
331,0.21234609379641084,0.2367223899063574,0.21187477908222926,0.3107233430603844,0.3437060406596549,0.13369583719773145
527,0.222497227382068,0.2367813299064545,0.3064297339003462,0.25992281500452513,0.26565746776180177,0.16798998333332674
240,0.23173175789297912,0.23684068107729614,0.34422481069164657,0.2665558852283369,0.23751182633335857,0.15170747774665808
863,0.18110571201857298,0.23688724550477844,0.18377552958467258,0.21214247009374443,0.282628165348561,0.3214538349730221
2,0.2072945694745345,0.23690375295984586,0.11511440115736561,0.39974575156751524,0.40783122271820205,0.07730862455691703
987,0.19880598862756593,0.23694051711761135,0.20553079041628014,0.25801798343152316,0.3193536511774788,0.21709757497471793
330,0.26075163294353304,0.23694863451025125,0.4068462228699556,0.35371732252468,0.1892222938958125,0.05021416070955196
976,0.14277186350005855,0.23695015478920384,0.1018061690631068,0.1808638986711215,0.17317315382938317,0.5441567784363885
581,0.19987084789463444,0.23696616712311264,0.19012349263870126,0.27854995859084847,0.3375339335218554,0.19379261524859467
440,0.15421176483223353,0.23698225365246317,0.17895773094955542,0.15269643752577627,0.11776145989556823,0.5505843716291
539,0.22328985300079282,0.23698753664963682,0.39728495973982475,0.202086245103863,0.10873749312715224,0.2918913020291601
70,0.2113341958477207,0.23702339113193707,0.2312900641070007,0.2843196811458426,0.32557151710084004,0.15881873764631652
609,0.18326661100502456,0.23703852030313544,0.17294424087986346,0.2298227649562228,0.30460256010211306,0.29263043406180067
929,0.2503992073732863,0.2370390721494921,0.38816520662278775,0.3155559812986696,0.209431176556231,0.08684763552231146
433,0.2530529727212125,0.23715704673419394,0.38821230957890956,0.32795038141047206,0.21373155347616477,0.07010575553445349
138,0.19398700125354926,0.23726866655512713,0.30815654888305727,0.1561286102658271,0.152645256091866,0.3830695847592496
542,0.17819373207432346,0.2372722337909072,0.11974495636406546,0.26510484135300627,0.34200669007924717,0.273143512203681
340,0.2240655997493835,0.2373754189088453,0.25549256496256895,0.31538573653565893,0.3292148117739919,0.09990688672778035
230,0.2023072652834237,0.23745202111328392,0.29016894309761265,0.19166087120916214,0.22953037327264464,0.2886398124205807
538,0.22628225479278827,0.2374723142383433,0.32546046332594314,0.25622545081380366,0.2561466999375911,0.16216738592266203
744,0.27355640502844986,0.23771497481534884,0.4695251913782142,0.3895187437104117,0.06390737897542083,0.07704868593595335
439,0.16688143907625586,0.23772435614220108,0.13782101337533997,0.20452096843671774,0.2824065287780049,0.37525148940993747
927,0.2008327205907479,0.23775730295185754,0.12537923761270492,0.353891394264429,0.39689754905113833,0.12383181907172768
904,0.22504950399087648,0.2378836729950091,0.3028572354944557,0.26991518478666415,0.28501794828237575,0.14220963143650442
140,0.24192883655195624,0.2378885194724663,0.32418350425130577,0.32826005418162685,0.28848060178270774,0.05907583978435964
855,0.20658513859749883,0.23795075838278346,0.340262050384634,0.16955836269569163,0.16606492132979692,0.32411466558987745
98,0.20409947431442224,0.2379557791510684,0.3265760167366255,0.16976682706494506,0.18054455603965616,0.32311260015877336
764,0.12573414650270393,0.23798559703394823,0.06675875892971574,0.20858731241404152,0.03537120564393443,0.6892827230123083
531,0.2130179061447072,0.23803721989596197,0.36524105369063575,0.1758035819730594,0.1473595584425589,0.3115958058937459
687,0.17824798790286203,0.23816420797419416,0.17805678452227824,0.20249041725781222,0.2881634226357776,0.331289375584132
623,0.14440650875638625,0.23825497257129963,0.011707901173847752,0.25916411842407067,0.3131968085387345,0.4159311718633471
112,0.1501269524904501,0.23828274682095388,0.02046366313034248,0.268032205908249,0.33182336437055515,0.37968076659085337
738,0.20933818685943462,0.23828605915308293,0.269971196238844,0.2324897013205179,0.2880882810862086,0.20945082135442936
17,0.23409375084763304,0.23829552387472797,0.3118275876273837,0.30108009696372195,0.2947415919718789,0.09235072343701545
473,0.207739575666012,0.23837510722854993,0.21542005762427383,0.28053409838595605,0.3425956496528855,0.16145019433688468
789,0.25410538964711354,0.23841029140813977,0.4609351306122397,0.286021684450341,0.08391170485916623,0.16913148007825307
341,0.23328759218195488,0.23842103569660067,0.4151601443525079,0.21783276831267565,0.13275506719861574,0.23425202013620072
747,0.21694645458609366,0.2384273556849215,0.2837955794538937,0.2506402195926927,0.29310530237496535,0.1724588985784482
951,0.1934155583266465,0.2385057300290761,0.31948258669325325,0.14223624238070473,0.13919928138279342,0.3990818895432485
825,0.22298151674885763,0.23851366874277521,0.2820590964299868,0.2786190470158082,0.3090646995340374,0.1302571570201677
221,0.21434887781086787,0.23852060711136466,0.27574841343560486,0.24694940504126311,0.2966734825948819,0.1806286989282503
83,0.253555640217477,0.23853824262200396,0.36629897263707734,0.34313097693415145,0.2568372829231062,0.03373276750566499
751,0.1325956974288328,0.23854367629376225,0.1122043503970581,0.192252184878948,0.003584552524090068,0.6919589121999038
478,0.2501419624774321,0.23857807299966854,0.3463408514077948,0.34468122929204914,0.27777626726510923,0.03120165203504675
982,0.20060427582920876,0.23859686868056146,0.23596213820188333,0.22864102708412046,0.30434296923330595,0.23105386548069026
160,0.21756475750311438,0.2386385517083166,0.255282149367014,0.2811604341295475,0.32685003428235115,0.13670738222108736
379,0.2063293350881137,0.23869995313715087,0.13777414568323693,0.36172950463703896,0.40375564755413257,0.09674070212559158
118,0.25704466317334757,0.23881292446529181,0.45473092440527074,0.2959056720618587,0.11604178042444711,0.13332162310842346
915,0.18964050476238944,0.2388135556228922,0.21266309139914652,0.20795873398739828,0.29650442772907903,0.2828737468843762
552,0.18494233030828208,0.23882369951043417,0.25568140690968105,0.15540764890070632,0.21670068793324687,0.37221025625636567
811,0.2526817417822661,0.2388658874717913,0.39570073098030745,0.311272830815195,0.22018453737654364,0.07284190082795376
