,Return,Volatility,VGSH,AAPL,VOO,AMZN
119,0.15664523577085926,0.16970965409936847,0.28308625501875734,0.2517517833133771,0.45926785227327704,0.005894109394588572
2520,0.1454873880717699,0.16980815191904144,0.3177270482262459,0.08804638686635505,0.23734742633149736,0.35687913857590164
822,0.16678436646732467,0.1698300750548784,0.3146863167540891,0.28307682659258265,0.2988764439431815,0.10336041271014676
659,0.1494345489192162,0.16983231731348977,0.27274371705908657,0.12489683012876839,0.3648229187841065,0.23753653402803865
1407,0.15496445460259428,0.16983236495965978,0.26846777457576626,0.20852276419708204,0.4456875853155165,0.07732187591163514
475,0.14717944790876888,0.16983657695818152,0.2882681996517125,0.10169003458926497,0.31466212622634426,0.2953796395326782
2656,0.18418437484060596,0.16991009182863268,0.4243553164824074,0.4264055350589142,0.03196584701917156,0.11727330143950682
2328,0.1736403594697711,0.16996765730888044,0.35673534821391134,0.3765643862861597,0.25940976029925394,0.007290505200674986
2828,0.16697564354060113,0.16999051792020117,0.3145746842086167,0.29652553686140287,0.31946022308982835,0.06943955584015223
2129,0.17437967067201604,0.17001547421431623,0.40982118442766763,0.3124895738722977,0.003979222425632959,0.27371001927440164
1369,0.14540839706170455,0.17002316058744163,0.25222679956309507,0.10304050202481398,0.43317030121817,0.2115623971939209
1456,0.158767259694506,0.17003985740571964,0.3770717272266017,0.1856283273506871,0.07662724786993828,0.360672697552773
712,0.1659450395189852,0.170053557057776,0.3459078818669796,0.24073132555510965,0.15730767411680843,0.25605311846110224
2538,0.15598941749403603,0.17005639945069437,0.30665261123337256,0.16447419086135767,0.25900481283010185,0.2698683850751679
2783,0.15947846166581411,0.17006329308462723,0.3044735830915414,0.19540611895620763,0.2717051614994595,0.22841513645279143
2675,0.18162349369716357,0.17009804317981472,0.4006621528973236,0.42575890848204667,0.12541721357031163,0.048161725050318106
1737,0.1520783188412045,0.170134459650102,0.31244338545660133,0.13298390260327722,0.24150115035429634,0.3130715615858251
