,Return,Volatility,VGSH,VO,VOO,AMZN
1949,0.10130855313583276,0.1333951371260845,0.3747484661647139,0.08943116859970052,0.3902996725087791,0.14552069272680637
22,0.09235292164806051,0.1334651098278396,0.3673094630963679,0.21919584566063252,0.34537636431545404,0.06811832692754557
931,0.0974819000185688,0.1334996324073262,0.3716268996278751,0.17801019498660947,0.32486787034072706,0.12549503504478832
2874,0.10308801969657483,0.133550852280565,0.39217292767810985,0.11875590494306248,0.2813244042058639,0.2077467631729636
683,0.10003941167020396,0.1336432392142457,0.40175729921388303,0.24375952815207103,0.12225441083794243,0.23222876179610352
2469,0.09236409337602686,0.13365624980717267,0.3721931534305653,0.30129155054096163,0.21839938724023242,0.10811590878824065
2507,0.10679769591453309,0.1337399277090735,0.4014377895330733,0.017053867345120696,0.3506430982457486,0.2308652448760575
2784,0.09819755083860848,0.13374421230593433,0.37522302077705993,0.1992769750124175,0.2766860872813413,0.14881391692918128
409,0.10130484029597439,0.13380645936666946,0.364315526042985,0.01535830423005028,0.520370995109802,0.09995517461716284
2252,0.10292917599084951,0.13395704244138573,0.3766820657684678,0.07708773238296383,0.38141468660403677,0.1648155152445316
2228,0.07988725871704398,0.13401103366490721,0.381010646943237,0.5126021802791688,0.06374330890437586,0.042643863873218474
342,0.08864126316549006,0.13412799415016563,0.367910270087688,0.3138159690264927,0.26042001421706074,0.057853746668758484
832,0.09758846108353549,0.13420417973332913,0.37911695127898937,0.2580199304193747,0.19281269923580954,0.17005041906582644
2129,0.10231373480095038,0.13426877972917087,0.37856173856676684,0.12000016534802774,0.32485463435757844,0.17658346172762704
1476,0.1074878918510925,0.13438083537806478,0.412937250902694,0.027099571865654655,0.29796154178618567,0.26200163544546573
485,0.10806889667766854,0.1344353365066342,0.4473263502286197,0.010817713127640457,0.22412436597791818,0.31773157066582147
2962,0.09135926857966603,0.13446374737131966,0.3638794801555196,0.25578248057112746,0.31626166495780855,0.06407637431554442
1254,0.08639833647269758,0.1347154462801058,0.3681083551772126,0.3697811954174215,0.21119557468771302,0.05091487471765298
2068,0.09505118466449007,0.13471572332532075,0.3813528630113405,0.35368781487847406,0.08691265105741693,0.17804667105276845
2609,0.0870552954035781,0.13498570361927942,0.3649931370807817,0.3263981335637681,0.27106632074703074,0.03754240860841957
2740,0.09239812780947022,0.1350160569459266,0.366039477381693,0.31674244222378006,0.21237865829180647,0.10483942210272044
183,0.10267921899077144,0.13502940659848578,0.3616548997557964,0.03176915539321335,0.4865674717935738,0.12000847305741656
1818,0.10405618870799872,0.13504493088140945,0.3647349033160583,0.016255694868241303,0.4822928800906089,0.1367165217250916
499,0.08685843725495566,0.13505652521820863,0.3665133330112389,0.3714643642090489,0.20700168179988834,0.05502062097982375
929,0.1027767738543858,0.13506316770444732,0.37011917427962593,0.09599814122518696,0.3740619873108034,0.15982069718438374
2957,0.09357184016640517,0.13506536506215425,0.3723222976140259,0.35129156355312824,0.13282060767801543,0.14356553115483048
1804,0.10396639944780948,0.13508381714173343,0.3790463404901094,0.10135776327934813,0.32806315787347856,0.191532738357064
51,0.10447676063596098,0.13510335404885374,0.5387808644815397,0.023184720298884583,0.01706695816556022,0.4209674570540154
1576,0.107476259871084,0.13513206281971465,0.4534596939660963,0.045644032248256715,0.16751547617250662,0.33338079761314043
1516,0.08800196892122229,0.1351642054330437,0.3631585639714467,0.3085973726099423,0.28827412604719904,0.03996993737141222
1325,0.10649270560113923,0.13516519385708986,0.399741849325521,0.07045020938339655,0.28471314018605337,0.24509480110502901
2419,0.09440966610444032,0.13519102958315535,0.3641319059812924,0.2720813141676769,0.253305517080265,0.1104812627707657
735,0.0976965982111499,0.1352109470345976,0.3599815606818942,0.1594706350015777,0.37798604125777274,0.10256176305875539
876,0.10036907266839891,0.13529553250918006,0.39611186930489234,0.2708038306713788,0.0949511648593536,0.2381331351643753
1635,0.09351838849036323,0.13534045025891078,0.3649493930374793,0.3055964021652349,0.21614858906323292,0.11330561573405286
1184,0.10275274979172291,0.13536569058077494,0.38684309303855025,0.17647270700631676,0.21917583140381178,0.21750836855132116
2336,0.10392993462978704,0.13537692742394408,0.43317377130702106,0.1885732208307058,0.06722739854628217,0.31102560931599105
883,0.10211747318088447,0.13539576149199692,0.3653476961259438,0.10180823720094172,0.38688538998571165,0.14595867668740276
960,0.09535088966075655,0.1354684454012036,0.35855469435521703,0.20526031040650755,0.34845441002239763,0.08773058521587772
1951,0.10168738935099965,0.13549341670947138,0.360717085927215,0.08232614956603769,0.43154990556143624,0.12540685894531095
1618,0.10235807471998462,0.13556135611387635,0.391151107976762,0.2061180388744042,0.17192292469569453,0.2308079284531393
2771,0.09465761318455407,0.13557819588248235,0.3609809547890584,0.25699111165591315,0.279224948727316,0.10280298482771238
2410,0.10577017566527874,0.13560307716736605,0.4048994827148946,0.11595503903248792,0.21746058282321537,0.26168489542940204
2947,0.09563788815188638,0.13571352297238298,0.36405230753127127,0.2760241939076567,0.23206962141900414,0.12785387714206792
1983,0.10233474475736067,0.135716583857457,0.36900298359039624,0.13327810276045934,0.33083218676592535,0.16688672688321904
2035,0.10011633981873792,0.13571690485911636,0.37157631932307117,0.21202835572412954,0.243450479944215,0.17294484500858429
1782,0.087624729862633,0.1357178704589515,0.3729192918016652,0.4898903222223302,0.01573913656411225,0.12145124941189228
565,0.09577586506489948,0.13575510664862112,0.36087521840796155,0.24571114914557954,0.2806615226734941,0.1127521097729647
232,0.09269170658628985,0.13575851877155112,0.3541507694645254,0.0960779838266108,0.546272817711653,0.0034984289972108027
1661,0.09462646981564035,0.13583053871496628,0.3554215220774254,0.19332756971030784,0.38256845477591594,0.06868245343635077
508,0.10377710721441803,0.1359062053117836,0.38485775788154775,0.155964575338039,0.2395304451298443,0.21964722165056894
1683,0.10827615754804105,0.1360393757768796,0.4165594150911969,0.045866883994783565,0.2522459555703261,0.2853277453436933
1814,0.10165108343851156,0.1361326104687896,0.4049696972011204,0.2681333260549932,0.05910193193605438,0.2677950448078319
69,0.10513603671543609,0.13617258509479224,0.4446739554601236,0.1606586634378449,0.060647049772782645,0.33402033132924885
2580,0.10232933024942396,0.13618185641305947,0.37953447543276003,0.19578557947939407,0.21671291783800012,0.20796702724984564
2081,0.0913288343679676,0.1361911093597756,0.36460648840230453,0.38628117489147146,0.13324306111378798,0.11586927559243598
2852,0.10874911261585642,0.1361923375623737,0.3971588571980638,0.015548831482462583,0.33845047042846205,0.2488418408910115
2941,0.09036651889745745,0.13623846333819695,0.36536968479405624,0.4105043087584074,0.11007528388118913,0.11405072256634725
2448,0.09178788064995777,0.1362504546655265,0.35445802651245345,0.2288310730786412,0.3725507437568388,0.04416015665206663
1443,0.09496470889793526,0.1363443542632372,0.36004401851127743,0.2880246527803466,0.2344882751189824,0.11744305358939357
1652,0.10001430082037699,0.1365336662642205,0.3720127884648805,0.24910921770368336,0.1920649969006257,0.18681299693081052
2944,0.09542487500089299,0.13657813088928422,0.36689015545071524,0.34207340549821175,0.1356181620773993,0.1554182769736737
364,0.07739341049306264,0.13659002598420852,0.37575398259715054,0.5911791908193993,0.0004313102864637092,0.03263551629698658
1732,0.09050637454760492,0.1366031539327747,0.3572421099524043,0.33075757617538665,0.24021196540181108,0.07178834847039808
222,0.10033684778309712,0.13661426747674627,0.358788830320496,0.1674037290004628,0.33573338305628586,0.13807405762275532
2558,0.10201403495070512,0.13662394032314426,0.35141739946601847,0.047032437475114965,0.5004535934295888,0.10109656962927777
2939,0.08476066282928009,0.1367757514647852,0.36568296538042466,0.49461021738033717,0.06509780455285803,0.07460901268638015
151,0.1090282727112276,0.13679804749063684,0.4132672495510533,0.03662394858777195,0.2638465112055084,0.28626229065566633
789,0.09332954342756375,0.13686005783965838,0.3501373680347743,0.18689409975052576,0.4220334563757621,0.04093507583893785
2104,0.10808550902138825,0.13687163906893512,0.4106036022796152,0.07232501418285814,0.23332063779988374,0.2837507457376429
1386,0.10598465944149221,0.1369557916078732,0.3956462656552512,0.13549763173660168,0.2114197356294649,0.25743636697868233
1537,0.10750441785068898,0.13699750603544986,0.40801804003542125,0.09530252992644077,0.2155934582791657,0.2810859717589724
677,0.07797555766865967,0.13706739480900865,0.37112225652574893,0.5276209035959845,0.09326134227803967,0.007995497600226904
216,0.09401609404745981,0.1370916875463499,0.35474275828272145,0.2927805056567489,0.253907083498175,0.09856965256235457
669,0.10000595465395352,0.1371079567029424,0.3478275337016226,0.08471386429149298,0.4834087571958799,0.0840498448110045
1655,0.10012656063850954,0.13719940491060342,0.3778533713007717,0.29055773270362656,0.11784333989289829,0.21374555610270335
2079,0.08500444986206712,0.1372751646103183,0.35832742889974317,0.37995714163852334,0.24044497962110692,0.021270449840626385
1149,0.09267605926787625,0.13728529975409703,0.3536850570409986,0.31017627855281116,0.2498532375721152,0.08628542683407518
1718,0.10810179597135866,0.1372902236218005,0.43165391595498237,0.08354500854297497,0.16306018089468022,0.32174089460736244
1498,0.09515670013724517,0.13731192076663032,0.3535438239144418,0.27438785736948135,0.26777479386924785,0.10429352484682901
2972,0.10492929205726248,0.1373408424616044,0.40514344885362663,0.1922699118978968,0.12159438473674851,0.28099225451172805
675,0.10705682727243403,0.1373778009608753,0.37165804537051167,0.057694437898962066,0.36775961899723925,0.20288789773328705
575,0.10486179300679374,0.13744865257679972,0.36821418473402867,0.12160940358277837,0.31627317779264813,0.19390323389054492
1005,0.09659796210035083,0.13745552832249525,0.35390711024399213,0.2598757556072944,0.2682980167482419,0.1179191174004715
2895,0.08927588710484048,0.13747933084509079,0.3508985335317521,0.23213905750609334,0.409790253602597,0.007172155359557394
1440,0.10079579072472,0.13758847251222453,0.38677969156976855,0.30559659825544827,0.06514303320156754,0.24248067697321565
1660,0.10740318441746367,0.13758996638341767,0.5163177671411822,0.002265154104218482,0.06624273235847741,0.415174346396122
1004,0.10714513432229938,0.13759125077024104,0.4867999418101494,0.06824211920854281,0.054156139189284656,0.39080179979202306
602,0.0899712128136384,0.13767959779992792,0.3534239039451252,0.3573570795951684,0.22003751288259077,0.0691815035771157
1090,0.09048320024300298,0.1377310977568391,0.3530112108713167,0.3524720500658564,0.22124861141350158,0.07326812764932525
622,0.09591306097849674,0.1377533056719272,0.3501088047247418,0.24934239992913684,0.30167217468283747,0.09887662066328376
868,0.09482686304418596,0.13776522385985673,0.37093873655700177,0.42293103497988355,0.02043766623096932,0.18569256223214542
462,0.10353692956475538,0.1378122352454083,0.3718182116523352,0.19008382928840908,0.22891155931593796,0.20918639974331762
930,0.11058257880759663,0.13783197646253545,0.4248685392219214,0.004745090782386158,0.25799550685317246,0.31239086314252
449,0.10212755397439043,0.13793171330343376,0.3474360885010219,0.09187914187237137,0.44689012050295923,0.11379464912364745
839,0.09188809872927885,0.1379548004615412,0.3466283971340014,0.21990974800819774,0.40390820901188185,0.02955364584591896
2289,0.10518873540546896,0.1380164521737756,0.42747552648150244,0.2057748968134532,0.04168133410477858,0.32506824260026573
766,0.10154028379167213,0.13804570376791608,0.3659060802796982,0.23675160912744056,0.2052233699890692,0.1921189406037921
170,0.08595611767224431,0.13813895196195475,0.35567593017934446,0.43224521269688093,0.16220166507707676,0.04987719204669783
2256,0.09693442503119644,0.13815897090734416,0.34415448128072457,0.17380590981465888,0.4088791072979448,0.07316050160667185
2527,0.10281270845549073,0.1382190909627568,0.3984203898709137,0.2783537152847373,0.04673091750364987,0.276494977340699
2018,0.09494796718173162,0.13829242826579627,0.35411371703104394,0.34017329339733116,0.1775001144652989,0.12821287510632615
2067,0.09143192822500505,0.13832214791921957,0.3486617311302999,0.3216695611644215,0.2630202658066015,0.06664844189867707
463,0.10885583627618685,0.13841332506701612,0.42985338639471793,0.08238049186622637,0.15954030377264586,0.3282258179664099
1826,0.10760661758280023,0.13842060581783525,0.40751726670434607,0.12855184462195124,0.16930843634476517,0.2946224523289375
348,0.09013370490523638,0.1384357518862828,0.3623936301797614,0.49588663663096283,0.0020233087036882775,0.13969642448558756
2902,0.08665894436960592,0.13849102232289867,0.3509228958019263,0.34413761553842803,0.28792756665980773,0.01701192199983795
156,0.0909885271311811,0.13857681275017292,0.35124690285400345,0.38537333013898767,0.17347814868319297,0.0899016183238159
2994,0.08671763203572963,0.1386063238368811,0.3504161949992567,0.34552813656267073,0.28654122696024414,0.017514441477828546
2885,0.09193374597174027,0.13861507757782834,0.3558863384685211,0.4244131640589458,0.0948919003470507,0.12480859712548244
532,0.1078817089229864,0.13864599270931657,0.4204322876698267,0.1260580929005968,0.13580225632015355,0.31770736310942294
965,0.10873432502739412,0.1386752114255588,0.43460756542183004,0.09048206415476803,0.13755364190377614,0.33735672851962567
1634,0.0880887822701375,0.13871435789468733,0.3489419277177311,0.3506795303529583,0.26537422588042137,0.035004316048889164
1071,0.09686185958539353,0.13872243776926482,0.3454527310102348,0.24135058146029653,0.3125044253548708,0.10069226217459804
886,0.09925818137905426,0.13882569581592508,0.3774557185976935,0.3650009660694606,0.02659733196242102,0.23094598337042496
2120,0.09081604324247623,0.13882713743124633,0.34545416607835794,0.30005417147697805,0.3093859509335423,0.045105711511121624
1641,0.10967497334782783,0.13884960051568004,0.40809821271926167,0.06470015251300842,0.22975680917171556,0.2974448255960144
2651,0.10173951855824899,0.13885618056130292,0.3485782735170604,0.168546271000715,0.3423275588953938,0.14054789658683078
2071,0.09801252847392121,0.1388948343803136,0.33952106260921294,0.13955527065905432,0.45450090791718295,0.06642275881454969
2266,0.1103227011376112,0.13898355190202896,0.41552690372751894,0.0446874442646655,0.2299685267021031,0.3098171253057125
2003,0.1049637163040998,0.1389879789093638,0.41863926440307336,0.23629627756371271,0.024999766018369063,0.32006469201484483
2125,0.09328124516788455,0.13908362800824262,0.35449840923075543,0.4132080095959826,0.0965621057053157,0.1357314754679464
1569,0.09414677082517789,0.13910433238369435,0.3433986387623685,0.27833947862300407,0.3016364501409062,0.07662543247372128
2360,0.0965961502322697,0.13917112136745372,0.36637576084553275,0.4104506070892727,0.026613463985280257,0.1965601680799143
2447,0.10747674035058193,0.1391760445177378,0.5183459209652019,0.02370362831885703,0.030219250481496804,0.4277312002344443
1854,0.09645598516387441,0.13919689600015464,0.3471048032634476,0.29672472280276374,0.23647513453358424,0.11969533940020441
857,0.11019290431205701,0.13926879012141022,0.3722075050311914,0.015547446436719362,0.3842248043955707,0.22802024413651842
1838,0.10715776617478488,0.13935140758578682,0.3646086308226707,0.10429974620549311,0.31984805637210917,0.21124356659972712
2236,0.09263888735486063,0.13937301365052646,0.34822936140771554,0.3808875231431292,0.16608104334302137,0.10480207210613407
2034,0.10135652318095657,0.13939031339964875,0.34703667910547203,0.1947063198301834,0.31489965186955665,0.14335734919478796
486,0.10357979410242178,0.13939447870488336,0.37240305738594337,0.24291512634247586,0.15334969686616387,0.2313321194054171
1877,0.10560055939483061,0.13948870444437744,0.3507088841177151,0.10062171862058904,0.381143468481086,0.16752592878060996
1445,0.10926860153482443,0.13953256752338727,0.3858226414257518,0.08188367565877584,0.2687425059979044,0.2635511769175679
1435,0.09957283985625977,0.1395994068993215,0.3742038671323596,0.371090915578537,0.022447777370175087,0.2322574399189282
526,0.11121171319749296,0.1396275317720654,0.40990329570602774,0.02734625622246158,0.25708548110128754,0.30566496697022316
2996,0.11093540967998003,0.1397001124769257,0.37182015294075954,0.0020682585484362967,0.39433064537587603,0.23178094313492814
62,0.10716679207242624,0.13972943583281947,0.39991054937857484,0.17363398136427355,0.13198257960889476,0.2944728896482568
1459,0.10665733637039111,0.13976754943003566,0.3877508180531242,0.18174869383069664,0.15876104628739063,0.27173944182878845
2300,0.10393017410163015,0.13980491412226415,0.3743699020303743,0.24933675294201846,0.1347779096143374,0.24151543541326975
2614,0.0903756304211665,0.13980622511023927,0.3521717217975593,0.4745651909294857,0.054976243638442016,0.11828684363451307
1528,0.09692705147838387,0.13982828815052875,0.3404464207021914,0.2536892033537823,0.3074409578822376,0.09842341806178866
2274,0.11067866685941798,0.13983685524791123,0.3762377068573364,0.02521885379753386,0.35403712888518135,0.2445063104599485
2238,0.09864689059234448,0.13985049083520273,0.338232681774887,0.19520443189724404,0.3721791138278802,0.09438377249998862
2042,0.1064391240942697,0.13989592586355082,0.38089337899319947,0.1833595299201615,0.17709015748109694,0.2586569336055422
2108,0.09849442049800416,0.1399971271698436,0.33907570161779493,0.22005343077022083,0.3374128599005006,0.10345800771148368
2027,0.09701736338639308,0.1400457401790183,0.36565676604796277,0.4265984111631177,0.00053775706413617,0.20720706572478342
577,0.10220241478492391,0.14004878866558665,0.38844252426038434,0.3332632066074208,0.00408148781033065,0.27421278132186433
340,0.1097466253063849,0.140150032954539,0.37180863201869796,0.060666999947371666,0.3282895892222115,0.23923477881171892
1505,0.09574678981481759,0.14015689790281527,0.35473383910858275,0.41174504552755525,0.06595628352260133,0.16756483184126078
2664,0.09666803616583268,0.140189903148116,0.36181319555942304,0.4253706485519878,0.01672444664075581,0.1960917092478332
2942,0.08754939989459821,0.14019458946709853,0.3431078385508721,0.3483315339082307,0.2907363613665892,0.017824266174307844
1670,0.08885128381370917,0.1402398479053681,0.3408829419773211,0.3048944399834476,0.34000090952204925,0.014221708517182092
1267,0.07726698204811348,0.14025297901163133,0.3615734195298978,0.6044663490658347,0.020264601012622424,0.013695630391645038
61,0.10915358090703524,0.14025582105627357,0.42135600288544695,0.11719920254711483,0.12921271872714518,0.33223207584029313
456,0.10381305221109066,0.14028055302111186,0.352649518731814,0.19910212348662362,0.26235373498001857,0.18589462280154379
2038,0.10779976113572558,0.14033615811824,0.3895144539479748,0.160067728167466,0.16951754115089096,0.28090027673366835
160,0.11191971563809754,0.140385916365797,0.3802875984672967,0.0026595676782998636,0.3588213390385103,0.2582314948158931
149,0.08270240992367008,0.14044428995664274,0.3509540364681981,0.5027298677442752,0.11863571741706827,0.027680378370458624
551,0.1012807265976397,0.14044498038109732,0.3639218117272254,0.3205561819682816,0.09714863046966488,0.21837337583482816
1728,0.10629406390102794,0.14045849392734674,0.36695330877842064,0.17744987728486228,0.22324778996462807,0.23234902397208917
366,0.10646184678343862,0.140515211169032,0.41181766529021,0.2201245320717531,0.045674628179760826,0.32238317445827597
2512,0.08839717815908728,0.14053282148783366,0.3408535031278362,0.3456154159751675,0.2893306969819565,0.024200383915039796
132,0.09962484204451762,0.14056343738768223,0.3355705389791297,0.19361847839098298,0.36856479385758173,0.10224618877230575
2668,0.09903899554155289,0.14060116005875367,0.3444125390359736,0.2922727757799904,0.2160728131036209,0.14724187208041506
848,0.10210156044086542,0.14065373788721397,0.36200213820765426,0.29805204936953583,0.12275417234228295,0.21719164008052713
2275,0.09742716086849494,0.14068790240546047,0.33353362023692545,0.20909674444525567,0.38085326416734555,0.07651637115047327
1081,0.09091707306665654,0.14069039939654918,0.337583817082081,0.3134089841901,0.3098503476888266,0.03915685103899235
2787,0.09529247628406776,0.14072130508168443,0.3447672158163059,0.378853245132049,0.14338970072555254,0.13298983832609257
1156,0.10944474675403397,0.14074218350909132,0.3843890561741209,0.10866091724518909,0.23291241589244854,0.27403761068824145
860,0.094567689912852,0.14077100875587487,0.3340898687424935,0.24994520393117894,0.35974118930250965,0.05622373802381784
1719,0.10187267091979835,0.14081241264272196,0.3807333560735587,0.3524228708623702,0.0016505926671023204,0.2651931803969689
783,0.10841821461299968,0.14082215455638522,0.3496757343298839,0.0619319901318284,0.4010292230674177,0.18736305247086987
2481,0.10847180506180502,0.14084974486687077,0.3626174050892138,0.10683391243827396,0.3044007789417681,0.2261479035307443
2020,0.10345600895278385,0.14088897177881163,0.3405867314973728,0.16694664329881503,0.3429203153217946,0.1495463098820176
2556,0.10061050325384327,0.14090286055538656,0.33566825374719617,0.1967289488271944,0.35117959057717996,0.11642320684842945
2697,0.10383909725872295,0.14091544874160886,0.33369725053806576,0.09611678125082536,0.4542908946490064,0.11589507356210249
544,0.10274150406029424,0.1409902620959873,0.3729748797894965,0.3175629278570536,0.058920916752252306,0.25054127560119765
179,0.08374235628976719,0.14099444966463193,0.34584833720169955,0.4331979806480677,0.21505362485521318,0.005900057295019525
1008,0.10260802401144807,0.1409952406573279,0.34469696038263054,0.2219995162984931,0.26672441591419577,0.1665791074046806
943,0.08935430633218888,0.14105103476044561,0.33770907023065333,0.33815192994034177,0.29541032702279,0.028728672806215043
21,0.10990638101520932,0.14106985993285032,0.38296871933703097,0.09997805192275606,0.24266677981120185,0.274386448929011
1178,0.11003066135226991,0.14108894130442395,0.3641688086499812,0.06470238790779145,0.33874424140035214,0.23238456204187516
1395,0.10868014009415339,0.14109303521537403,0.4362436104118995,0.1440104275732951,0.05956431623077781,0.3601816457840277
836,0.10792516603720823,0.14127027578727053,0.3382515952898137,0.034173931195550636,0.47559392180511306,0.1519805517095225
1859,0.10163416577782514,0.14127212304711184,0.3343648034937064,0.18253599459818853,0.36099481945434914,0.12210438245375589
2585,0.09621076656299057,0.1412918241666577,0.3368032661361025,0.3184552001092877,0.2360743632876612,0.10866717046694861
470,0.09721208996491071,0.14130865702158113,0.3376349639722444,0.31076053166312984,0.23161821384098327,0.11998629052364254
1607,0.10920859975164655,0.14131364490568277,0.42413408452855467,0.13778682957784952,0.09267417595073522,0.3454049099428605
1624,0.09957630887367638,0.14134749241184275,0.33695423588789736,0.25863803231961213,0.27516953578884346,0.1292381960036471
2025,0.10330122373048231,0.14136241925916632,0.3544662300074625,0.26210889036084967,0.17665761804162264,0.20676726159006517
1803,0.09656526247812537,0.14148792703811217,0.3334587193395839,0.2849185986320058,0.28677057849754034,0.09485210353087002
1015,0.11230576701055842,0.14149602948550824,0.4118604578386604,0.03202747672307569,0.2312980591429252,0.3248140062953388
2479,0.09523715654818991,0.1415088144635807,0.3310831227688534,0.25972540395628424,0.345214688540559,0.06397678473430347
1722,0.1065992569883349,0.14152510864243914,0.33732833105277177,0.08383821898061898,0.42612086786719977,0.15271258209940944
1936,0.10308286504889512,0.14152927855073505,0.3509890364409329,0.2609928511757435,0.1900398296587251,0.19797828272459853
826,0.10029364935752445,0.14152935455931293,0.3644041837086235,0.38351518444624977,0.021144238837138243,0.2309363930079886
2860,0.08834809518301089,0.14173274141154185,0.3404687453188963,0.46740880127571593,0.12153941856694134,0.07058303483844638
2913,0.10097294532497418,0.14173831292109007,0.3452201106050671,0.2996473645021318,0.17859999274512592,0.17653253214767525
2194,0.10812692987652751,0.14173838664618207,0.38737638809378067,0.1841673882099318,0.13727204565929849,0.291184178036989
1757,0.09117521757011479,0.1417736855311405,0.34371079468602606,0.487664054047701,0.04824848974819513,0.12037666151807758
2084,0.0986976310151581,0.14177579433297235,0.33497259988840994,0.28284824623390137,0.2580318931484989,0.1241472607291899
1760,0.09795556584909478,0.14183436843952954,0.3313834796600416,0.26064619389527643,0.30783977824759495,0.100130548197087
1941,0.10308641892044634,0.14186849037159913,0.36559045721816347,0.317148672071382,0.07411391264979093,0.24314695806066353
53,0.08308364027506128,0.14196565160888192,0.34628509108593347,0.5567491718416936,0.05061275803250945,0.04635297903986326
1069,0.10680804158865267,0.14210375678706086,0.34204129756366636,0.1326953345831767,0.34325551251013714,0.18200785534301978
2816,0.10059175958249568,0.14214963396239264,0.3405386017755886,0.30021444391214674,0.1948709222146327,0.1643760320976318
1604,0.10247038957275512,0.14218234293775006,0.3272675809369582,0.1434018221237367,0.4229244291872637,0.1064061677520416
764,0.10044961987838047,0.14220084249212545,0.3464822132214301,0.33744463624276955,0.12955594913919227,0.18651720139660813
2531,0.10329612287074345,0.1422193714926046,0.37169454679675273,0.333209024927631,0.03326168416051871,0.2618347441150976
2782,0.09839851039664649,0.14227150002679156,0.3233409176654259,0.13580843361884903,0.4965440159420799,0.04430663277364508
1303,0.10561366848704234,0.14240348525085708,0.355962624059936,0.23322572633042815,0.18292332689009536,0.22788832271954063
2785,0.10898257686433192,0.1424082765463319,0.38108237337043493,0.1673111511345504,0.16588169720518664,0.2857247782898282
2186,0.11046133852035599,0.14241723180429425,0.423050172752612,0.11699057987092201,0.10813119351950025,0.3518280538569658
1898,0.1047651102023432,0.14248821789549146,0.32702239142565936,0.10399627248078615,0.44856199863712976,0.12041933745642487
1351,0.10972146332929562,0.14255131558541725,0.3502933683905485,0.08814237187261356,0.34603956628315236,0.21552469345368572
705,0.11060160986191053,0.14261736273871256,0.3672589626574261,0.09975106797327812,0.27457927010531685,0.2584106992639789
1101,0.10711712322346184,0.14263723816359958,0.3913133550824994,0.2433442267317293,0.05788985325785454,0.3074525649279166
450,0.11080909104486424,0.14274921970666965,0.42987160722724055,0.10622391187624859,0.10094869930327821,0.36295578159323266
1863,0.11102327339155552,0.1427967763736307,0.3925240403961385,0.1120426994640498,0.18666112771188392,0.30877213242792784
389,0.09620366922420243,0.14285045428976026,0.32725796461603335,0.30249481073738843,0.2830550651749289,0.08719215947164934
1914,0.10977349029748626,0.14288220783712327,0.5054244456910436,0.0283656480793205,0.02731285925484415,0.4388970469747917
2122,0.09484299693988134,0.1429222997124129,0.32495638840439156,0.272526401142334,0.3483735331432801,0.05414367730999424
2772,0.1092334159414544,0.14292916048070695,0.38693573427627137,0.17643079858258076,0.1347985474189503,0.30183491972219767
4,0.10703566225173973,0.1429589701889614,0.3465140002317056,0.17821767088481702,0.26540575552564283,0.2098625733578346
703,0.09449002928685585,0.14296189564410766,0.32645719708397836,0.31133576265808754,0.2950909784330285,0.06711606182490569
521,0.09654048840399342,0.1430392364541766,0.32758651782367254,0.3167550819505603,0.2579922970868996,0.09766610313886766
620,0.11290682667694016,0.1430819026428887,0.3524204265655979,0.00024269573529413324,0.42142992329815676,0.2259069544009512
1474,0.1107641282230761,0.14313633498202433,0.36375100719287423,0.10403093917556223,0.27558660379843497,0.25663144983312863
2779,0.10857241211963495,0.14315973334323062,0.33386805194158736,0.07992623338699233,0.4148768441026234,0.17132887056879692
473,0.09113223374918997,0.14320078800760636,0.33836800088843266,0.5122327216191679,0.02844771083230341,0.12095156666009606
2356,0.10352873720872748,0.14324656208090517,0.35982604131176193,0.331850333290077,0.06282433267277548,0.24549929272538562
2412,0.10319117464016266,0.14328633964415158,0.36418161501918117,0.35221621666983294,0.02761486108027146,0.2559873072307144
752,0.10513797714946198,0.14337468018346863,0.37799261756848007,0.31591464533196834,0.017102101912120565,0.2889906351874311
1800,0.10651228349558564,0.14338939088921943,0.38714960148273986,0.2795025127907889,0.02621730743431386,0.3071305782921573
2148,0.09777908650077649,0.14341461163860528,0.32308381680892195,0.26395533709197955,0.3269941480038937,0.08596669809520477
555,0.10857072643785631,0.1434177447946626,0.41166509323210504,0.21245521168274287,0.02933953719018044,0.34654015789497156
2385,0.10258895172089477,0.14343034858175482,0.33014060584411653,0.2411954268178723,0.27791530076936627,0.15074866656864488
2804,0.10222922689141062,0.1434361500102782,0.3331402065632165,0.27076364381451473,0.23369945938635964,0.16239669023590908
1679,0.08881936474418696,0.14345486396251497,0.33171505910135873,0.4541201695394699,0.15654131657876488,0.05762345478040652
2591,0.10720942788324558,0.14355039385605373,0.3380697052004914,0.16149809367806114,0.3082453404558142,0.19218686066563315
2023,0.11110614050757349,0.14360895467671975,0.4033524079921185,0.12899573456032876,0.13399688193338485,0.3336549755141678
2196,0.10803861018587793,0.14365905818837577,0.34609550558617774,0.17017668542101094,0.26464354094868603,0.21908426804412523
2138,0.10244735263541407,0.14373833472315722,0.33188781540574974,0.2709841675676841,0.23379780492904212,0.163330212097524
672,0.10853130528650265,0.14376759849253073,0.36997714739660553,0.2076205079313299,0.14439180503656154,0.27801053963550293
2436,0.10377877744491049,0.1437745266691703,0.33014018278591445,0.22701291771471088,0.2821872989317788,0.16065960056759596
2827,0.09355722124549988,0.14378329034015144,0.3225711220310316,0.30738958330484467,0.32274963144431057,0.04728966321981323
2307,0.10181626209753729,0.14378654427768472,0.331859101744311,0.2887344004211681,0.21737916457281026,0.1620273332617107
