,Return,Volatility,AAPL,AMZN,GOOGL
2869,0.16953996970837973,0.31075140788989647,0.1836454823111291,0.4316656051031516,0.38468891258571924
525,0.17068574605242304,0.31076431040873126,0.19232950182062597,0.42808715148638593,0.37958334669298804
33,0.2151301440540195,0.3107648522569754,0.2468223750354399,0.15375839175349368,0.5994192332110665
1457,0.1592916995451643,0.3107714454013637,0.052586973924381594,0.43804976602914725,0.5093632600464711
1093,0.20137750208251737,0.3107747262459544,0.3269880928952405,0.2852149145015433,0.38779699260321626
2561,0.16278696168345547,0.3107748843565593,0.014136574677860624,0.3959639616599839,0.5898994636621554
877,0.21073618528476543,0.31077609480081947,0.3332612177411954,0.2249528334570325,0.4417859488017722
2627,0.2112777518962335,0.3107806580037335,0.199746005149359,0.15720906285059089,0.6430449320000501
1178,0.19535217649649556,0.31078092190221185,0.3121339664609427,0.31882200095179364,0.36904403258726365
176,0.16136893680295522,0.3107817500487953,0.019892145049084656,0.40831351781461156,0.5717943371363037
2765,0.2166718060135862,0.3107936275445555,0.28693130975051784,0.16258618519247145,0.5504825050570108
2030,0.1604933140060982,0.310801287260677,0.09489840110197488,0.45023369415443454,0.45486790474359046
1263,0.20223604256589547,0.31080190275130315,0.3292833079404192,0.2805120415022553,0.3902046505573254
486,0.2088927063880791,0.3108069345917595,0.3355303232904334,0.23850546113025292,0.4259642155793136
531,0.2164707630157571,0.31081450914478354,0.3044563297975297,0.17235676649378517,0.5231869037086851
2732,0.1656917517017797,0.31081704335302346,0.15461096226537702,0.44374746766976564,0.4016415700648573
2669,0.19247679210883217,0.31082466954862464,0.07568315850693574,0.2247745986855378,0.6995422428075264
1109,0.2005977984386665,0.31083696271096345,0.32697124026003804,0.2904783096396321,0.38255045010032984
363,0.21021108708862563,0.31084341076532623,0.33618375017622626,0.22990566616798236,0.43391058365579144
2555,0.16051179241925895,0.3108446833580112,0.09824468402035491,0.45171485430785785,0.4500404616717872
2341,0.21131122607985348,0.31084515148547565,0.3351138609315985,0.2219542502742857,0.4429318887941158
2880,0.19528543360814762,0.31084658617609395,0.0889614582861228,0.21215879367722495,0.6988797480366522
2933,0.19668437444810108,0.31084786225730743,0.31755747767402126,0.31241825107362714,0.37002427125235177
1733,0.18348145607522878,0.31085441254401003,0.2680802923950593,0.3779344183459602,0.35398528925898054
1135,0.18494719013683017,0.3108565590469212,0.04352477968131253,0.26024652594687486,0.6962286943718127
855,0.15878382297693094,0.3108640711291301,0.04879835153757226,0.43966506231927904,0.5115365861431487
1002,0.20921015691007172,0.310866233945303,0.337404271858879,0.23725864098731608,0.4253370871538049
469,0.17593985490021713,0.31087332089869274,0.22893825730200598,0.4101355772642625,0.3609261654337316
2699,0.16389095386292088,0.3108759274359001,0.007186101181318448,0.3851640345547987,0.6076498642638829
1845,0.20740049812024713,0.31088151453601404,0.16333625515528755,0.1659473985711768,0.6707163462735356
1386,0.17118218180106004,0.3108828405042962,0.007382942880602325,0.3359633847033583,0.6566536724160393
798,0.1670532286688635,0.31089760909241704,0.0040658785564440195,0.3622866799733509,0.6336474414702051
966,0.1586245373843037,0.3108992230065453,0.045138897807610774,0.4389855725260367,0.5158755296663526
657,0.16136530189069498,0.310899805542115,0.11325716138969588,0.4531498051457614,0.4335930334645427
1338,0.19077832715118678,0.31090103178756623,0.29957633570754677,0.3437180607961671,0.35670560349628616
2422,0.18906087799297394,0.3109062902721633,0.2931797378767878,0.3522594032036369,0.35456085891957545
1892,0.18440740702985245,0.31091073355632987,0.27360964302091834,0.3743280551413152,0.3520623018377664
2486,0.15847879223701208,0.3109177394356513,0.05452931951348298,0.44447798899216023,0.5009926914943569
2091,0.16348996295913448,0.31092597338741285,0.13796323569048305,0.4506432145282917,0.4113935497812252
1685,0.15974883854672872,0.31092778558619655,0.09178414911540934,0.4537722800019317,0.454443570882659
1304,0.16363988224969575,0.31093538446596214,0.13981202730729417,0.4505169787573855,0.40967099393532025
2620,0.16728003263626512,0.3109430668793193,0.17203885222927676,0.4413740234846677,0.3865871242860556
509,0.1871445452623153,0.31095171004180183,0.28643461244243207,0.36197809363320727,0.3515872939243606
1147,0.15959867362573474,0.3109517966521132,0.0910144553318804,0.4544181030080088,0.4545674416601108
1735,0.1607931841828508,0.3109519374104042,0.013304450771030155,0.4090442663269458,0.577651282902024
1303,0.2173950186690237,0.3109539224703776,0.30367878811601456,0.1657347928520769,0.5305864190319085
1631,0.15872156848463193,0.3109647584796116,0.030683068531573255,0.43139129997082737,0.5379256314975994
703,0.18835977459857906,0.31096620688243926,0.05439070599030515,0.24238968532493949,0.7032196086847554
676,0.19463321674104422,0.3109709941131041,0.3142699966985029,0.32470801704359153,0.36102198625790555
1663,0.17270920227021486,0.3109720468384609,0.2115334693933626,0.4236239896268584,0.3648425409797789
2617,0.18201111929229905,0.310976270023166,0.2637781730340801,0.38581033456574076,0.35041149240017905
451,0.17206475229144688,0.3109766458184234,0.20745597810241792,0.4260239962737184,0.36652002562386377
307,0.17300049469774423,0.3109805681152158,0.21361505842628045,0.42265368090376176,0.36373126066995787
1389,0.1699541936414941,0.3109812449836992,0.19317667412010373,0.43343970147335004,0.3733836244065462
2509,0.1936375584128003,0.310981760909469,0.31131150244837225,0.33001957832956363,0.3586689192220641
1903,0.16091118077116487,0.31098686065651787,0.11203039587229088,0.4556312626065467,0.4323383415211625
17,0.16263157355643984,0.31100124369037346,0.13222802838020398,0.45369399860010223,0.41407797301969373
1119,0.1587094808863899,0.3110037807314522,0.02664349510384625,0.4295341787897597,0.543822326106394
1526,0.20353327931833376,0.3110038622495372,0.33666297625520486,0.27528354230860974,0.38805348143618545
691,0.21181468595569206,0.3110083705207057,0.19635063140929876,0.15194926315031634,0.6517001054403849
1948,0.19035555361804515,0.3110107057164513,0.3004134157836674,0.3469781495583695,0.35260843465796315
771,0.16509376534566092,0.31101932207713173,0.0006964756279655932,0.37391719162961556,0.6253863327424188
2234,0.1663831569967535,0.31102945988695485,0.1674637429524779,0.4452418120549324,0.3872944449925896
1488,0.21589354806159605,0.31103310737728124,0.32907973379192246,0.18807756025473116,0.4828427059533464
1050,0.20510255039516376,0.3110350997082517,0.3397538097598136,0.26615737121420563,0.39408881902598064
2216,0.16167524829359745,0.31103953319784605,0.12354949598395648,0.45599422955684665,0.420456274459197
727,0.19466007434071336,0.31104373893117854,0.31596938570999494,0.325342079098591,0.358688535191414
1344,0.21650028717067363,0.31104664923517256,0.32575224966981425,0.18237840137575873,0.491869348954427
967,0.19265371599787356,0.3110476476742053,0.3094539492556792,0.33577966411507665,0.3547663866292441
2590,0.18503398134752114,0.3110486536626538,0.27944304665120745,0.372891675895965,0.34766527745282755
1056,0.19781826298490163,0.3110653625901859,0.3256686480525126,0.3086452233757707,0.36568612857171673
2078,0.19475169698425393,0.3110664241671686,0.31675680941783774,0.32510056318024927,0.358142627401913
524,0.16864842803197402,0.31106913750234333,0.18616341220517474,0.4389017246103462,0.37493486318447916
2973,0.15876340931411306,0.31107310947477296,0.08557755399208036,0.45745571678123487,0.45696672922668474
482,0.21806287013038517,0.3110810256759659,0.3072499029756724,0.16293352983201193,0.5298165671923157
809,0.2083049928782155,0.31108331359492764,0.3439082380815335,0.24650000781721534,0.40959175410125126
828,0.2179257636451116,0.31108551567766035,0.31156607335158243,0.16593209067878842,0.5225018359696292
2099,0.18789647514969257,0.31109427425939945,0.2926071922616694,0.3598569921343377,0.3475358156039929
1872,0.21045356512520824,0.3110991241187394,0.18120384952826007,0.15388175131177942,0.6649143991599605
1893,0.2060832218408714,0.31113127110226513,0.3434590309515365,0.2613055354352803,0.3952354336131832
1862,0.15739590267226697,0.3111314210895262,0.03832889622740966,0.4440236801722018,0.5176474236003885
1353,0.16456824962493508,0.31113920176726034,0.15559738859611086,0.45181677953802596,0.3925858318658631
901,0.18475689664707887,0.3111432118654976,0.28023023073051,0.3751428315457346,0.3446269377237554
1029,0.15900748023032613,0.3111536190346005,0.012244078465335812,0.4206082597517053,0.5671476617829591
843,0.15755513052467748,0.3111545366770216,0.02904852711212361,0.43849292986034755,0.5324585430275289
1339,0.21187510376157456,0.31115636972990046,0.3455353126457019,0.22314384683842847,0.43132084051586955
2058,0.203738830759753,0.3111598542073379,0.34089575893292495,0.27592541061936293,0.3831788304477121
2488,0.19415424472749135,0.31117149815138767,0.3171333014845892,0.3293205690561095,0.35354612945930136
2898,0.16900761722075133,0.3111733337927046,0.19160326536959113,0.43908421498975564,0.36931251964065315
416,0.19748393345351975,0.31117664815393703,0.3272486665896426,0.31166393538646475,0.3610873980238927
2334,0.16062735541006493,0.3111783576255653,0.0028575391326190413,0.40515128853425325,0.5919911723331277
1524,0.21684642323552164,0.3111855924761325,0.33208344466560874,0.18307695308234795,0.4848396022520433
1757,0.17644435022371888,0.31118752358213214,0.010031002336324103,0.3016574580981394,0.6883115395655365
1489,0.1590762282726538,0.3111890144995722,0.009651696027370154,0.41889921589145107,0.5714490880811788
1809,0.19722461967307586,0.3111947647261265,0.3269259707828597,0.3132622431660384,0.35981178605110187
1198,0.2186843902222429,0.3111963506927737,0.30950893789113415,0.15981575845381626,0.5306753036550496
1316,0.1873328971935432,0.31119989971093154,0.2925244050546811,0.36362754102989897,0.3438480539154199
2364,0.17738265802376127,0.3112032834289571,0.012065868545487322,0.29629033004717437,0.6916438014073384
288,0.15743840026029346,0.3112075031315944,0.02469215383988938,0.4371912332582883,0.5381166129018223
1516,0.18423645072513092,0.31120960722476454,0.27928620679332555,0.3782084084940332,0.3425053847126413
706,0.161293475923789,0.3112137416545793,0.12672194315266136,0.4600980030861731,0.41318005376116557
1437,0.19189816610010135,0.31122129719905456,0.31052952886511676,0.3414040852185556,0.34806638591632755
130,0.15975907515138407,0.31122453460072774,0.1094395809524947,0.4621770177697556,0.42838340127774965
1065,0.20631568391569777,0.31122531052682867,0.34617318405251957,0.2610365788111939,0.39279023713628647
1171,0.20791454001316545,0.311229252120014,0.34776381398670003,0.2509903453605115,0.4012458406527884
1543,0.17626421042901827,0.31122977182600364,0.2391299050901859,0.4128342573886973,0.3480358375211169
1879,0.15680849407204905,0.31123327266410894,0.03950149122559719,0.44855788167834904,0.5119406270960538
2395,0.2164214999775777,0.3112347186173052,0.3372512508225888,0.18843016224883097,0.4743185869285803
39,0.18121638373185156,0.31124372252118243,0.2656865029590203,0.3920993742546163,0.34221412278636354
479,0.20876950517229795,0.3112472057240303,0.34876970226673104,0.24569281613100297,0.40553748160226594
2087,0.21054973852576683,0.3112484210732487,0.3491277206051649,0.23382870516988064,0.41704357422495447
1224,0.18086752035377926,0.3112677015356856,0.26446381630319715,0.3938711543221289,0.34166502937467386
1181,0.17491190984043323,0.3112692858120636,0.2322032773363521,0.41865247914827464,0.34914424351537326
1463,0.21924002875131454,0.31127039489479125,0.2960219482527371,0.1495859022686669,0.5543921494785962
2223,0.2061878819214213,0.31127182951205273,0.34721743181818204,0.262401832751584,0.39038073543023394
1950,0.20659055097102394,0.31127883619984104,0.34786099522937713,0.25998832145230094,0.3921506833183218
1678,0.1917994411903946,0.3112834212821248,0.3114775389936422,0.3425265619795661,0.34599589902679173
693,0.17035102691119094,0.3112865010861135,0.20386027531039197,0.43588448740948665,0.3602552372801213
2635,0.16372310579549998,0.31129269875319704,0.15312466956210746,0.4563438840817888,0.39053144635610376
794,0.21383363935064884,0.31129343160042217,0.34776373756842555,0.2109719807595886,0.44126428167198584
80,0.21228900065782252,0.31129406997139547,0.34973699158419363,0.2223621876329721,0.42790082078283426
2510,0.1567558637758042,0.3113045167484848,0.026014919372778382,0.4424406593307494,0.5315444212964723
196,0.218813938859966,0.31130988645029956,0.2716785007750058,0.14078270210488675,0.5875387971201076
2109,0.1699824981391879,0.31131126264525283,0.20197444365097053,0.43747093809813936,0.3605546182508901
249,0.167951359326376,0.3113123436194157,0.18764093163373022,0.44432367738020967,0.36803539098606
2716,0.17501277838972645,0.31131423657490864,0.003778879814027525,0.30833536059374844,0.6878857595922241
2928,0.16938404361396955,0.31131469444121745,0.19793503462074274,0.43957825300328124,0.362486712375976
2959,0.21261517785528122,0.31131715911496366,0.35020334872241266,0.22038077628898456,0.42941587498860284
1645,0.17696706354219494,0.3113217406934315,0.24511022921395617,0.41095268259846035,0.34393708818758345
772,0.1815767952927715,0.3113300824066947,0.26927868395899796,0.3913867868617006,0.3393345291793015
1004,0.19354786970320456,0.3113358236799941,0.31860940248849495,0.33412867182278594,0.3472619256887191
292,0.18280468329061123,0.311340061356648,0.025563234878994336,0.26611089138354166,0.708325873737464
494,0.19025033217423343,0.3113520756909456,0.3072091031939108,0.35095121476485897,0.34183968204123033
248,0.20500929042406313,0.31136093533588655,0.3478210766916103,0.2706598768842761,0.3815190464241137
594,0.20352820942845928,0.31136286243377065,0.34539435885235453,0.2795085559630802,0.3750970851845653
2136,0.19825798359594,0.31136377512299723,0.33344275184615224,0.3094036032739954,0.35715364487985235
1990,0.15975856673640776,0.3113645984944321,0.11592072648174744,0.4652911622935375,0.41878811122471504
2647,0.205568918839763,0.31137305076837934,0.34893443992567635,0.2674106682695411,0.3836548918047825
1393,0.1572009851409665,0.3113782978569966,0.08053359305194661,0.46559816873157156,0.4538682382164818
1382,0.20690788484634712,0.3113786834657246,0.3507588146156208,0.25923370960097225,0.3900074757834069
1073,0.19555566639912209,0.31138854293602375,0.32615948207237183,0.3241779522355379,0.3496625656920902
2847,0.1992611061839077,0.311401674049028,0.3368917842642621,0.30427701696832976,0.3588311987674081
2937,0.16732600530318528,0.31140283864921336,0.18542650148433093,0.44748877813063737,0.36708472038503165
273,0.21833508042464206,0.311404331466434,0.33480482603174255,0.17431847971886966,0.4908766942493878
1553,0.15576612710013785,0.31143146785660075,0.04210108654081503,0.4568529094474198,0.5010460040117652
2461,0.19828167540169395,0.31143293504425945,0.3349884547804534,0.30998530532300156,0.355026239896545
210,0.16348576464025372,0.3114386272369649,0.15564687179287026,0.45915908209180883,0.38519404611532093
2213,0.20477196381385618,0.3114466644446898,0.349497208127629,0.2730688942536616,0.3774338976187094
4,0.1557097028910486,0.31144843628281604,0.0346352037233197,0.45365104260772104,0.5117137536689593
678,0.17604552446917535,0.31144946772308524,0.24273321956440974,0.416042223235724,0.34122455719986633
651,0.15587350420126467,0.3114512288665911,0.05564352274325021,0.4626268079427615,0.48172966931398825
1838,0.1833486760377103,0.3114549636373566,0.2802812051879231,0.3846881097369501,0.33503068507512673
1586,0.15660087251141366,0.3114582749718757,0.012539608018736978,0.4370208919545991,0.5504395000266639
1439,0.21097233514367386,0.3114627319755202,0.1745652496848753,0.14718812943780527,0.6782466208773195
2907,0.2139345760243938,0.31147336606402665,0.20013963336915852,0.13943551713777588,0.6604248494930657
2778,0.15716432842763794,0.31147596060537347,0.08668461895249605,0.46879826254747886,0.4445171185000251
314,0.21756167569291748,0.3114861267992521,0.34426735455352464,0.18408903669333426,0.4716436087531412
870,0.21103585077289408,0.31149078268076624,0.35619596720064023,0.23393465169719052,0.40986938110216925
1781,0.19467144698730993,0.3114917752685901,0.32550845035566217,0.3298435838584824,0.3446479657858553
2852,0.15548701541423043,0.3114949081679692,0.032823506446738177,0.45428705934153335,0.5128894342117285
897,0.16479183183087037,0.31149784769139377,0.16837815391515287,0.45643945560932137,0.37518239047552576
750,0.17798742672923587,0.3115000158594297,0.25447927795174824,0.40855092082860067,0.33696980121965114
775,0.15740520790876594,0.31150557550781655,0.09221481190632685,0.469823990531397,0.4379611975622761
1791,0.15589859995486158,0.31152080065283544,0.06560370585993264,0.4672376535041864,0.467158640635881
2559,0.15991298884233018,0.3115279223619932,0.12435628969235447,0.46829588726920635,0.4073478230384392
895,0.16276771754920466,0.31152916147246007,0.15213509810694567,0.46232819334668873,0.38553670854636557
1742,0.18064765695233848,0.3115321931888902,0.26886938320553366,0.39747213184000735,0.333658484954459
1165,0.18896301087166423,0.31153551387153955,0.3059448006033116,0.35904782335845503,0.33500737603823333
1974,0.21188485551306344,0.3115420141858829,0.3575773430395319,0.2288576401221393,0.4135650168383288
2226,0.17187315456350077,0.3115439369607014,0.21991324554420946,0.4332983877202227,0.3467883667355678
2654,0.21385546595971605,0.31154448413080005,0.356355757302699,0.21494826142155485,0.42869598127574604
717,0.16003052740980478,0.3115447701090762,0.12625382409230415,0.46841196843385213,0.40533420747384363
1887,0.19449486213770217,0.3115461944171298,0.3260444143914172,0.3312946957329429,0.34266088987564
756,0.20026405707225747,0.31155010269976996,0.34258923411477554,0.3002307476869175,0.35718001819830697
1572,0.16491810538134574,0.31155253275136485,0.17093301977425734,0.4568119750798342,0.3722550051459085
1976,0.1772626530311492,0.311566668121062,0.2519665569718687,0.41224501776800826,0.3357884252601231
1942,0.17325080170912477,0.3115677461655079,0.22896638312974796,0.4283294459971559,0.3427041708730962
2363,0.2207436407736127,0.31157166654549756,0.3100320414869554,0.146144480084283,0.5438234784287616
2119,0.19927264723847302,0.31158860683971473,0.34090701881844215,0.3061261515182919,0.3529668296632659
661,0.2208593890067918,0.31158993781315647,0.30388756480440554,0.14241280127160152,0.553699633923993
2890,0.21075275073493918,0.3115901812099741,0.16924020192328343,0.1461168900088618,0.6846429080678548
1969,0.1686982467909156,0.311592223857117,0.20005122655962587,0.44523053680555397,0.35471823663482016
1610,0.1550313232325396,0.31159792838578343,0.04769210115966803,0.46450430884383537,0.4878035899964967
2781,0.1947738067588071,0.31160127217004924,0.3280564966483474,0.33037450841314825,0.34156899493850423
1088,0.15825718545531617,0.3116093171761659,0.10882015720656017,0.4720338154991143,0.41914602729432565
2185,0.1862463281532602,0.3116224876815546,0.0324106924305266,0.24612886229484454,0.7214604452746288
2913,0.19028626227744527,0.3116243897418904,0.31280496996178686,0.35339410213371114,0.3338009279045021
631,0.18629066526859983,0.3116272328381234,0.2967970306899336,0.37272464767537017,0.3304783216346962
919,0.18373176777022063,0.3116338063550406,0.28562358011115097,0.38466221194977646,0.3297142079390726
1939,0.19519920371787533,0.3116377363870279,0.33014619509520254,0.3285014270878665,0.34135237781693095
1331,0.20693494854987138,0.31164130849644345,0.35724086854175446,0.2621618783013417,0.38059725315690374
2923,0.156400132145429,0.31164517335423253,0.08500844386347864,0.47316040160411965,0.44183115453240174
1337,0.17048559039737993,0.31165034769576133,0.2134374546970963,0.43957140717636684,0.34699113812653687
863,0.21762901397543452,0.31166676616088795,0.35227929864754226,0.18747920374567223,0.4602414976067855
2175,0.16625465633328987,0.3116793713399222,0.18463728440616106,0.45435324668068405,0.36100946891315483
939,0.21346020132072377,0.3116802113408145,0.36096019775356325,0.21983055774058752,0.4192092445058492
1218,0.21864734902005925,0.31168927331139507,0.3487491518924227,0.17890002313403933,0.4723508249735378
2452,0.17801738915493007,0.31169006685815187,0.0034595120045647952,0.28786825931763654,0.7086722286777986
103,0.1552134055226999,0.3116933558217312,0.06637273624189952,0.4722392775055276,0.461387986252573
42,0.18293005426330852,0.31170078333843976,0.28323644558185834,0.3889367665967309,0.3278267878214108
1192,0.16231865143634383,0.3117115241966058,0.15373789375932406,0.4661335579260901,0.3801285483145858
1405,0.15468923754909816,0.3117153049761465,0.05488912148132369,0.47027140982563653,0.4748394686930398
1951,0.17523946047064848,0.3117283362655613,0.24408391639377827,0.4221402101422989,0.3337758734639228
1009,0.21165196276661974,0.3117288483621024,0.3628569973073897,0.23296623670311975,0.40417676598949054
1475,0.22104277702625963,0.311741292467112,0.33026981080843565,0.15383542693535698,0.5158947622562073
810,0.1874722594304051,0.31174507208502705,0.3040371051886434,0.36821099450313255,0.3277519003082241
1622,0.1674074177699616,0.31174664929074136,0.19472157249867242,0.4513996441736526,0.35387878332767503
2197,0.21154514065163693,0.31175277209969793,0.3634931126141538,0.2339937598710782,0.40251312751476803
2761,0.17683603083107033,0.31176674593278514,0.25376692390427347,0.4159934685346201,0.33023960756110643
764,0.15633500970958883,0.31176687907352746,0.0910239720503387,0.4764879149612243,0.43248811298843703
1671,0.1928971898724063,0.31177253919025405,0.3251584943422765,0.34167115979430424,0.33317034586341926
223,0.20441404898750426,0.31177665809921273,0.3563867070095196,0.2787954154144573,0.36481787757602313
1687,0.16913024702821872,0.311781472372684,0.20747011133903587,0.4458706214071521,0.346659267253812
2596,0.15405024473654388,0.31178271161634324,0.0375497206161238,0.46626930116921034,0.49618097821466584
36,0.15628142412155735,0.31178385115040325,0.09115757192720517,0.47691432369910586,0.4319281043736889
2166,0.1576118840358856,0.31178733029271394,0.10876819763613825,0.47637168313927514,0.4148601192245865
2081,0.2088329539535096,0.3117906541694008,0.14962810062734563,0.1496833338192674,0.7006885655533869
932,0.1731411787464919,0.31180217611987465,0.23337975487871496,0.43118884702982574,0.3354313980914592
1771,0.21331831156814407,0.31180923214842055,0.3648350799598277,0.22264965589080946,0.41251526414936285
527,0.18771152954200931,0.3118133958870674,0.3063288267145462,0.36769325821103765,0.3259779150744162
983,0.19966405902725023,0.31181433066355524,0.3465848726964362,0.3062050201558952,0.34721010714766865
1484,0.16693230949201432,0.3118146672105133,0.19296891847763997,0.453770586529256,0.353260494993104
1256,0.18892724730056032,0.31181614992923506,0.31126614163944927,0.3618436610755084,0.32689019728504237
820,0.2118156811194118,0.31183103238531074,0.3656308498807392,0.23319070173415934,0.4011784483851014
1736,0.2128193486938765,0.31183286407849425,0.36565689126292006,0.22641752330402598,0.407925585433054
1332,0.17402831124103882,0.3118394638585085,0.23941335594237032,0.4280869521556183,0.33249969190201134
1174,0.1545540381396821,0.3118466675100264,0.005830207928292536,0.4476390353141692,0.5465307567575383
2443,0.19282838192187235,0.3118473800799428,0.3263631748662076,0.3427145637256791,0.33092226140811337
58,0.15385723926780898,0.31184962983421144,0.02039596570928472,0.4593410281366579,0.5202630061540574
2336,0.1742581725639796,0.31185094849939465,0.24099044046603194,0.42728982856267117,0.33171973097129687
2088,0.15404919712660833,0.3118564401512425,0.05349957553282415,0.4739317171097623,0.4725687073574135
2642,0.2221496111222312,0.31186275110461614,0.3046265650547339,0.13404445517132244,0.5613289797739436
1765,0.17930728126036236,0.3118766186380319,0.2689848149160417,0.4065896556671895,0.3244255294167686
2397,0.21351350299931632,0.311877067581446,0.18392952323546005,0.13450209593782805,0.6815683808267119
2552,0.1881913629546322,0.31188146615072393,0.30957034142905776,0.3660049671685965,0.32442469140234587
2962,0.19648351011731283,0.31188474783260567,0.3390136438826951,0.32407442739803116,0.3369119287192738
1613,0.21924322870757582,0.31188549263370974,0.24211286084335862,0.1236899242227602,0.6341972149338811
2293,0.18164928510710418,0.31190175330412157,0.2810659868073718,0.39655415586615117,0.32237985732647706
160,0.15623481722074845,0.3119052218331261,0.09664013247740603,0.47986085121146355,0.4234990163111304
989,0.197638987591834,0.31190817488670247,0.3428976047477168,0.3181265371616537,0.3389758580906296
475,0.21849068038869704,0.311911247378506,0.3593235548034378,0.18503455862764348,0.45564188656891863
1557,0.22237034274094994,0.3119126598746554,0.3184280362616189,0.139176304333821,0.5423956594045601
1956,0.19227846964957385,0.31191433994977963,0.3257045619246406,0.3461163457622331,0.32817909231312636
2667,0.22186524406667402,0.3119154227712564,0.2844410798818451,0.1262787499658083,0.5892801701523466
1528,0.15354227748318738,0.31191641034573664,0.04401409883277199,0.4728062669730322,0.48317963419419574
1444,0.21113903796793512,0.3119167057166739,0.36766387372014936,0.23874118107578304,0.3935949452040676
1844,0.19135872081959518,0.3119202003978559,0.3224944446716561,0.35079392232194456,0.3267116330063993
2424,0.2046839522987379,0.3119208371042045,0.11881490748903215,0.16294506243472792,0.71824003007624
2289,0.1686751635683057,0.3119251681681,0.20768519560354046,0.4490506190473739,0.3432641853490855
736,0.22247567560263426,0.3119252628267197,0.3116405048042558,0.13520640039633383,0.5531530947994103
1394,0.15842690083968045,0.31192561717097933,0.12334666275534674,0.47785856870335636,0.3987947685412969
1497,0.17635067605550528,0.3119279599139071,0.2543584623881722,0.41955881087655894,0.3260827267352688
1270,0.16825435203829942,0.31193428213861335,0.20503792809010163,0.4506250865553769,0.3443369853545215
2174,0.19381796324511624,0.3119353479019702,0.3314388483215219,0.33846025509727407,0.3301008965812041
2302,0.17637151786693492,0.31193787680457996,0.25467022515619764,0.4195675363195592,0.3257622385242432
497,0.15840368334116567,0.31194223323617987,0.1236979686116591,0.4781841531121286,0.3981178782762124
780,0.21084333362536045,0.31194642190594046,0.3682685639017424,0.24103063167747862,0.390700804420779
1848,0.21411052285291243,0.31194732941584136,0.3684110080809634,0.21900992105360936,0.41257907086542717
2132,0.20660577268834696,0.31195418226382915,0.36397909275581347,0.26762149255612777,0.3683994146880587
1409,0.18629219379366002,0.3119590696879752,0.30316165689359514,0.37576909577575457,0.3210692473306504
551,0.18700156547955035,0.31196371211093404,0.30623601776134735,0.3724486961298869,0.32131528610876586
2829,0.15877222402686159,0.31196521706224084,0.12833255117578946,0.47791691939342346,0.3937505294307871
1238,0.22068821261040042,0.3119691563839193,0.3508201344869265,0.16609598078969268,0.4830838847233808
1589,0.2216151782413781,0.3119733195038634,0.2738021954902484,0.12286314915097743,0.6033346553587743
2453,0.20245642082986082,0.3119740473378414,0.35658747845797867,0.2921270697626275,0.3512854517793938
1605,0.2082529392443028,0.31198143585426996,0.3668257811446513,0.25785149886045167,0.3753227199948969
192,0.19050164689859841,0.31199117736285786,0.32064236684336345,0.35569956933947827,0.32365806381715817
1923,0.1533058122236694,0.3119948186066065,0.047955347195241894,0.4762966321680761,0.47574802063668187
2360,0.1752673363149929,0.3119985886751689,0.2497543766474488,0.4246733534794691,0.32557226987308213
1046,0.162995531237062,0.31199873005583384,0.1675421284746586,0.4681827697632197,0.3642751017621217
1597,0.222671382606068,0.31200208273744806,0.29904028996101933,0.1278356172255647,0.573124092813416
1864,0.19213416684520004,0.31201502653737373,0.3270866629580797,0.34775531663957726,0.32515802040234304
1446,0.21624362074123393,0.312016195868163,0.36840780474531826,0.20458676198447642,0.42700543327020535
1799,0.20192044420350222,0.31202021994310136,0.35631012417751856,0.2956176244338299,0.34807225138865155
219,0.16121746266117062,0.3120258715349328,0.1532807843099106,0.47335916908433606,0.3733600466057533
1173,0.15505149643143365,0.31203237170604475,0.08640189344810434,0.4829471711882887,0.4306509353636068
2580,0.21578220905964518,0.31203443157097643,0.3695747798873992,0.20826641596123244,0.42215880415136836
2431,0.15821717338046926,0.31203963685329933,0.1251785128034736,0.48015573059282723,0.3946657566036991
2098,0.21614265936113178,0.31204452696712337,0.3694367266006955,0.20576319385575872,0.4248000795435458
1833,0.15393866918056767,0.31204944140719265,0.0688853497769973,0.48206357900273533,0.4490510712202674
254,0.16123306558189668,0.3120533114996657,0.15419979602002057,0.4736947708013506,0.3721054331786287
865,0.2054246694474314,0.3120556848725121,0.3642443908453765,0.27573412450076734,0.36002148465385614
724,0.21769196623105616,0.31206802153625324,0.3674656693313013,0.19434248034721716,0.43819185032148156
2901,0.17282941623762293,0.3120784194841113,0.23726104342959062,0.4351595095240861,0.32757944704632325
808,0.21385118181428545,0.312085201720627,0.3723538686441708,0.2226557204714565,0.40499041088437265
259,0.19406734714070253,0.3120859694374684,0.335120209715686,0.33854111581897295,0.32633867446534104
1419,0.15263308791351793,0.3120927325174702,0.03562583928210303,0.4749271392016808,0.4894470215162162
2679,0.18707603099350242,0.31209274528413883,0.30893955924922667,0.3732428423200183,0.31781759843075497
2205,0.20276273839511025,0.3120991947397755,0.3598211473224305,0.2916081330507287,0.3485707196268407
612,0.20161904667323194,0.31210000596822607,0.35720327032751215,0.2980840140662769,0.3447127156062109
443,0.19613992847014877,0.31210639769646387,0.34221001934925865,0.3279314826725085,0.3298584979782329
580,0.17375127694527653,0.3121406973245032,0.24393366753152632,0.4321295284563121,0.3239368040121617
625,0.22331205097504503,0.3121476884925868,0.33001211004953634,0.13836944845343452,0.5316184414970292
1120,0.1775776492409158,0.31214914724509185,0.26527028960313553,0.41650065934100383,0.31822905105586075
